Transaction_ID,Customer_Age,Annual_Income,Transaction_Amount,Transactions_Last_30_Days,Distance_From_Home_Km,Online_Transaction,Device_Type,Merchant_Category,International_Transaction,Previous_Fraud_Count,Account_Age_Months,Fraud
TXN00313,41,60698.0,533.83,9,0.2,No,Desktop,Fuel,No,0,23,0
TXN00314,49,44407.0,92.71,8,69.8,No,Mobile,Healthcare,Yes,0,74,1
TXN00315,29,37758.0,235.18,14,2.8,No,Mobile,Grocery,No,0,54,0
TXN00316,54,33589.0,320.69,8,12.8,Yes,Mobile,Travel,No,0,53,0
TXN00317,37,191158.0,270.74,16,31.4,No,Mobile,Travel,No,2,64,0
TXN00318,28,49114.0,132.68,7,11.0,Yes,Desktop,Grocery,No,0,70,0
TXN00319,49,23123.0,68.63,13,19.3,Yes,Mobile,Healthcare,No,1,59,0
TXN00320,35,107716.0,112.45,14,44.9,No,Mobile,Healthcare,No,0,16,0
TXN00321,46,72408.0,173.19,8,23.6,Yes,Tablet,Travel,No,0,44,0
TXN00322,35,38956.0,248.16,15,9.8,Yes,Tablet,Electronics,No,0,68,0
TXN00323,37,36141.0,156.75,14,5.4,Yes,Mobile,Healthcare,No,0,92,0
TXN00324,43,74470.0,88.55,16,7.9,Yes,Mobile,Electronics,Yes,0,78,0
TXN00325,41,49216.0,187.13,11,22.1,Yes,Desktop,Grocery,Yes,0,53,0
TXN00326,18,23119.0,238.78,14,23.0,Yes,Mobile,Fuel,No,0,63,0
TXN00327,26,122927.0,162.58,14,22.4,Yes,Mobile,Dining,No,0,91,0
TXN00328,48,45243.0,61.47,10,10.9,Yes,Mobile,Grocery,No,0,56,0
TXN00329,37,107807.0,103.79,9,7.8,Yes,Tablet,Clothing,No,0,37,0
TXN00330,32,97771.0,256.15,8,4.5,No,Tablet,Grocery,Yes,0,101,0
TXN00331,23,35054.0,39.69,9,0.2,No,Desktop,Grocery,No,0,90,0
TXN00332,26,87555.0,22.49,13,17.4,No,Desktop,Healthcare,No,0,65,0
TXN00333,18,41025.0,401.0,14,3.9,Yes,Desktop,Clothing,No,1,63,0
TXN00334,37,23744.0,180.66,7,4.8,Yes,Mobile,Clothing,No,0,33,0
TXN00335,31,45434.0,194.98,12,22.3,No,Mobile,Clothing,No,0,110,0
TXN00336,27,65777.0,50.71,12,0.6,No,Desktop,Grocery,No,0,56,0
TXN00337,37,44661.0,216.48,10,31.5,Yes,Desktop,Electronics,No,0,66,0
TXN00338,42,47902.0,149.56,12,0.2,Yes,Mobile,Grocery,No,0,42,0
TXN00339,61,92014.0,33.79,10,33.6,No,Mobile,Fuel,No,0,30,0
TXN00340,21,57700.0,375.0,17,7.3,Yes,Tablet,Dining,No,0,38,0
TXN00341,51,37632.0,136.24,18,1.3,No,Mobile,Dining,No,1,85,0
TXN00342,49,75433.0,87.41,13,13.5,No,Mobile,Fuel,No,0,47,0
TXN00343,29,60117.0,88.69,14,27.1,Yes,Mobile,Grocery,No,0,70,0
TXN00344,40,18000.0,23.93,15,6.9,Yes,Mobile,Healthcare,No,0,49,0
TXN00345,33,66692.0,192.9,11,14.1,No,Mobile,Dining,No,0,103,0
TXN00346,40,65605.0,147.97,15,46.6,Yes,Mobile,Electronics,No,1,46,0
TXN00347,55,55500.0,102.74,13,3.3,No,Desktop,Dining,No,0,59,0
TXN00348,45,82154.0,333.71,19,20.6,Yes,Mobile,Clothing,No,0,43,0
TXN00349,44,40640.0,39.66,5,4.2,No,Desktop,Fuel,No,0,69,0
TXN00350,33,63992.0,74.45,7,6.7,Yes,Mobile,Dining,No,0,30,0
TXN00351,22,27172.0,60.79,13,4.0,No,Mobile,Fuel,No,0,38,0
TXN00352,36,66057.0,96.01,10,7.1,Yes,Desktop,Grocery,No,0,49,0
TXN00353,51,132451.0,126.66,11,0.2,Yes,Desktop,Healthcare,No,1,76,0
TXN00354,21,35151.0,169.27,18,4.3,No,Desktop,Dining,No,1,18,0
TXN00355,26,39073.0,90.91,15,7.1,Yes,Mobile,Fuel,Yes,0,84,0
TXN00356,39,39958.0,59.48,6,12.0,Yes,Mobile,Electronics,No,0,33,0
TXN00357,27,58313.0,462.34,18,12.2,Yes,Desktop,Electronics,No,0,46,0
TXN00358,29,34089.0,826.17,7,10.5,Yes,Mobile,Travel,No,0,33,0
TXN00359,33,66480.0,134.57,15,4.2,Yes,Desktop,Dining,No,0,47,0
TXN00360,23,80512.0,65.5,11,35.3,No,Desktop,Grocery,Yes,0,43,0
TXN00361,27,69951.0,390.67,12,6.0,Yes,Desktop,Clothing,No,2,55,0
TXN00362,46,24817.0,37.72,8,2.9,Yes,Desktop,Travel,No,0,25,0
TXN00363,24,86070.0,91.81,13,9.7,Yes,Mobile,Dining,No,0,61,0
TXN00364,20,83860.0,68.76,16,16.6,No,Mobile,Electronics,No,0,102,0
TXN00365,31,79910.0,47.46,10,0.2,No,Desktop,Healthcare,Yes,0,121,0
TXN00366,46,65047.0,95.92,13,3.9,Yes,Desktop,Grocery,No,0,70,0
TXN00367,36,60729.0,60.11,7,20.9,No,Mobile,Electronics,No,0,50,1
TXN00368,33,87524.0,121.22,6,8.5,No,Mobile,Dining,No,0,80,0
TXN00369,38,130701.0,122.64,11,6.3,Yes,Mobile,Clothing,No,0,52,0
TXN00370,19,35819.0,73.0,13,32.1,Yes,Mobile,Grocery,No,0,64,0
TXN00371,43,89344.0,89.22,13,1.1,Yes,Mobile,Grocery,No,0,31,0
TXN00372,42,52907.0,99.76,21,11.5,Yes,Tablet,Travel,Yes,0,34,0
TXN00373,33,51882.0,229.38,20,5.0,No,Mobile,Grocery,No,0,39,0
TXN00374,49,27547.0,106.56,13,0.9,Yes,Tablet,Dining,No,0,169,0
TXN00375,26,48384.0,232.12,7,2.9,Yes,Desktop,Clothing,No,1,38,0
TXN00376,50,35113.0,191.74,16,11.9,Yes,Mobile,Clothing,No,0,68,0
TXN00377,40,44639.0,189.56,14,0.3,No,Mobile,Fuel,No,0,58,0
TXN00378,34,33554.0,364.22,12,10.8,Yes,Desktop,Fuel,No,0,31,0
TXN00379,38,44940.0,49.01,17,37.7,Yes,Mobile,Grocery,No,0,123,0
TXN00380,37,45814.0,82.18,10,19.0,No,Mobile,Fuel,No,0,26,0
TXN00381,51,57448.0,491.83,21,5.1,Yes,Tablet,Clothing,No,0,48,0
TXN00382,26,26594.0,97.67,17,1.8,Yes,Mobile,Dining,No,0,75,0
TXN00383,30,28699.0,12.62,11,7.5,No,Mobile,Travel,No,0,117,0
TXN00384,49,64728.0,102.01,15,6.0,No,Mobile,Electronics,No,0,17,0
TXN00385,31,38416.0,133.68,14,42.8,Yes,Desktop,Electronics,No,0,60,0
TXN00386,48,89199.0,14.79,17,55.1,No,Mobile,Dining,No,0,79,0
TXN00387,57,60868.0,348.85,14,6.3,No,Mobile,Travel,No,0,60,0
TXN00388,34,72268.0,67.8,11,1.9,Yes,Mobile,Dining,No,0,67,0
TXN00389,45,103767.0,156.08,12,29.0,Yes,Desktop,Grocery,No,0,31,0
TXN00390,25,47845.0,100.15,13,18.9,No,Desktop,Travel,No,0,59,0
TXN00391,46,42471.0,42.81,14,8.6,Yes,Mobile,Clothing,No,0,72,1
TXN00392,40,81418.0,50.96,14,5.5,Yes,Desktop,Fuel,No,0,37,0
TXN00393,43,69173.0,56.79,7,7.1,No,Mobile,Grocery,No,0,64,0
TXN00394,31,50554.0,286.01,19,27.9,Yes,Mobile,Fuel,No,0,58,0
TXN00395,20,102872.0,106.64,14,2.4,Yes,Tablet,Grocery,No,0,66,0
TXN00396,44,49990.0,79.04,11,19.7,Yes,Mobile,Grocery,No,0,43,0
TXN00397,18,55817.0,56.82,13,0.2,No,Tablet,Grocery,No,0,69,0
TXN00398,35,55528.0,312.44,11,30.4,Yes,Desktop,Healthcare,No,0,43,0
TXN00399,48,36117.0,387.17,13,8.3,No,Mobile,Grocery,No,0,44,0
TXN00400,40,56954.0,309.6,19,3.1,No,Desktop,Healthcare,No,2,62,0
TXN00401,59,103118.0,177.94,11,0.2,Yes,Mobile,Travel,No,0,40,0
TXN00402,49,67193.0,151.31,14,9.8,No,Mobile,Travel,No,0,109,0
TXN00403,31,55774.0,45.37,8,3.4,No,Desktop,Grocery,No,0,62,0
TXN00404,38,51139.0,98.58,11,12.0,Yes,Tablet,Dining,No,0,62,0
TXN00405,37,63830.0,69.44,8,4.0,Yes,Mobile,Grocery,No,0,45,0
TXN00406,21,77071.0,27.86,14,1.1,Yes,Desktop,Grocery,No,0,102,0
TXN00407,28,72348.0,279.53,9,8.4,Yes,Tablet,Dining,Yes,0,110,0
TXN00408,32,47370.0,68.77,13,10.0,Yes,Mobile,Dining,No,0,58,0
TXN00409,18,63655.0,312.39,15,7.2,Yes,Tablet,Grocery,No,0,55,0
TXN00410,39,68259.0,242.96,19,7.4,Yes,Mobile,Electronics,No,0,117,0
TXN00411,35,34956.0,187.33,12,10.7,Yes,Mobile,Electronics,No,0,90,0
TXN00412,20,59325.0,195.94,12,9.0,Yes,Tablet,Dining,No,0,60,0
TXN00413,42,20796.0,73.35,15,1.7,Yes,Mobile,Grocery,No,0,74,0
TXN00414,46,68339.0,530.47,15,2.6,Yes,Desktop,Clothing,No,0,34,0
TXN00415,40,74031.0,124.21,21,1.8,Yes,Mobile,Fuel,No,0,46,0
TXN00416,34,76994.0,152.79,11,14.2,No,Mobile,Fuel,No,0,111,0
TXN00417,45,46042.0,71.4,14,9.0,Yes,Desktop,Grocery,No,0,11,0
TXN00418,45,63206.0,56.97,13,6.7,No,Mobile,Grocery,No,0,73,0
TXN00419,41,104388.0,175.8,17,19.2,Yes,Mobile,Grocery,No,0,66,0
TXN00420,29,103910.0,142.81,16,4.7,Yes,Tablet,Fuel,Yes,0,42,0
TXN00421,41,54283.0,63.82,12,10.1,Yes,Tablet,Fuel,No,0,97,0
TXN00422,51,58559.0,37.97,15,0.9,No,Mobile,Dining,No,0,82,0
TXN00423,31,90672.0,43.45,11,16.4,Yes,Mobile,Travel,No,0,23,0
TXN00424,61,27993.0,312.44,10,14.3,No,Mobile,Dining,No,0,24,0
TXN00425,32,47558.0,73.47,15,19.5,Yes,Desktop,Dining,No,1,85,0
TXN00426,38,100317.0,91.5,16,25.9,Yes,Mobile,Healthcare,No,0,79,0
TXN00427,31,85300.0,382.9,13,17.0,Yes,Mobile,Electronics,No,0,62,0
TXN00428,40,64942.0,48.9,14,22.3,No,Tablet,Clothing,No,1,86,0
TXN00429,19,27930.0,67.08,13,5.1,No,Mobile,Dining,No,0,48,0
TXN00430,32,53778.0,64.88,13,5.0,Yes,Mobile,Dining,No,0,92,0
TXN00431,26,42177.0,437.88,15,34.7,No,Mobile,Dining,No,0,120,0
TXN00432,39,63835.0,591.23,12,29.5,No,Tablet,Healthcare,No,0,55,0
TXN00433,49,38211.0,218.93,10,9.5,Yes,Mobile,Healthcare,No,0,43,0
TXN00434,45,34666.0,224.57,7,5.5,No,Mobile,Dining,No,0,87,0
TXN00435,18,21718.0,75.43,15,24.1,Yes,Tablet,Travel,No,0,39,0
TXN00436,60,95311.0,569.84,11,4.7,Yes,Desktop,Electronics,No,0,55,0
TXN00437,41,45945.0,148.66,11,2.0,No,Mobile,Fuel,No,0,83,0
TXN00438,29,59030.0,237.46,13,12.2,Yes,Desktop,Clothing,No,0,32,0
TXN00439,40,54945.0,110.29,16,0.5,No,Mobile,Grocery,No,0,36,0
TXN00440,40,34021.0,96.84,16,5.7,No,Mobile,Fuel,No,0,37,0
TXN00441,31,31210.0,453.92,8,19.8,No,Mobile,Electronics,No,0,53,0
TXN00442,40,34986.0,184.8,20,4.2,Yes,Mobile,Dining,No,0,101,1
TXN00443,31,39722.0,383.21,14,32.1,Yes,Desktop,Fuel,No,0,61,0
TXN00444,34,64865.0,147.19,8,37.4,Yes,Mobile,Dining,Yes,0,67,0
TXN00445,30,38446.0,60.87,9,20.3,No,Mobile,Clothing,No,0,83,0
TXN00446,22,120693.0,75.25,7,52.7,Yes,Mobile,Travel,No,0,62,0
TXN00447,40,87318.0,130.3,12,9.1,Yes,Tablet,Travel,No,0,57,1
TXN00448,44,79130.0,72.7,10,10.1,Yes,Mobile,Clothing,No,0,42,0
TXN00449,44,52117.0,49.48,11,21.7,Yes,Desktop,Clothing,No,1,63,0
TXN00450,47,108718.0,313.76,13,8.1,Yes,Mobile,Electronics,No,1,49,0
TXN00451,42,49861.0,77.6,10,6.3,Yes,Desktop,Clothing,No,0,76,0
TXN00452,32,54232.0,134.03,15,11.4,Yes,Mobile,Fuel,Yes,0,72,0
TXN00453,47,59372.0,152.08,14,12.9,No,Mobile,Travel,No,0,38,0
TXN00454,23,75426.0,74.96,9,16.7,No,Desktop,Clothing,No,0,114,0
TXN00455,28,73255.0,383.04,11,13.2,No,Mobile,Electronics,No,0,43,0
TXN00456,27,44413.0,49.1,11,16.4,Yes,Mobile,Healthcare,No,1,87,0
TXN00457,50,43271.0,147.94,11,13.5,No,Mobile,Electronics,No,1,109,0
TXN00458,48,73353.0,146.11,10,7.9,No,Mobile,Healthcare,No,0,43,0
TXN00459,43,75883.0,114.9,13,1.7,No,Desktop,Healthcare,No,0,73,0
TXN00460,50,46078.0,42.52,13,18.5,Yes,Mobile,Electronics,No,0,41,0
TXN00461,28,26926.0,240.84,15,0.4,No,Mobile,Fuel,No,0,103,0
TXN00462,42,50101.0,217.52,11,58.7,Yes,Mobile,Clothing,No,0,46,0
TXN00463,37,72815.0,69.9,16,21.2,Yes,Mobile,Fuel,No,0,83,0
TXN00464,47,123937.0,211.34,10,13.3,Yes,Mobile,Electronics,No,0,70,0
TXN00465,37,32081.0,161.97,17,40.8,No,Mobile,Grocery,No,0,99,1
TXN00466,34,45394.0,43.08,11,11.4,Yes,Mobile,Healthcare,No,0,60,0
TXN00467,44,46159.0,60.6,14,0.7,Yes,Desktop,Healthcare,No,1,82,0
TXN00468,48,101235.0,298.31,18,9.8,No,Mobile,Clothing,No,0,40,0
TXN00469,31,54142.0,153.7,16,3.9,Yes,Desktop,Clothing,Yes,1,59,0
TXN00470,37,36563.0,76.41,14,5.5,Yes,Desktop,Fuel,No,0,33,1
TXN00471,26,70721.0,60.38,12,7.4,Yes,Mobile,Fuel,No,0,46,0
TXN00472,18,45844.0,79.45,17,17.9,Yes,Mobile,Grocery,No,0,157,1
TXN00473,40,31701.0,84.09,14,8.4,Yes,Mobile,Fuel,No,1,49,0
TXN00474,45,36803.0,60.99,8,7.7,Yes,Desktop,Fuel,No,0,29,0
TXN00475,41,120019.0,29.79,8,4.3,No,Desktop,Clothing,No,0,16,0
TXN00476,18,65381.0,298.72,7,9.3,No,Desktop,Travel,No,0,33,1
TXN00477,34,57733.0,260.86,12,3.4,Yes,Mobile,Grocery,No,0,48,0
TXN00478,18,49150.0,43.33,14,3.6,Yes,Mobile,Healthcare,No,0,128,0
TXN00479,53,62728.0,133.83,5,17.0,Yes,Desktop,Travel,No,0,36,1
TXN00480,26,62392.0,58.31,6,5.0,Yes,Mobile,Clothing,No,0,77,0
TXN00481,52,62728.0,97.34,13,0.6,Yes,Tablet,Grocery,No,0,57,0
TXN00482,48,57917.0,91.07,16,5.1,Yes,Mobile,Grocery,No,1,32,0
TXN00483,28,81312.0,85.22,12,12.2,Yes,Mobile,Grocery,No,0,64,0
TXN00484,26,55575.0,595.77,12,20.2,Yes,Tablet,Fuel,No,0,61,0
TXN00485,42,35419.0,84.37,10,39.2,Yes,Mobile,Electronics,No,0,34,0
TXN00486,29,41752.0,62.86,15,16.5,No,Desktop,Dining,No,0,75,0
TXN00487,39,22573.0,65.2,10,6.7,No,Mobile,Electronics,Yes,0,37,0
TXN00488,33,136921.0,276.58,13,4.3,No,Tablet,Fuel,No,0,85,0
TXN00489,18,81091.0,32.0,8,1.7,No,Tablet,Fuel,No,0,40,0
TXN00490,18,37856.0,65.2,11,11.9,Yes,Mobile,Healthcare,Yes,0,72,0
TXN00491,40,48449.0,381.82,13,8.6,No,Mobile,Healthcare,No,0,73,0
TXN00492,32,41295.0,145.86,12,13.6,Yes,Desktop,Dining,No,0,34,0
TXN00493,32,110110.0,139.91,14,3.2,No,Tablet,Fuel,No,0,61,0
TXN00494,46,29032.0,660.64,14,4.7,No,Desktop,Grocery,No,0,35,0
TXN00495,51,57908.0,146.14,12,4.1,Yes,Tablet,Travel,No,0,37,0
TXN00496,35,52378.0,68.1,15,19.2,Yes,Mobile,Travel,No,0,83,0
TXN00497,34,79791.0,95.76,12,2.3,Yes,Tablet,Grocery,No,2,48,0
TXN00498,44,52485.0,48.38,14,11.3,Yes,Mobile,Healthcare,Yes,0,50,0
TXN00499,23,24932.0,327.75,15,0.6,No,Mobile,Electronics,No,0,45,1
TXN00500,40,49123.0,190.02,9,9.6,No,Mobile,Travel,No,0,36,1
TXN00501,44,35512.0,295.01,11,0.8,Yes,Desktop,Grocery,No,0,39,0
TXN00502,45,57005.0,316.68,15,2.3,Yes,Mobile,Electronics,No,0,96,0
TXN00503,18,104869.0,86.15,13,1.4,Yes,Tablet,Clothing,No,0,48,0
TXN00504,30,25143.0,56.36,15,5.1,No,Tablet,Travel,No,0,33,0
TXN00505,28,38368.0,115.14,12,5.1,No,Desktop,Grocery,No,0,53,0
TXN00506,39,42889.0,59.7,17,21.0,Yes,Mobile,Travel,No,0,67,0
TXN00507,43,46321.0,136.93,14,3.1,No,Mobile,Travel,No,0,55,0
TXN00508,54,76737.0,296.83,12,1.1,No,Mobile,Travel,No,0,55,0
TXN00509,33,50868.0,104.9,18,11.1,Yes,Desktop,Dining,No,0,54,0
TXN00510,33,66317.0,135.3,20,14.0,No,Mobile,Electronics,No,0,26,0
TXN00511,51,41502.0,111.32,4,4.2,Yes,Desktop,Travel,Yes,0,27,0
TXN00512,41,60995.0,228.07,11,11.1,Yes,Mobile,Healthcare,Yes,0,42,0
TXN00513,52,78049.0,70.33,12,18.0,Yes,Desktop,Healthcare,No,0,40,0
TXN00514,41,39559.0,20.7,13,5.1,Yes,Mobile,Healthcare,No,0,68,0
TXN00515,25,78175.0,174.9,16,8.9,Yes,Desktop,Grocery,No,0,43,0
TXN00516,23,56312.0,264.48,10,1.9,No,Mobile,Dining,No,0,93,0
TXN00517,21,88040.0,171.5,11,0.3,No,Mobile,Fuel,No,1,68,0
TXN00518,45,50234.0,71.9,13,47.8,No,Tablet,Fuel,No,0,118,0
TXN00519,51,65294.0,48.4,12,4.3,No,Mobile,Electronics,No,0,38,1
TXN00520,58,54004.0,178.23,24,3.9,Yes,Tablet,Grocery,No,0,66,0
TXN00521,47,52670.0,134.38,16,43.5,Yes,Mobile,Healthcare,No,1,41,0
TXN00522,51,61797.0,108.51,12,15.6,Yes,Mobile,Dining,No,0,43,0
TXN00523,32,70028.0,515.67,10,10.6,Yes,Mobile,Healthcare,Yes,0,47,1
TXN00524,25,31344.0,56.26,9,14.4,No,Tablet,Grocery,No,0,35,0
TXN00525,47,104843.0,496.47,16,14.9,No,Tablet,Dining,No,0,30,0
TXN00526,43,23819.0,123.09,12,17.3,Yes,Mobile,Clothing,No,0,19,0
TXN00527,39,40414.0,27.63,7,0.8,No,Mobile,Clothing,No,0,46,0
TXN00528,42,52716.0,103.97,9,6.4,No,Desktop,Clothing,No,0,39,0
TXN00529,42,66214.0,258.55,17,4.2,No,Tablet,Dining,No,0,140,0
TXN00530,52,111789.0,89.61,12,0.9,Yes,Desktop,Healthcare,No,2,38,0
TXN00531,52,23834.0,36.88,11,6.4,No,Desktop,Fuel,Yes,0,78,0
TXN00532,44,43767.0,105.2,10,11.5,Yes,Mobile,Clothing,No,0,62,1
TXN00533,47,21121.0,60.45,13,2.4,Yes,Desktop,Healthcare,No,0,57,1
TXN00534,44,55788.0,177.85,12,4.4,Yes,Desktop,Electronics,No,0,49,0
TXN00535,33,62152.0,222.79,12,12.2,Yes,Mobile,Electronics,No,0,41,0
TXN00536,46,112527.0,51.55,18,10.4,Yes,Desktop,Grocery,No,0,27,0
TXN00537,23,58068.0,68.23,7,24.4,Yes,Tablet,Dining,No,0,31,0
TXN00538,50,87983.0,219.82,15,18.8,No,Tablet,Healthcare,No,0,59,0
TXN00539,25,71526.0,60.37,16,40.4,No,Mobile,Clothing,Yes,0,63,0
TXN00540,41,45217.0,50.49,15,10.9,No,Mobile,Dining,No,0,43,0
TXN00541,29,29175.0,46.74,22,14.4,Yes,Mobile,Travel,Yes,1,55,0
TXN00542,44,62245.0,159.03,14,23.6,No,Mobile,Electronics,No,0,124,0
TXN00543,38,28103.0,153.67,16,22.0,Yes,Tablet,Dining,No,0,138,0
TXN00544,20,98512.0,69.43,12,15.2,Yes,Mobile,Grocery,No,0,59,0
TXN00545,43,51132.0,120.49,14,8.3,No,Desktop,Clothing,No,0,85,0
TXN00546,32,94176.0,407.16,9,3.8,No,Mobile,Fuel,No,0,69,0
TXN00547,48,44311.0,55.05,21,25.2,Yes,Mobile,Clothing,No,0,14,0
TXN00548,38,62073.0,25.18,12,18.0,No,Mobile,Fuel,No,0,103,0
TXN00549,42,60433.0,172.7,13,21.8,No,Mobile,Electronics,No,0,64,0
TXN00550,27,53896.0,109.86,10,1.8,No,Mobile,Clothing,No,1,73,0
TXN00551,32,45270.0,68.0,17,4.5,No,Desktop,Electronics,No,0,16,0
TXN00552,33,65624.0,202.18,10,6.6,No,Desktop,Travel,No,0,43,0
TXN00553,47,36254.0,234.83,8,21.9,No,Mobile,Healthcare,No,0,126,0
TXN00554,56,31915.0,20.51,10,26.8,No,Mobile,Electronics,No,0,39,0
TXN00555,29,96217.0,71.19,12,4.0,No,Desktop,Dining,No,0,35,0
TXN00556,50,76291.0,766.25,14,13.9,No,Desktop,Dining,No,0,126,0
TXN00557,18,56655.0,191.37,15,1.0,No,Mobile,Dining,No,0,102,0
TXN00558,25,116355.0,206.1,13,6.3,Yes,Mobile,Healthcare,No,0,103,0
TXN00559,27,48757.0,306.68,14,8.0,No,Mobile,Dining,Yes,0,45,0
TXN00560,23,99738.0,121.65,15,17.4,Yes,Mobile,Travel,Yes,0,71,0
TXN00561,21,59522.0,226.97,9,26.7,Yes,Mobile,Electronics,Yes,0,43,0
TXN00562,43,34681.0,213.14,16,4.9,Yes,Desktop,Electronics,No,0,48,0
TXN00563,36,126337.0,184.7,10,9.0,Yes,Tablet,Electronics,No,0,64,0
TXN00564,42,85897.0,92.75,8,12.5,Yes,Mobile,Healthcare,Yes,0,43,0
TXN00565,46,52085.0,137.71,12,4.8,No,Desktop,Travel,No,0,105,0
TXN00566,41,76291.0,74.95,16,50.8,No,Mobile,Travel,No,0,55,0
TXN00567,45,45863.0,121.24,16,25.0,Yes,Tablet,Dining,No,1,76,0
TXN00568,37,79874.0,47.12,11,4.2,No,Desktop,Clothing,No,1,53,0
TXN00569,25,18753.0,63.75,11,8.5,No,Desktop,Travel,No,0,64,0
TXN00570,50,34758.0,95.74,11,3.1,Yes,Desktop,Travel,No,0,67,0
TXN00571,32,85456.0,56.4,12,8.7,Yes,Desktop,Grocery,No,0,58,0
TXN00572,28,49155.0,80.12,14,13.8,Yes,Mobile,Dining,No,0,37,0
TXN00573,36,60384.0,105.25,10,1.1,No,Mobile,Dining,No,1,60,0
TXN00574,28,30002.0,165.55,10,24.5,Yes,Tablet,Grocery,No,0,27,0
TXN00575,33,126327.0,256.44,8,10.8,No,Desktop,Electronics,No,0,34,0
TXN00576,42,93979.0,82.8,8,54.8,Yes,Mobile,Clothing,Yes,0,60,0
TXN00577,42,50251.0,349.18,8,0.3,Yes,Desktop,Healthcare,No,0,35,0
TXN00578,28,45843.0,254.27,7,21.4,Yes,Mobile,Grocery,No,0,36,0
TXN00579,33,87414.0,179.61,15,18.8,Yes,Mobile,Grocery,Yes,0,20,0
TXN00580,50,134215.0,135.7,18,1.7,No,Desktop,Clothing,No,0,31,0
TXN00581,43,84481.0,154.9,9,4.9,Yes,Mobile,Healthcare,No,0,68,0
TXN00582,61,146152.0,310.17,11,25.9,Yes,Mobile,Clothing,No,0,59,1
TXN00583,51,36317.0,319.37,8,8.8,Yes,Mobile,Healthcare,No,0,57,0
TXN00584,51,38039.0,349.13,14,6.2,No,Tablet,Grocery,No,0,116,0
TXN00585,23,32211.0,124.03,15,28.3,No,Tablet,Travel,Yes,1,74,0
TXN00586,46,67096.0,187.07,19,1.2,No,Mobile,Grocery,No,0,56,0
TXN00587,37,59523.0,351.54,10,7.7,No,Mobile,Fuel,No,0,104,0
TXN00588,32,51365.0,72.86,13,12.7,Yes,Mobile,Grocery,No,0,103,0
TXN00589,40,79162.0,93.01,11,11.3,Yes,Desktop,Electronics,No,0,82,0
TXN00590,48,95763.0,121.55,8,3.7,Yes,Tablet,Electronics,Yes,0,31,0
TXN00591,44,27682.0,246.45,13,9.9,Yes,Mobile,Clothing,No,0,54,0
TXN00592,28,42043.0,249.54,17,14.8,Yes,Desktop,Healthcare,No,0,97,0
TXN00593,46,79551.0,99.76,13,10.6,No,Desktop,Electronics,No,0,75,0
TXN00594,31,44561.0,35.9,9,13.8,No,Mobile,Grocery,No,0,26,0
TXN00595,40,38403.0,146.12,16,3.5,Yes,Mobile,Dining,Yes,0,35,0
TXN00596,35,86980.0,57.56,16,21.5,Yes,Mobile,Electronics,No,0,31,0
TXN00597,36,30786.0,36.44,9,7.2,No,Mobile,Grocery,No,0,42,0
TXN00598,46,48020.0,43.66,12,52.3,No,Mobile,Electronics,No,0,26,0
TXN00599,27,63766.0,155.8,7,0.3,Yes,Mobile,Travel,Yes,0,63,0
TXN00600,59,42483.0,356.5,12,5.7,Yes,Mobile,Travel,No,0,28,0
TXN00601,18,78238.0,123.79,13,2.4,No,Mobile,Grocery,No,0,31,0
TXN00602,31,42578.0,142.11,20,9.7,No,Desktop,Electronics,No,0,42,0
TXN00603,42,103670.0,309.14,17,3.3,Yes,Tablet,Electronics,No,1,40,0
TXN00604,44,51974.0,34.88,12,16.0,Yes,Tablet,Fuel,Yes,0,28,0
TXN00605,37,74396.0,181.93,7,25.6,Yes,Desktop,Healthcare,No,0,80,0
TXN00606,37,76941.0,118.89,11,2.8,No,Desktop,Clothing,No,1,98,0
TXN00607,43,41469.0,188.73,17,2.1,Yes,Mobile,Clothing,No,0,66,0
TXN00608,35,21830.0,81.51,9,25.0,No,Mobile,Electronics,No,0,88,0
TXN00609,53,64694.0,62.37,13,5.4,Yes,Mobile,Dining,No,0,59,0
TXN00610,47,56819.0,134.28,13,6.8,Yes,Mobile,Travel,No,0,87,0
TXN00611,48,70630.0,448.92,15,3.0,No,Desktop,Electronics,No,0,36,0
TXN00612,27,49670.0,238.94,10,6.6,Yes,Mobile,Healthcare,No,0,21,0
TXN00613,37,45315.0,79.94,12,3.2,Yes,Desktop,Dining,No,0,76,0
TXN00614,35,135795.0,41.05,9,13.2,Yes,Mobile,Clothing,No,0,55,0
TXN00615,27,28354.0,31.24,11,8.3,No,Mobile,Healthcare,No,0,99,0
TXN00616,42,76524.0,343.91,15,18.6,Yes,Tablet,Grocery,No,0,46,0
TXN00617,32,42468.0,55.89,17,4.5,No,Mobile,Travel,No,0,52,0
TXN00618,45,47287.0,92.49,22,8.5,No,Mobile,Grocery,No,0,71,0
TXN00619,26,47686.0,345.32,10,3.6,Yes,Mobile,Clothing,No,0,57,0
TXN00620,57,38313.0,33.0,15,32.7,No,Mobile,Clothing,No,0,40,0
TXN00621,28,71121.0,395.96,14,8.9,Yes,Desktop,Electronics,No,0,99,0
TXN00622,40,102835.0,97.96,15,2.3,No,Desktop,Grocery,No,0,83,0
TXN00623,47,67955.0,47.88,16,3.8,Yes,Mobile,Clothing,No,1,115,0
TXN00624,32,57619.0,98.46,12,1.0,No,Desktop,Healthcare,No,0,18,0
TXN00625,47,35284.0,67.32,14,0.3,Yes,Desktop,Travel,No,1,43,0
