Vehicle_ID,Model,Year,Price,Mileage,Purchase_Date,Used,Fuel_Type,Transmission,City,Engine_CC,Owner_Count
VH10111,Swift,2013,2835232,10.4,10-12-2021,Yes,Electric,Automatic,Hyderabad,1998,1
VH10043,Fortuner,2025,2376475,17.2,16-12-2020,No,Petrol,Automatic,Coimbatore,2184,2
VH10126,Nexon,2023,2186963,9.1,23-07-2022,No,CNG,Manual,Coimbatore,1998,3
VH10205,Creta,2023,3804438,18.9,14-02-2026,No,Electric,Automatic,Hyderabad,2184,1
VH10053,Nexon,2019,1888236,22.5,02-11-2023,No,Petrol,Automatic,Hyderabad,998,1
VH10546,City,2016,644126,27.7,22-12-2022,No,Electric,Automatic,Coimbatore,998,2
VH10069,Baleno,2015,3472382,18.9,09-09-2024,No,Petrol,Automatic,Bangalore,1498,3
VH11741,City,2011,1202473,9.3,27-01-2024,No,Electric,Manual,Delhi,1199,4
VH11548,Thar,2023,3540641,27.7,03-08-2020,No,Petrol,Manual,Coimbatore,1197,3
VH10184,Swift,2011,4299453,11.8,09-05-2021,Yes,Petrol,Automatic,Chennai,1197,1
VH10138,Seltos,2018,573452,23.6,07-01-2024,Yes,Petrol,Automatic,Delhi,998,3
VH10900,Baleno,2011,2684775,20.9,08-03-2024,Yes,Electric,Automatic,Pune,1998,3
VH10797,Seltos,2023,1855811,15.1,01-04-2021,Yes,Petrol,Manual,Hyderabad,1197,2
VH10133,Creta,2018,679039,21.5,17-06-2018,Yes,CNG,Manual,Delhi,1998,4
VH10081,Baleno,2019,3410691,13.0,16-05-2021,No,CNG,Automatic,Pune,1199,1
VH11987,Venue,2024,2108566,10.6,09-10-2019,No,Diesel,Automatic,Bangalore,1998,3
VH11541,Swift,2012,2970492,11.1,12-09-2023,No,CNG,Automatic,Chennai,1199,4
VH10542,Baleno,2017,4100315,8.8,04-08-2026,Yes,Electric,Automatic,Mumbai,2184,1
VH11669,Creta,2015,1206395,27.3,08-06-2026,No,Diesel,Manual,Mumbai,1497,1
VH10984,Creta,2019,2198917,21.1,24-02-2024,Yes,Petrol,Manual,Mumbai,1498,2
VH10166,Swift,2012,652414,15.5,08-03-2020,No,Petrol,Automatic,Chennai,998,3
VH10249,Nexon,2014,1101849,19.9,03-08-2026,Yes,Petrol,Manual,Chennai,1199,3
VH10447,Creta,2015,3166069,17.5,07-03-2026,No,Petrol,Manual,Bangalore,1197,1
VH11515,Verna,2011,2141646,8.4,15-03-2021,Yes,CNG,Automatic,Bangalore,1497,3
VH10859,Creta,2015,821244,23.3,11-05-2026,Yes,CNG,Automatic,Chennai,1199,4
VH11212,City,2016,813953,17.5,08-04-2026,Yes,Electric,Manual,Chennai,998,2
VH10098,Baleno,2021,2638377,27.9,02-05-2023,No,CNG,Manual,Bangalore,1998,2
VH11974,Nexon,2010,3810764,25.1,31-08-2018,No,Diesel,Automatic,Coimbatore,1498,3
VH10738,Verna,2022,2157596,27.5,08-06-2025,Yes,Electric,Automatic,Hyderabad,998,2
VH11256,Seltos,2020,3351622,13.2,11-12-2021,No,Diesel,Automatic,Chennai,1998,4
VH10103,Baleno,2013,1037954,12.1,07-03-2021,Yes,CNG,Manual,Hyderabad,2184,4
VH10435,Fortuner,2013,822154,16.7,08-03-2021,Yes,Electric,Automatic,Pune,2184,1
VH10075,Verna,2022,638540,16.8,17-07-2021,Yes,Electric,Manual,Mumbai,998,2
VH11792,Seltos,2010,2817649,15.0,06-09-2022,Yes,Electric,Manual,Delhi,1199,2
VH11235,Creta,2023,3192927,16.1,14-08-2019,Yes,Petrol,Automatic,Delhi,1498,4
VH10919,Seltos,2016,4280053,18.6,13-09-2020,Yes,CNG,Automatic,Pune,1498,2
VH11712,Venue,2020,2028782,22.3,14-05-2022,No,Electric,Manual,Chennai,1197,1
VH11671,Venue,2022,3723994,10.9,05-01-2021,Yes,CNG,Automatic,Bangalore,1199,3
VH11621,Venue,2019,4105721,26.4,09-09-2020,Yes,CNG,Automatic,Delhi,1998,3
VH10763,Fortuner,2012,2572759,13.2,15-03-2024,No,Petrol,Manual,Delhi,1199,3
VH10990,Fortuner,2023,3930623,17.2,07-09-2022,No,Petrol,Automatic,Delhi,1197,4
VH10389,Seltos,2017,2547805,11.6,25-09-2022,No,CNG,Automatic,Bangalore,1998,4
VH10236,Seltos,2021,2595936,11.8,22-11-2023,No,Petrol,Automatic,Mumbai,1199,4
VH11507,Swift,2010,2956222,18.2,28-12-2024,Yes,Diesel,Manual,Coimbatore,998,4
VH10268,Nexon,2018,1225779,21.7,15-08-2019,Yes,CNG,Automatic,Coimbatore,1197,3
VH11188,City,2024,4425903,27.6,01-07-2022,Yes,Petrol,Manual,Pune,1199,1
VH10118,Baleno,2010,2645704,15.0,01-11-2019,Yes,Electric,Manual,Coimbatore,1498,3
VH11607,Venue,2011,2750700,10.4,15-08-2026,No,Electric,Automatic,Delhi,1998,1
VH10674,Thar,2018,3148883,8.4,21-04-2021,No,CNG,Automatic,Bangalore,1199,2
VH10250,Swift,2012,2028665,24.3,12-12-2022,No,CNG,Manual,Delhi,1998,1
VH11453,Creta,2023,4371867,11.4,26-11-2020,No,CNG,Automatic,Pune,1197,4
VH11995,City,2013,2603707,10.0,12-10-2024,No,Electric,Automatic,Delhi,1998,3
VH10095,Baleno,2023,3894804,18.3,09-05-2022,Yes,Electric,Automatic,Chennai,1197,1
VH10034,Creta,2013,4379441,25.0,17-07-2018,Yes,Petrol,Manual,Mumbai,1199,4
VH11464,Verna,2021,354745,13.2,08-11-2020,No,Diesel,Manual,Chennai,2184,2
VH11668,Baleno,2011,4483583,16.6,11-08-2018,Yes,Electric,Manual,Bangalore,1197,2
VH10449,Swift,2017,1214565,26.4,11-11-2022,Yes,Diesel,Automatic,Bangalore,1197,3
VH10717,Creta,2012,2253341,14.7,06-10-2021,Yes,Electric,Automatic,Pune,1998,1
VH11810,Verna,2017,2859244,19.8,17-01-2022,No,Electric,Automatic,Hyderabad,1998,4
VH11518,Nexon,2018,2119239,26.7,08-06-2021,Yes,Diesel,Manual,Hyderabad,2184,3
VH10001,Baleno,2019,4113233,25.1,02-02-2024,Yes,Petrol,Manual,Bangalore,1197,4
VH11376,Fortuner,2011,1997818,21.7,12-01-2018,Yes,Diesel,Manual,Pune,1197,3
VH11102,Creta,2022,3227503,16.5,22-04-2018,No,Electric,Manual,Hyderabad,1998,3
VH11109,Baleno,2015,4242863,11.3,12-03-2023,Yes,CNG,Automatic,Bangalore,1998,4
VH11227,Creta,2024,3206492,12.2,04-02-2023,Yes,CNG,Manual,Coimbatore,1998,2
VH10083,Verna,2023,3600354,21.3,21-10-2024,No,CNG,Manual,Bangalore,998,2
VH11289,Venue,2020,4180323,12.4,08-10-2025,Yes,CNG,Manual,Mumbai,1998,1
VH10677,Nexon,2010,2299482,17.4,23-10-2023,No,Electric,Manual,Hyderabad,998,4
VH11921,Nexon,2013,2444797,11.8,13-10-2023,Yes,Electric,Automatic,Pune,998,1
VH11047,City,2021,3902571,22.1,21-10-2021,No,Diesel,Automatic,Pune,1199,4
VH10771,Fortuner,2015,2578581,10.8,01-01-2026,No,Electric,Manual,Delhi,998,4
VH11947,Venue,2021,2346719,21.9,20-04-2025,No,Diesel,Automatic,Bangalore,998,3
VH11281,Swift,2014,4367784,20.6,18-07-2023,No,Electric,Automatic,Coimbatore,1497,1
VH11581,Thar,2023,1957583,22.1,17-07-2024,No,Diesel,Manual,Hyderabad,1498,4
VH11489,Swift,2010,1575029,11.9,19-07-2022,No,Petrol,Manual,Hyderabad,1197,1
VH10405,Venue,2022,2798214,26.6,10-06-2023,Yes,CNG,Automatic,Coimbatore,1199,3
VH11728,Venue,2021,4194456,27.6,03-03-2020,Yes,Electric,Manual,Bangalore,1497,1
VH11299,Baleno,2017,4132809,13.7,23-08-2021,No,CNG,Automatic,Chennai,1497,1
VH11341,Baleno,2017,2590146,16.0,14-06-2024,No,Diesel,Automatic,Bangalore,998,4
VH10105,Verna,2017,1007173,12.4,05-02-2026,Yes,Diesel,Manual,Bangalore,998,3
VH10689,Creta,2013,1675645,25.7,28-08-2024,Yes,Petrol,Automatic,Coimbatore,1197,3
VH11306,Baleno,2010,385166,22.4,22-08-2022,No,CNG,Automatic,Coimbatore,1199,1
VH10827,City,2016,2935466,15.0,18-05-2021,No,Electric,Manual,Coimbatore,1199,N/A
VH10063,City,2012,2815967,26.8,20-08-2024,No,CNG,Manual,Chennai,1497,4
VH10853,Nexon,2014,2513697,9.2,31-07-2024,No,Electric,Automatic,Delhi,1498,2
VH11354,Thar,2017,1727197,25.0,14-02-2022,Yes,Diesel,Automatic,Chennai,1998,1
VH10224,City,2021,2073055,8.9,14-12-2021,No,Diesel,Automatic,Bangalore,1497,2
VH10146,Swift,2013,2734003,27.8,17-07-2026,No,CNG,Manual,Coimbatore,1498,3
VH11089,Creta,2014,1929753,21.1,01-11-2025,Yes,Petrol,Manual,Bangalore,1998,3
VH10374,Creta,2010,1142840,21.0,30-08-2020,No,Petrol,Manual,Chennai,1197,1
VH11421,Venue,2013,4445295,19.9,12-12-2024,No,Electric,Manual,Hyderabad,1498,1
VH11143,Seltos,2011,3652214,26.8,27-04-2021,Yes,CNG,Manual,Delhi,1998,4
VH11827,Swift,2024,3213293,27.4,18-01-2018,No,Diesel,Automatic,Delhi,1497,1
VH11495,Creta,2013,2735919,13.4,07-01-2023,Yes,Petrol,Automatic,Coimbatore,2184,3
VH11602,Verna,2013,4234053,22.1,23-09-2018,Yes,Petrol,Manual,Bangalore,2184,1
VH11271,Creta,2010,4233817,22.4,02-05-2020,No,Petrol,Manual,Pune,2184,2
VH10010,Seltos,2021,1579180,18.2,01-06-2023,No,Petrol,Manual,Bangalore,1497,1
VH10450,Creta,2025,4135598,8.2,10-03-2024,No,CNG,Automatic,Bangalore,2184,1
VH10709,City,2021,2343321,16.8,26-09-2025,No,Electric,Automatic,Bangalore,1497,3
VH10256,Creta,2020,1067876,20.9,24-08-2024,No,Electric,Automatic,Pune,1497,2
VH10883,City,2014,3951361,12.7,28-09-2018,No,Petrol,Manual,Mumbai,1497,4
VH10390,Baleno,2014,545300,16.6,18-07-2023,Yes,Electric,Manual,Bangalore,1998,2
VH10909,Creta,2010,578495,16.7,16-08-2023,No,CNG,Manual,Chennai,1998,4
VH10925,Fortuner,2023,4120671,20.5,31-12-2018,Yes,CNG,Automatic,Chennai,1497,4
VH11704,City,2014,3495741,15.2,06-03-2021,No,Petrol,Manual,Chennai,2184,3
VH11233,Baleno,2017,2065317,25.0,13-09-2022,No,Diesel,Manual,Bangalore,1199,2
VH10461,Baleno,2017,2583785,9.5,26-03-2020,No,Diesel,Manual,Delhi,1197,4
VH11270,Seltos,2017,1359165,17.0,03-02-2022,No,Petrol,Automatic,Coimbatore,1998,3
VH11760,Swift,2021,2098594,25.8,21-07-2025,Yes,Diesel,Automatic,Delhi,1199,3
VH11169,Swift,2024,3344287,28.0,09-02-2020,Yes,Diesel,Manual,Pune,998,4
VH10959,Nexon,2025,4121615,26.2,26-07-2018,Yes,CNG,Automatic,Delhi,1199,3
VH10502,Swift,2017,4463960,26.5,19-08-2019,No,Petrol,Manual,Mumbai,1497,2
VH10740,Verna,2010,1262452,18.0,03-07-2019,No,Petrol,Manual,Hyderabad,1497,1
VH11850,Seltos,2020,533462,23.3,08-01-2020,No,Petrol,Automatic,Delhi,1998,3
VH10869,Nexon,2025,3431603,20.2,16-10-2024,No,Petrol,Manual,Chennai,2184,4
VH10732,City,2020,Unknown,27.9,20-11-2020,No,Diesel,Manual,Bangalore,2184,4
VH10540,Swift,2014,1746250,12.5,29-08-2021,No,CNG,Automatic,Coimbatore,998,3
VH11202,Venue,2012,1397996,16.9,02-04-2021,No,Electric,Automatic,Mumbai,1197,3
VH10698,Seltos,2024,3349316,27.2,20-02-2020,Yes,Diesel,Automatic,Coimbatore,1199,4
VH11393,Fortuner,2020,1576485,27.6,invalid_date,No,Diesel,Automatic,Delhi,2184,2
VH11377,Seltos,2020,3076374,18.1,12-04-2020,No,CNG,Automatic,Mumbai,1497,4
VH11146,Nexon,2018,441449,22.7,23-08-2024,Yes,Diesel,Manual,Mumbai,2184,3
VH11032,Seltos,2013,3800967,21.5,20-06-2020,Yes,Petrol,Automatic,Pune,2184,3
VH10373,Nexon,2025,563625,14.8,12-11-2019,Yes,Petrol,Manual,Pune,998,1
VH10668,Seltos,2014,3448491,9.0,10-03-2026,Yes,CNG,Automatic,Chennai,1998,4
VH11526,Baleno,2011,2878682,11.4,29-01-2023,Yes,Electric,Automatic,Chennai,1498,2
VH10358,Fortuner,2021,2768665,12.1,06-06-2025,Yes,Electric,Manual,Hyderabad,2184,2
VH10968,City,2015,1472304,17.4,29-06-2023,Yes,Diesel,Automatic,Bangalore,1998,4
VH10784,Fortuner,2022,1253122,13.0,31-12-2018,Yes,CNG,Manual,Pune,1498,2
VH10736,Baleno,2021,484514,16.1,10-09-2018,Yes,Diesel,Automatic,Bangalore,1998,1
VH11036,Fortuner,2016,679593,10.6,03-11-2019,Yes,Diesel,Manual,Pune,1498,3
VH10971,Fortuner,2017,1219134,14.2,06-07-2018,No,Diesel,Automatic,Hyderabad,1497,1
VH11525,Fortuner,2023,3835647,23.7,20-10-2024,No,Diesel,Automatic,Mumbai,2184,1
VH11487,Swift,2024,2587319,17.9,27-07-2018,Yes,Electric,Automatic,Bangalore,2184,3
VH11524,Creta,2019,1596573,25.5,17-01-2020,Yes,Petrol,Manual,Pune,1498,4
VH11491,City,2013,436645,27.5,22-11-2020,Yes,Diesel,Manual,Delhi,1498,4
VH11643,Verna,2015,1708277,11.1,16-09-2018,No,Electric,Manual,Delhi,998,2
VH11253,Thar,2023,2709409,20.6,19-11-2024,Yes,CNG,Manual,Delhi,1497,3
VH11694,City,2024,3127364,13.4,19-03-2025,Yes,Diesel,Manual,Hyderabad,2184,1
VH11750,Fortuner,2017,4016434,24.6,29-04-2025,No,Diesel,Manual,Mumbai,1498,unknown
VH11237,City,2015,984494,10.9,21-04-2025,No,Electric,Manual,Delhi,1498,3
VH10886,Seltos,2019,2597905,11.6,11-02-2021,No,Electric,Automatic,Pune,1498,1
VH10080,Thar,2025,1172328,27.7,24-01-2022,Yes,Electric,Manual,Pune,1197,2
VH11173,Swift,2013,2885181,27.3,18-08-2026,Yes,Diesel,Automatic,Delhi,1497,2
VH10815,Venue,2013,1984449,19.9,30-05-2025,Yes,Diesel,Manual,Bangalore,998,2
VH11286,Swift,2023,2508578,20.5,03-11-2024,No,Petrol,Automatic,Mumbai,1197,3
VH10672,Swift,2013,1466670,11.7,29-05-2021,No,Electric,Automatic,Hyderabad,1199,3
VH11532,Creta,2021,2680612,18.8,20-03-2025,No,Diesel,Automatic,Mumbai,1998,1
VH10058,Venue,2016,2764722,27.2,07-04-2025,Yes,Electric,Automatic,Hyderabad,1998,2
VH10134,Venue,2014,828714,18.2,11-07-2019,Yes,Electric,Automatic,Coimbatore,1199,1
VH11141,Swift,2012,3171259,23.2,13-11-2024,Yes,Electric,Manual,Chennai,1199,1
VH10934,Swift,2025,1771926,20.2,04-05-2018,No,CNG,Manual,Bangalore,1498,3
VH11685,Swift,2015,2099971,15.6,19-01-2018,Yes,CNG,Automatic,Chennai,1199,2
VH10824,Venue,2023,1401267,27.1,15-05-2020,No,CNG,Automatic,Delhi,2184,1
VH11215,Baleno,2011,2223217,23.9,06-04-2022,Yes,Diesel,Manual,Pune,998,3
VH10505,Thar,2018,521552,26.3,09-10-2020,Yes,Diesel,Manual,Coimbatore,2184,4
VH11775,City,2024,3148768,27.8,14-07-2019,Yes,Petrol,Automatic,Chennai,1197,4
VH10348,Baleno,2013,1008672,22.3,31-12-2024,Yes,CNG,Automatic,Chennai,1498,4
VH10387,Seltos,2025,431184,23.5,04-10-2024,No,Electric,Manual,Bangalore,2184,4
VH11025,Baleno,2024,4415741,19.9,09-03-2019,Yes,Petrol,Automatic,Chennai,1197,3
VH10895,Thar,2021,4442887,10.1,08-03-2020,Yes,Petrol,Automatic,Hyderabad,1498,1
VH10829,Venue,2016,4415345,18.9,19-07-2022,Yes,Petrol,Automatic,Hyderabad,2184,3
VH11893,Seltos,2012,2795990,24.9,12-08-2021,No,Petrol,Automatic,Delhi,1998,4
VH10476,Verna,2019,1152050,16.8,06-11-2021,Yes,Petrol,Manual,Bangalore,1197,4
VH11471,Venue,2022,1239695,16.4,25-06-2024,No,CNG,Automatic,Chennai,998,4
VH11448,Seltos,2018,1176336,14.7,11-12-2025,Yes,Diesel,Automatic,Bangalore,1199,1
VH11582,Venue,2021,363014,16.1,12-02-2023,No,Petrol,Manual,Hyderabad,1199,3
VH10653,Thar,2024,2160971,14.0,24-01-2019,Yes,Petrol,Automatic,Mumbai,1998,4
VH10173,Seltos,2012,568083,9.2,15-02-2026,No,Petrol,Automatic,Hyderabad,2184,1
VH11150,Seltos,2015,435370,26.2,21-12-2021,No,Petrol,Manual,Delhi,1498,2
VH10039,City,2021,3625495,11.8,20-09-2019,No,Electric,Automatic,Bangalore,1498,1
VH10714,Verna,2024,Not Available,14.1,27-06-2026,Yes,Electric,Automatic,Chennai,1497,2
VH10091,Creta,2017,3955180,16.4,01-04-2021,Yes,Petrol,Manual,Chennai,1998,2
VH11937,Nexon,2012,2269412,15.3,15-11-2020,No,Electric,Manual,Bangalore,1998,4
VH11206,Fortuner,2011,4226690,15.2,19-10-2019,No,CNG,Manual,Coimbatore,1197,1
VH10876,Fortuner,2025,2738064,14.7,14-09-2018,No,Electric,Automatic,Coimbatore,2184,1
VH11352,Thar,2022,1760235,12.0,09-12-2023,Yes,Diesel,Automatic,Bangalore,2184,4
VH11890,Verna,2016,1718314,21.7,11-04-2023,No,Petrol,Manual,Pune,1199,2
VH11094,City,2018,3797831,26.9,19-04-2021,Yes,Electric,Manual,Chennai,2184,3
VH11156,Baleno,2024,1893786,15.5,21-02-2024,Yes,CNG,Automatic,Pune,1498,1
VH11782,Creta,2021,4039469,25.6,10-03-2021,No,Diesel,Automatic,Chennai,2184,2
VH11959,Verna,2011,2430118,15.4,25-08-2024,No,Petrol,Manual,Mumbai,1998,3
VH10500,Creta,2024,344816,13.6,19-07-2022,No,CNG,Automatic,Bangalore,1498,1
VH10339,Verna,2025,4003292,11.7,06-08-2026,No,Electric,Automatic,Bangalore,2184,4
VH11189,Baleno,2014,732829,20.6,20-04-2020,No,Petrol,Manual,Delhi,1497,1
VH10029,Baleno,2010,3989024,25.5,30-08-2024,Yes,Diesel,Manual,Hyderabad,2184,2
VH11218,Fortuner,2015,691180,16.2,09-04-2021,No,Petrol,Manual,Pune,1199,4
VH11400,Creta,2022,2480945,9.8,06-07-2020,Yes,Petrol,Automatic,Hyderabad,1497,1
VH11821,Baleno,2014,1710808,13.4,30-06-2024,Yes,CNG,Manual,Hyderabad,2184,unknown
VH10946,Baleno,2017,4222750,8.5,22-10-2020,No,CNG,Automatic,Pune,1197,4
VH10170,City,2023,3816144,14.6,18-10-2021,No,Petrol,Manual,Mumbai,2184,4
VH11405,Venue,2023,1993481,9.8,16-03-2022,Yes,Petrol,Automatic,Mumbai,1497,1
VH11198,City,2021,866510,19.6,22-08-2020,Yes,Diesel,Automatic,Pune,1998,1
VH11254,Fortuner,2024,3350999,24.6,21-05-2024,No,Diesel,Manual,Coimbatore,1498,4
VH11614,City,2017,2869849,11.5,14-12-2021,No,Petrol,Automatic,Bangalore,1998,4
VH10913,Venue,2022,2179262,21.8,05-03-2020,Yes,CNG,Automatic,Delhi,998,2
VH10492,Baleno,2024,2134907,25.3,16-09-2019,Yes,Petrol,Automatic,Bangalore,2184,2
VH10954,Fortuner,2025,1938846,20.9,24-09-2020,Yes,Petrol,Automatic,Hyderabad,998,1
VH11098,Swift,2023,1099687,14.1,09-10-2019,No,CNG,Automatic,Bangalore,998,3
VH11033,Thar,2015,1067442,12.1,13-06-2022,No,Electric,Manual,Pune,1498,4
VH10588,Seltos,2016,955496,16.7,13-01-2026,Yes,Electric,Manual,Delhi,1197,3
VH10751,Seltos,2021,1234048,15.7,10-11-2022,No,Petrol,Manual,Mumbai,1199,4
VH10658,Venue,2017,3719548,14.7,17-10-2024,No,Petrol,Automatic,Bangalore,1199,2
VH10235,Seltos,2022,Unknown,20.6,29-03-2020,No,Diesel,Automatic,Mumbai,2184,1
VH10733,Creta,2024,4391685,13.8,04-03-2021,Yes,Electric,Automatic,Delhi,1197,4
VH11989,Creta,2016,4352579,26.7,15-07-2019,No,Diesel,Manual,Delhi,998,3
VH11633,Verna,2010,1101125,14.7,15-11-2025,No,CNG,Automatic,Chennai,2184,3
VH11157,Nexon,2020,727244,20.5,08-10-2020,Yes,Diesel,Manual,Coimbatore,998,4
VH11470,Nexon,2021,3646145,8.4,18-02-2024,Yes,Diesel,Automatic,Delhi,1497,4
VH11425,Nexon,2016,3904724,22.0,10-06-2020,No,Diesel,Automatic,Mumbai,1497,4
VH11628,City,2024,3988173,23.9,26-06-2019,No,Diesel,Manual,Bangalore,1998,3
VH10935,Baleno,2018,1752137,24.7,09-06-2026,Yes,Petrol,Manual,Mumbai,1998,3
VH11210,Venue,2020,3904886,18.7,07-11-2018,No,Electric,Automatic,Hyderabad,1998,2
VH11066,Seltos,2021,3766032,23.2,18-08-2018,Yes,CNG,Manual,Delhi,1498,4
VH10109,Venue,2023,2913987,22.8,18-10-2025,Yes,Petrol,Manual,Chennai,1497,4
VH11543,Seltos,2023,3277299,13.0,05-05-2022,Yes,CNG,Automatic,Hyderabad,998,4
VH10569,Baleno,2024,1658126,26.8,11-03-2025,No,Petrol,Automatic,Hyderabad,1197,4
VH11168,Verna,2021,789415,24.4,31-03-2025,Yes,Petrol,Automatic,Bangalore,998,4
VH11175,Creta,2010,4481726,18.1,05-02-2020,No,Petrol,Manual,Coimbatore,1197,3
VH10891,City,2012,2809907,10.7,26-06-2022,No,Diesel,Automatic,Mumbai,1197,2
VH10948,Venue,2017,537068,22.5,08-10-2022,Yes,Diesel,Automatic,Bangalore,1197,2
VH11049,City,2016,4179928,9.1,16-05-2022,No,Petrol,Automatic,Coimbatore,998,3
VH11353,Verna,2015,1758316,24.1,05-05-2021,Yes,Petrol,Automatic,Hyderabad,1199,3
VH11778,Nexon,2014,1882701,14.6,19-11-2024,No,CNG,Automatic,Delhi,2184,4
VH11447,Venue,2016,2743445,17.7,04-01-2018,Yes,CNG,Automatic,Mumbai,998,4
VH10885,Fortuner,2016,1834227,14.2,04-07-2019,No,Petrol,Manual,Chennai,998,4
VH11673,Creta,2014,2607600,27.0,18-05-2019,No,Diesel,Manual,Coimbatore,1197,1
VH10851,City,2020,2061369,21.7,23-03-2018,No,CNG,Automatic,Coimbatore,1199,4
VH10735,Baleno,2018,1975502,18.7,15-04-2018,No,Electric,Automatic,Coimbatore,1497,4
VH10718,Swift,2025,1273737,19.4,not_available,Yes,Diesel,Automatic,Pune,1197,4
VH10455,Verna,2025,1870234,27.4,22-05-2025,Yes,Petrol,Automatic,Pune,1498,3
VH10265,Thar,2018,928889,10.2,29-11-2018,Yes,Diesel,Manual,Delhi,2184,3
VH10076,Fortuner,2024,801590,25.6,24-01-2018,No,Diesel,Manual,Hyderabad,1199,1
VH11658,Baleno,2013,4373542,15.3,02-06-2022,Yes,CNG,Manual,Chennai,998,1
VH10445,Verna,2014,589134,22.7,06-12-2020,No,Diesel,Manual,Delhi,1498,2
VH10396,Swift,2020,1490456,12.2,26-12-2023,No,Electric,Automatic,Chennai,1497,3
VH10177,Swift,2023,3530431,11.3,15-05-2025,Yes,Petrol,Automatic,Delhi,1199,1
VH11043,Nexon,2020,2547680,24.3,10-03-2019,Yes,CNG,Manual,Coimbatore,1199,1
VH11736,Baleno,2017,3027364,27.4,20-05-2025,Yes,Electric,Manual,Coimbatore,1497,2
VH11402,Venue,2010,587635,25.1,21-02-2019,Yes,CNG,Manual,Bangalore,2184,4
VH11381,Verna,2017,3974942,21.0,31-07-2022,Yes,Petrol,Manual,Delhi,1998,3
VH10596,Thar,2019,2248061,20.2,17-02-2026,No,Electric,Manual,Chennai,1498,2
VH10062,Venue,2010,2022907,13.0,17-10-2018,Yes,Petrol,Automatic,Hyderabad,1998,1
VH11297,Fortuner,2015,1603306,27.7,20-11-2021,Yes,Petrol,Automatic,Coimbatore,998,3
VH10873,Nexon,2019,2537300,19.4,30-01-2025,Yes,CNG,Automatic,Coimbatore,998,3
VH11490,Verna,2024,3320791,26.9,20-02-2021,No,Diesel,Manual,Mumbai,1498,4
VH11879,Creta,2023,4162163,12.4,27-06-2021,No,Petrol,Automatic,Chennai,2184,2
VH10279,Venue,2013,3591070,9.8,17-11-2023,Yes,CNG,Manual,Hyderabad,1497,4
VH10037,Thar,2021,1848485,24.7,11-05-2021,Yes,Petrol,Automatic,Coimbatore,1197,1
VH11976,Swift,2018,3710956,13.4,01-04-2025,Yes,Electric,Manual,Coimbatore,1998,4
VH10663,Creta,2015,4273313,11.6,14-09-2018,No,CNG,Automatic,Chennai,1199,1
VH11954,Fortuner,2022,550231,25.6,12-06-2018,No,Petrol,Automatic,Chennai,1197,4
VH11445,Fortuner,2020,4185850,12.8,24-09-2024,No,Diesel,Manual,Coimbatore,2184,1
VH10978,Verna,2020,3500450,21.7,21-05-2018,No,Diesel,Manual,Hyderabad,1197,2
VH11572,Creta,2011,1458343,20.9,30-03-2025,Yes,Diesel,Manual,Hyderabad,1197,2
VH10739,Nexon,2010,1558624,25.1,27-03-2021,Yes,Diesel,Manual,Pune,998,2
VH10192,Baleno,2018,3408591,25.1,not_available,No,CNG,Automatic,Delhi,1199,1
VH10920,Seltos,2015,1000033,17.3,16-07-2026,No,Petrol,Manual,Coimbatore,1498,1
VH10457,City,2010,580833,20.3,25-08-2024,Yes,Diesel,Automatic,Chennai,1498,4
VH10676,Creta,2013,4322261,10.7,30-07-2021,Yes,Petrol,Manual,Pune,1498,1
VH10761,City,2019,2744975,12.5,29-12-2021,No,Petrol,Manual,Hyderabad,1197,3
VH11808,Fortuner,2010,2743869,23.3,14-10-2025,No,CNG,Automatic,Mumbai,1998,1
VH11603,Thar,2021,1032722,11.8,07-02-2026,No,Diesel,Automatic,Delhi,2184,3
VH10729,City,2010,3899537,unknown,09-02-2023,Yes,Petrol,Manual,Bangalore,1497,1
VH10413,Seltos,2017,1924777,19.3,24-01-2023,Yes,Electric,Automatic,Hyderabad,1497,2
VH11099,Verna,2023,4149091,9.9,23-04-2026,Yes,Electric,Automatic,Delhi,1199,1
VH10826,Fortuner,2021,718829,12.0,11-04-2022,Yes,Petrol,Automatic,Bangalore,1197,1
VH11640,Thar,2013,1610015,12.3,15-01-2026,No,Electric,Automatic,Pune,2184,1
VH10617,Fortuner,2023,4231814,21.8,21-02-2019,Yes,CNG,Manual,Delhi,2184,3
VH10115,Swift,2017,1215113,16.6,05-05-2025,Yes,Petrol,Automatic,Delhi,1998,4
VH10418,Fortuner,2020,395556,27.4,19-01-2018,Yes,Electric,Automatic,Mumbai,1498,4
VH11911,Seltos,2012,2696640,19.1,10-03-2020,Yes,CNG,Manual,Bangalore,998,2
VH10970,Seltos,2017,2299117,20.8,02-01-2021,No,Diesel,Manual,Coimbatore,1199,2
VH10605,Baleno,2013,3044804,16.0,18-02-2026,Yes,Petrol,Manual,Pune,1497,1
VH11919,Verna,2023,1100607,17.2,27-04-2025,No,Diesel,Manual,Chennai,1197,4
VH10090,Creta,2021,2870466,21.0,04-08-2020,Yes,Petrol,Automatic,Delhi,1199,4
VH10849,Verna,2011,1847419,24.9,25-03-2021,Yes,Electric,Manual,Chennai,1498,1
VH11520,Nexon,2011,2769930,24.0,09-08-2023,No,CNG,Manual,Bangalore,1497,1
VH11918,Creta,2023,4468773,25.8,15-05-2018,Yes,Diesel,Automatic,Coimbatore,1998,3
