Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Level,Years_In_Current_Role,Job_Satisfaction,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Overtime,Department,Job_Role,Education_Level,Marital_Status,Attrition
EMP100249,52,44960.0,1,2,1,2.0,44,0,28.0,No,IT,Software Engineer,Master,Married,0
EMP100250,43,30976.0,3,3,3,3.0,38,0,,No,IT,HR Specialist,High School,Single,0
EMP100251,30,54259.0,2,3,2,5.0,38,9,43.0,No,Finance,Sales Executive,Bachelor,Divorced,0
EMP100252,27,42600.0,3,3,3,1.0,48,6,18.0,No,Sales,Sales Executive,Master,Married,0
EMP100253,55,27696.0,5,2,5,1.0,45,6,26.0,Yes,Finance,Software Engineer,Bachelor,Married,0
EMP100254,57,61298.0,5,2,4,4.0,47,1,30.0,Yes,Research & Development,Software Engineer,Bachelor,Married,0
EMP100255,59,61991.0,3,5,1,2.0,43,7,32.0,No,Sales,Software Engineer,Master,Single,1
EMP100256,39,121929.0,2,1,2,4.0,44,5,38.0,No,IT,Project Manager,Doctorate,Married,0
EMP100257,54,46737.0,3,2,2,3.0,41,6,46.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP100258,44,62389.0,10,2,2,5.0,42,6,33.0,No,IT,Research Scientist,Bachelor,Single,0
EMP100259,54,40767.0,1,3,1,5.0,40,6,36.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP100260,44,81472.0,3,3,3,5.0,49,2,23.0,No,Research & Development,Software Engineer,Diploma,Married,0
EMP100261,48,52001.0,2,2,2,5.0,38,3,58.0,Yes,Sales,HR Specialist,Bachelor,Single,0
EMP100262,37,32449.0,7,1,6,2.0,44,4,41.0,No,IT,Project Manager,Bachelor,Single,0
EMP100263,37,54668.0,5,1,3,3.0,41,5,31.0,No,Sales,HR Specialist,High School,Married,0
EMP100264,21,65567.0,4,2,4,5.0,47,3,53.0,No,Human Resources,Project Manager,High School,Single,0
EMP100265,54,61695.0,2,2,2,1.0,43,6,41.0,No,Human Resources,Sales Executive,Diploma,Married,0
EMP100266,35,88057.0,2,5,2,3.0,44,6,38.0,No,Finance,Software Engineer,Bachelor,Divorced,0
EMP100267,60,28666.0,5,2,2,,43,4,35.0,No,Finance,Project Manager,Doctorate,Married,0
EMP100268,55,37641.0,4,2,1,5.0,37,6,50.0,No,Sales,HR Specialist,,Married,0
EMP100269,52,73350.0,2,4,2,2.0,45,6,59.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100270,23,39685.0,4,2,3,5.0,42,9,50.0,No,Research & Development,Software Engineer,,Single,0
EMP100271,52,61286.0,3,2,3,,38,2,35.0,No,IT,Software Engineer,Master,Married,0
EMP100272,33,18513.0,8,1,1,3.0,35,4,55.0,No,Finance,Sales Executive,Master,Single,1
EMP100273,40,186701.0,6,2,1,1.0,38,2,31.0,Yes,Human Resources,Project Manager,Bachelor,Married,0
EMP100274,39,48714.0,4,5,2,5.0,46,5,22.0,No,Research & Development,Project Manager,Master,Married,0
EMP100275,27,94124.0,5,2,5,4.0,51,4,47.0,No,IT,Project Manager,High School,Single,0
EMP100276,26,47263.0,5,2,2,3.0,43,6,57.0,,Sales,Research Scientist,Bachelor,Divorced,0
EMP100277,22,66284.0,4,3,1,2.0,37,4,35.0,No,Sales,Software Engineer,Bachelor,Single,0
EMP100278,36,107630.0,1,4,1,5.0,44,4,60.0,Yes,Human Resources,Research Scientist,Bachelor,Divorced,0
EMP100279,52,,9,2,1,1.0,47,5,13.0,No,Research & Development,HR Specialist,Master,Divorced,0
EMP100280,31,50166.0,15,2,3,4.0,52,3,34.0,No,Research & Development,Research Scientist,High School,Married,0
EMP100281,41,51752.0,9,5,5,5.0,48,7,22.0,No,Research & Development,Software Engineer,Master,Married,0
EMP100282,41,86396.0,8,1,2,2.0,43,7,22.0,No,Sales,Research Scientist,Diploma,Single,0
EMP100283,49,157165.0,3,3,3,1.0,45,6,35.0,Yes,Sales,Financial Analyst,High School,Single,0
EMP100284,57,59971.0,11,3,9,3.0,38,4,61.0,Yes,Research & Development,Financial Analyst,Bachelor,Single,0
EMP100285,57,132690.0,5,3,5,4.0,46,6,55.0,Yes,Research & Development,Project Manager,High School,Single,0
EMP100286,27,49338.0,8,2,3,5.0,47,2,56.0,No,Finance,Software Engineer,Doctorate,Married,0
EMP100287,46,84412.0,5,2,3,5.0,30,5,42.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100288,46,90274.0,2,3,0,5.0,43,4,31.0,Yes,IT,Software Engineer,Diploma,Married,0
EMP100289,53,45734.0,4,1,2,5.0,49,11,40.0,No,Sales,Software Engineer,Bachelor,Married,1
EMP100290,40,39297.0,7,2,0,1.0,39,5,14.0,Yes,Research & Development,Financial Analyst,Bachelor,Single,1
EMP100291,49,92089.0,3,1,1,,31,3,58.0,No,Sales,Financial Analyst,High School,Divorced,0
EMP100292,52,43299.0,5,1,3,2.0,42,3,8.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP100293,47,36777.0,3,5,3,4.0,47,2,33.0,Yes,Sales,Software Engineer,High School,Married,0
EMP100294,52,40429.0,2,2,2,5.0,44,7,35.0,No,Finance,Software Engineer,Master,Divorced,0
EMP100295,24,43220.0,0,5,0,5.0,42,4,48.0,No,Sales,Research Scientist,Master,Married,0
EMP100296,38,80867.0,0,1,0,3.0,37,3,42.0,No,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100297,23,69346.0,2,2,1,3.0,37,6,43.0,No,Research & Development,HR Specialist,Doctorate,Married,0
EMP100298,54,75897.0,3,1,3,1.0,43,2,5.0,No,Sales,Research Scientist,Master,Married,0
EMP100299,36,66484.0,9,3,5,1.0,42,7,32.0,Yes,Research & Development,HR Specialist,Diploma,Married,0
EMP100300,47,42102.0,2,3,2,1.0,46,4,25.0,No,Research & Development,Research Scientist,Doctorate,Married,0
EMP100301,49,75266.0,2,1,2,4.0,44,5,37.0,No,Sales,Financial Analyst,Master,Single,0
EMP100302,48,93638.0,13,4,4,1.0,38,9,33.0,No,Finance,Sales Executive,Master,Single,0
EMP100303,25,71547.0,8,1,8,5.0,43,4,38.0,Yes,Human Resources,Research Scientist,Bachelor,Married,0
EMP100304,54,67335.0,20,3,1,1.0,42,4,17.0,Yes,Sales,Financial Analyst,Bachelor,Married,0
EMP100305,60,38945.0,6,5,4,4.0,34,6,37.0,No,Research & Development,Software Engineer,Doctorate,Married,0
EMP100306,56,60500.0,2,4,2,1.0,40,1,61.0,No,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100307,43,38024.0,0,5,0,1.0,42,6,67.0,No,IT,Financial Analyst,Diploma,Single,0
EMP100308,48,54409.0,5,2,5,,41,5,55.0,No,,Research Scientist,Bachelor,Single,0
EMP100309,50,26291.0,12,1,1,5.0,44,5,8.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100310,54,26382.0,2,1,0,5.0,42,6,31.0,No,Sales,Project Manager,Bachelor,Married,0
EMP100311,52,50469.0,6,2,6,1.0,44,7,28.0,No,IT,Sales Executive,High School,Divorced,0
EMP100312,40,42971.0,2,3,2,5.0,43,5,37.0,No,Sales,Research Scientist,High School,Married,0
EMP100313,51,57708.0,2,1,2,3.0,42,6,55.0,No,Research & Development,Financial Analyst,High School,Married,0
EMP100314,42,51764.0,3,3,3,2.0,43,6,34.0,No,Human Resources,Research Scientist,Bachelor,Single,0
EMP100315,52,55752.0,9,2,3,2.0,40,5,21.0,Yes,Research & Development,Sales Executive,Bachelor,Single,0
EMP100316,22,72328.0,4,2,4,5.0,40,6,52.0,Yes,IT,Financial Analyst,High School,Married,0
EMP100317,37,44650.0,5,3,4,4.0,42,4,41.0,No,Finance,Project Manager,Bachelor,Married,0
EMP100318,44,49828.0,3,2,1,5.0,32,3,47.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100319,50,105857.0,4,3,3,5.0,40,5,50.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100320,22,55076.0,4,1,4,1.0,38,8,30.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP100321,59,50739.0,6,3,4,4.0,38,5,17.0,No,Finance,Research Scientist,Master,Single,0
EMP100322,43,57081.0,3,1,3,5.0,40,2,38.0,No,Finance,Sales Executive,Master,Single,0
EMP100323,51,51148.0,5,1,2,3.0,35,7,30.0,Yes,Research & Development,Research Scientist,Diploma,Divorced,0
EMP100324,41,39966.0,0,3,0,2.0,40,6,36.0,No,Finance,HR Specialist,Diploma,Married,0
EMP100325,42,35101.0,1,4,1,3.0,43,5,56.0,No,Human Resources,Research Scientist,Master,Single,0
EMP100326,21,39009.0,4,2,4,3.0,47,5,38.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP100327,46,81463.0,1,2,1,3.0,53,3,63.0,Yes,Research & Development,Project Manager,Bachelor,Married,1
EMP100328,21,41425.0,6,2,4,4.0,33,7,39.0,No,Sales,Software Engineer,High School,Single,0
EMP100329,45,51296.0,4,1,2,4.0,37,7,31.0,No,Research & Development,Financial Analyst,Bachelor,Divorced,0
EMP100330,36,75389.0,5,3,4,4.0,40,7,16.0,No,Sales,Sales Executive,Diploma,Single,0
EMP100331,59,48524.0,7,3,2,2.0,43,3,38.0,Yes,Human Resources,Project Manager,High School,Married,0
EMP100332,52,73138.0,3,1,3,1.0,44,5,21.0,No,Research & Development,Sales Executive,Bachelor,Divorced,1
EMP100333,28,27494.0,1,2,1,5.0,39,6,43.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100334,58,51816.0,2,3,2,5.0,30,5,33.0,No,Research & Development,Research Scientist,Diploma,Divorced,0
EMP100335,48,56988.0,8,2,7,,47,5,33.0,No,Research & Development,HR Specialist,Bachelor,Single,0
EMP100336,45,55576.0,11,3,0,5.0,45,4,36.0,Yes,Research & Development,Project Manager,Diploma,Single,0
EMP100337,54,26141.0,3,1,3,3.0,46,5,38.0,No,Finance,Software Engineer,High School,Married,0
EMP100338,44,94513.0,4,3,4,2.0,41,5,34.0,No,Research & Development,Sales Executive,Diploma,Married,0
EMP100339,43,37440.0,1,1,1,5.0,44,5,67.0,No,Research & Development,Research Scientist,Bachelor,Married,1
EMP100340,32,63950.0,6,4,1,2.0,32,5,23.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100341,26,55197.0,7,2,3,1.0,37,6,50.0,No,Research & Development,HR Specialist,Master,Single,0
EMP100342,55,86401.0,3,2,1,5.0,48,6,54.0,No,Research & Development,Project Manager,High School,Married,0
EMP100343,39,147187.0,7,4,1,2.0,42,3,18.0,Yes,Research & Development,HR Specialist,Doctorate,Married,0
EMP100344,20,30774.0,8,1,3,3.0,51,11,36.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP100345,27,41072.0,3,2,1,3.0,37,2,40.0,No,Research & Development,Software Engineer,Diploma,Married,0
EMP100346,35,59885.0,1,2,1,1.0,55,4,38.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP100347,33,33446.0,5,2,4,4.0,55,5,37.0,No,Research & Development,Research Scientist,High School,Single,0
EMP100348,31,78204.0,4,4,4,5.0,39,3,44.0,No,Research & Development,Project Manager,,Divorced,0
EMP100349,42,80387.0,3,3,2,3.0,40,4,5.0,No,,Research Scientist,Master,Divorced,0
EMP100350,34,70745.0,1,1,1,3.0,48,6,34.0,No,Research & Development,Research Scientist,Diploma,Married,0
EMP100351,47,61178.0,2,3,2,1.0,39,4,29.0,No,Human Resources,Research Scientist,High School,Married,0
EMP100352,53,101870.0,7,2,2,3.0,41,8,24.0,No,Sales,Financial Analyst,Bachelor,Married,0
EMP100353,21,32698.0,11,4,2,5.0,38,3,48.0,Yes,Finance,HR Specialist,Bachelor,Married,0
EMP100354,51,56639.0,4,2,4,1.0,38,5,50.0,No,Research & Development,Project Manager,Bachelor,Single,0
EMP100355,42,39444.0,1,2,1,2.0,43,8,52.0,Yes,Sales,Research Scientist,Diploma,Single,0
EMP100356,41,82088.0,5,2,2,1.0,41,5,48.0,No,Sales,Software Engineer,High School,Single,0
EMP100357,44,24103.0,4,2,2,5.0,32,2,17.0,No,Research & Development,Sales Executive,Master,Married,0
EMP100358,41,54309.0,3,2,1,5.0,49,4,37.0,No,Finance,Software Engineer,Bachelor,Single,0
EMP100359,41,63956.0,2,1,2,2.0,50,4,52.0,No,Research & Development,Sales Executive,Diploma,Married,1
EMP100360,25,35908.0,4,3,4,1.0,45,3,5.0,No,Human Resources,Software Engineer,Diploma,Divorced,0
EMP100361,34,41494.0,6,2,4,5.0,43,5,59.0,Yes,Research & Development,Software Engineer,Diploma,Married,0
EMP100362,56,55382.0,3,5,3,5.0,37,8,16.0,Yes,Research & Development,Software Engineer,Bachelor,Single,0
EMP100363,52,84532.0,3,2,3,2.0,40,7,22.0,No,IT,Software Engineer,Master,Married,0
EMP100364,27,34555.0,4,3,4,4.0,47,3,46.0,No,IT,Software Engineer,Bachelor,Married,0
EMP100365,24,37376.0,5,5,4,1.0,45,8,64.0,No,Research & Development,HR Specialist,Bachelor,Single,0
EMP100366,58,91272.0,5,3,2,5.0,44,6,21.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100367,23,48642.0,4,4,4,3.0,44,5,23.0,No,Sales,Project Manager,Master,Single,0
EMP100368,25,38762.0,2,4,2,2.0,47,3,54.0,No,IT,Sales Executive,Bachelor,Married,0
EMP100369,51,76343.0,7,2,2,4.0,47,6,37.0,Yes,Sales,Software Engineer,Bachelor,Married,0
EMP100370,49,44152.0,9,3,0,4.0,45,4,31.0,No,Finance,Financial Analyst,Bachelor,Married,1
EMP100371,54,87328.0,4,1,2,2.0,40,6,38.0,Yes,Research & Development,Research Scientist,Bachelor,Divorced,0
EMP100372,59,40799.0,7,2,1,4.0,50,5,68.0,No,Sales,Project Manager,Bachelor,Married,0
EMP100373,35,51189.0,5,1,2,5.0,40,9,47.0,No,IT,Sales Executive,Bachelor,Divorced,0
EMP100374,32,84147.0,2,3,2,4.0,38,5,40.0,Yes,IT,Software Engineer,Bachelor,Single,0
EMP100375,49,49676.0,6,2,4,1.0,39,4,44.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100376,38,77289.0,4,2,4,3.0,36,4,41.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP100377,36,53401.0,7,2,2,5.0,45,7,49.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP100378,38,134168.0,11,5,5,2.0,42,5,25.0,Yes,Human Resources,Research Scientist,Master,Divorced,0
EMP100379,47,111417.0,3,1,3,3.0,48,5,34.0,No,Human Resources,Sales Executive,Diploma,Married,0
EMP100380,45,30256.0,2,1,2,5.0,30,2,35.0,No,Finance,Research Scientist,Master,Divorced,0
EMP100381,56,69571.0,2,1,1,3.0,43,7,21.0,No,Sales,Financial Analyst,Master,Married,0
EMP100382,45,38090.0,6,5,5,4.0,41,2,19.0,No,Sales,Research Scientist,Bachelor,Single,0
EMP100383,42,59950.0,6,5,3,2.0,40,7,56.0,No,Research & Development,Sales Executive,High School,Single,0
EMP100384,28,56718.0,6,3,3,2.0,37,3,46.0,No,Research & Development,Sales Executive,High School,Single,0
EMP100385,31,34206.0,3,4,2,1.0,42,6,62.0,No,Human Resources,Research Scientist,Master,Married,0
EMP100386,20,88557.0,5,1,2,4.0,38,7,43.0,No,Sales,Research Scientist,Master,Married,0
EMP100387,20,60269.0,4,5,4,1.0,50,4,40.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP100388,53,48387.0,10,1,5,1.0,45,6,32.0,No,Sales,Project Manager,High School,Married,1
EMP100389,51,45159.0,3,1,2,4.0,47,3,50.0,No,Research & Development,Project Manager,Master,Married,0
EMP100390,44,58571.0,3,1,3,5.0,33,6,16.0,Yes,IT,Research Scientist,Bachelor,Single,0
EMP100391,59,66082.0,3,2,3,1.0,46,6,40.0,No,IT,Sales Executive,Doctorate,Single,0
EMP100392,20,51992.0,8,3,2,3.0,46,7,49.0,No,IT,Software Engineer,Bachelor,Married,0
EMP100393,35,18000.0,7,2,5,5.0,40,7,34.0,Yes,Research & Development,Research Scientist,Master,Divorced,0
EMP100394,58,55420.0,1,5,0,4.0,41,8,42.0,Yes,Research & Development,Project Manager,Bachelor,Single,0
EMP100395,24,28751.0,1,2,1,2.0,37,4,59.0,Yes,IT,Sales Executive,High School,Divorced,0
EMP100396,41,50053.0,6,1,5,5.0,40,3,32.0,No,Sales,Research Scientist,High School,Married,0
EMP100397,48,29232.0,4,2,4,1.0,45,6,41.0,No,IT,HR Specialist,Doctorate,Divorced,0
EMP100398,22,29076.0,1,3,1,3.0,39,3,50.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100399,31,95884.0,2,4,1,4.0,42,6,30.0,Yes,Human Resources,Software Engineer,Diploma,Divorced,0
EMP100400,45,47622.0,4,2,3,2.0,55,4,19.0,No,Finance,Software Engineer,Master,Married,0
EMP100401,35,46009.0,18,2,4,3.0,37,5,46.0,Yes,Human Resources,Software Engineer,Master,Single,0
EMP100402,56,68338.0,6,2,5,2.0,44,4,37.0,Yes,IT,Research Scientist,Bachelor,Single,0
EMP100403,41,46552.0,2,3,2,4.0,37,6,35.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100404,48,141747.0,10,5,2,5.0,35,6,38.0,No,Research & Development,Software Engineer,Diploma,Single,0
EMP100405,33,48641.0,2,1,2,1.0,46,10,17.0,No,Research & Development,Sales Executive,Master,Single,0
EMP100406,47,64822.0,3,4,1,4.0,40,5,31.0,Yes,Human Resources,Software Engineer,High School,Single,0
EMP100407,24,85137.0,10,2,7,3.0,50,3,46.0,No,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100408,49,113108.0,2,2,2,5.0,45,7,35.0,No,IT,Research Scientist,Bachelor,Married,0
EMP100409,24,39387.0,11,5,1,2.0,38,3,27.0,No,,Research Scientist,Bachelor,Divorced,0
EMP100410,31,45570.0,1,2,1,5.0,38,4,24.0,Yes,Research & Development,Research Scientist,Diploma,Divorced,0
EMP100411,35,97602.0,6,2,3,5.0,46,4,39.0,No,Research & Development,Research Scientist,Bachelor,Divorced,0
EMP100412,45,79191.0,5,1,5,3.0,37,3,48.0,Yes,Human Resources,Software Engineer,Bachelor,Married,0
EMP100413,45,89225.0,8,1,5,1.0,37,10,50.0,No,Research & Development,Software Engineer,Master,Divorced,0
EMP100414,40,29708.0,5,4,0,5.0,33,5,27.0,Yes,IT,Project Manager,Bachelor,Married,0
EMP100415,58,110380.0,5,3,3,5.0,45,7,59.0,No,Sales,Research Scientist,Diploma,Divorced,1
EMP100416,55,39044.0,3,4,1,1.0,38,7,37.0,Yes,Sales,Financial Analyst,Diploma,Single,1
EMP100417,52,59971.0,3,1,0,1.0,44,5,10.0,No,Research & Development,Project Manager,Master,Divorced,0
EMP100418,49,51451.0,10,1,4,2.0,35,4,37.0,No,Finance,HR Specialist,Doctorate,Single,0
EMP100419,56,37041.0,6,1,5,2.0,34,6,20.0,No,Human Resources,Software Engineer,Diploma,Married,0
EMP100420,42,29128.0,6,2,2,1.0,46,4,41.0,No,IT,HR Specialist,Master,Married,1
EMP100421,29,25093.0,5,5,3,4.0,41,3,39.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100422,24,58026.0,4,3,4,1.0,39,5,12.0,Yes,Human Resources,Project Manager,Master,Married,0
EMP100423,55,27686.0,1,2,1,2.0,40,5,57.0,No,Finance,Financial Analyst,High School,Married,1
EMP100424,53,33020.0,9,4,1,3.0,40,3,25.0,Yes,IT,Financial Analyst,Bachelor,Married,0
EMP100425,50,49860.0,7,3,6,3.0,52,5,8.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP100426,29,18000.0,4,1,2,5.0,43,4,54.0,No,Research & Development,Sales Executive,Master,Single,0
EMP100427,38,78091.0,2,3,2,3.0,43,8,44.0,No,IT,Financial Analyst,Master,Married,0
EMP100428,51,18595.0,7,2,2,2.0,38,1,31.0,Yes,Finance,Sales Executive,Diploma,Married,0
EMP100429,20,53118.0,2,1,2,3.0,46,4,36.0,Yes,Research & Development,Sales Executive,Doctorate,Married,0
EMP100430,24,55373.0,6,1,1,4.0,36,4,33.0,No,Human Resources,Financial Analyst,Bachelor,Single,0
EMP100431,23,70068.0,3,2,3,1.0,45,4,11.0,Yes,Research & Development,Software Engineer,Bachelor,Married,0
EMP100432,35,53978.0,5,2,4,1.0,45,7,14.0,No,,Financial Analyst,Master,Married,0
EMP100433,43,136373.0,9,2,2,2.0,47,2,49.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP100434,35,60623.0,5,1,4,5.0,32,1,41.0,No,Sales,Financial Analyst,Bachelor,Married,0
EMP100435,21,88363.0,6,3,5,1.0,48,5,49.0,No,IT,Research Scientist,Doctorate,Single,0
EMP100436,47,39717.0,12,5,4,3.0,44,7,53.0,No,Research & Development,HR Specialist,High School,Married,0
EMP100437,51,58071.0,5,3,2,4.0,38,4,5.0,Yes,Research & Development,Financial Analyst,Master,Married,0
EMP100438,46,110359.0,2,2,1,5.0,31,7,29.0,No,Research & Development,Project Manager,Master,Divorced,0
EMP100439,39,49421.0,6,1,6,5.0,40,11,18.0,No,Sales,Sales Executive,Bachelor,Single,0
EMP100440,43,,3,1,3,5.0,43,3,33.0,No,Research & Development,HR Specialist,Master,Divorced,0
EMP100441,31,85517.0,11,1,3,1.0,34,4,7.0,Yes,Human Resources,Project Manager,Bachelor,Married,0
EMP100442,54,39383.0,3,2,3,5.0,38,3,44.0,Yes,Sales,Software Engineer,Bachelor,Married,0
EMP100443,52,20793.0,3,3,2,2.0,36,5,45.0,No,Research & Development,Software Engineer,Bachelor,Divorced,1
EMP100444,52,61704.0,6,3,6,3.0,40,3,69.0,No,IT,HR Specialist,Diploma,Single,1
EMP100445,56,85818.0,5,3,2,4.0,37,9,33.0,No,Research & Development,Software Engineer,Master,Single,0
EMP100446,31,29940.0,6,2,0,3.0,53,6,45.0,No,IT,Software Engineer,Bachelor,Married,0
EMP100447,22,74361.0,3,2,3,2.0,46,6,50.0,Yes,Sales,Sales Executive,Bachelor,Divorced,0
EMP100448,20,74587.0,7,3,1,2.0,36,6,61.0,No,Finance,Software Engineer,Master,Married,0
EMP100449,52,19772.0,1,2,1,3.0,37,9,18.0,Yes,Research & Development,Financial Analyst,Bachelor,Single,1
EMP100450,59,36090.0,3,1,2,1.0,35,6,48.0,No,Sales,Project Manager,Bachelor,Married,0
EMP100451,29,46026.0,6,2,4,2.0,41,10,41.0,No,Finance,Financial Analyst,Master,Married,0
EMP100452,48,50729.0,1,2,1,5.0,51,8,11.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100453,32,39367.0,6,1,5,4.0,48,3,42.0,No,Research & Development,Research Scientist,Master,Single,0
EMP100454,31,38424.0,5,4,4,4.0,43,7,46.0,No,Research & Development,HR Specialist,Bachelor,Divorced,0
EMP100455,50,116688.0,2,4,2,2.0,41,0,10.0,No,Sales,Research Scientist,Diploma,Single,0
EMP100456,21,52401.0,6,1,4,5.0,45,2,34.0,No,Research & Development,Project Manager,High School,Single,1
EMP100457,54,40228.0,3,1,3,3.0,43,3,36.0,No,Sales,Project Manager,Master,Single,0
EMP100458,42,53990.0,7,3,4,4.0,44,6,36.0,No,IT,Sales Executive,Bachelor,Single,0
EMP100459,36,70037.0,5,1,0,5.0,43,5,44.0,Yes,Research & Development,Financial Analyst,Master,Single,0
EMP100460,45,56293.0,8,2,1,5.0,44,6,26.0,Yes,Sales,Sales Executive,Diploma,Single,0
EMP100461,27,50137.0,14,1,6,1.0,35,3,19.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP100462,48,41051.0,5,1,4,2.0,41,6,42.0,Yes,Research & Development,Software Engineer,High School,Married,0
EMP100463,45,40828.0,8,3,8,5.0,43,4,59.0,No,Sales,Financial Analyst,Master,Married,0
EMP100464,29,42027.0,2,3,2,3.0,40,5,57.0,No,Research & Development,Sales Executive,Master,Single,0
EMP100465,45,64059.0,6,1,3,4.0,36,7,71.0,No,IT,Software Engineer,Master,Single,0
EMP100466,53,35162.0,0,2,0,1.0,42,8,29.0,Yes,Sales,Sales Executive,Bachelor,Single,0
EMP100467,60,65648.0,6,1,2,3.0,63,5,32.0,No,Research & Development,Project Manager,Diploma,Married,0
EMP100468,26,103874.0,2,1,2,4.0,38,4,5.0,No,Human Resources,Sales Executive,Master,Divorced,0
EMP100469,23,63682.0,7,5,1,2.0,41,8,26.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP100470,30,46573.0,9,3,1,3.0,48,7,11.0,No,Sales,Research Scientist,Master,Married,0
EMP100471,48,30667.0,6,2,1,4.0,51,2,30.0,No,Sales,HR Specialist,Doctorate,Divorced,0
EMP100472,55,111886.0,1,3,1,1.0,39,3,55.0,No,IT,Financial Analyst,Diploma,Single,0
EMP100473,44,32487.0,3,4,2,4.0,47,7,51.0,No,Human Resources,Software Engineer,High School,Single,0
EMP100474,40,80575.0,14,3,1,5.0,46,4,30.0,Yes,Research & Development,Software Engineer,Master,Married,0
EMP100475,55,73308.0,6,1,4,1.0,39,6,26.0,No,IT,Software Engineer,Master,Married,0
EMP100476,29,49441.0,7,1,2,3.0,45,8,23.0,Yes,IT,Software Engineer,Bachelor,Single,0
EMP100477,56,48862.0,2,3,2,2.0,41,4,48.0,No,Research & Development,Financial Analyst,Master,Single,0
EMP100478,28,24077.0,2,2,2,1.0,39,2,30.0,No,,Project Manager,Master,Single,0
