Customer_ID,Household_Size,House_Area_sqft,Monthly_Income,Monthly_Electricity_Usage_kWh,Peak_Usage_kWh,Average_Temperature_C,AC_Usage_Hours,Appliance_Count,Monthly_Electricity_Bill,Solar_Panel,City
HSE00294,6,763,26434.66,831.7,329.5,32.4,30.5,7,5400.49,No,Hyderabad
HSE00295,5,1642,38488.16,830.8,251.3,31.5,38.4,4,6065.19,No,Chennai
HSE00296,3,1061,66827.4,706.9,198.2,33.3,46.0,10,5369.57,No,Kochi
HSE00297,4,752,43905.03,819.5,281.9,33.8,35.3,10,4831.8,No,Delhi
HSE00298,4,1172,59030.34,698.6,272.1,33.9,3.9,8,4996.45,Yes,Coimbatore
HSE00299,3,1772,31854.23,904.5,400.4,20.0,116.7,5,6632.44,No,Mumbai
HSE00300,4,1484,47017.81,781.1,195.6,29.9,32.8,6,6563.02,No,Kochi
HSE00301,3,1299,59196.16,567.4,262.9,25.3,31.1,3,4885.09,No,Coimbatore
HSE00302,2,603,35843.8,536.7,248.9,33.2,28.5,11,4215.19,No,Bangalore
HSE00303,3,1930,117471.62,633.0,242.7,19.9,16.6,12,4670.93,No,Pune
HSE00304,7,920,41284.72,1120.7,395.6,34.9,118.7,7,7593.31,No,Kochi
HSE00305,3,1620,102270.45,767.8,386.0,25.5,47.9,10,6734.82,No,Pune
HSE00306,4,1054,50999.75,647.8,314.4,24.6,64.5,5,4338.67,No,Bangalore
HSE00307,7,1577,27153.86,944.6,514.8,30.4,59.6,6,6563.26,No,Hyderabad
HSE00308,4,1788,32974.28,762.9,275.8,27.5,34.6,6,6423.7,No,Pune
HSE00309,1,1492,59535.27,773.3,403.7,36.1,47.8,10,6939.32,No,Coimbatore
HSE00310,1,1540,87538.81,946.4,261.4,34.5,73.0,14,8387.55,No,Mumbai
HSE00311,7,1156,121964.85,713.3,266.4,27.0,18.1,11,6365.75,No,Delhi
HSE00312,2,1005,58266.75,566.6,220.8,33.2,37.9,5,4757.26,No,Kochi
HSE00313,1,1262,32381.05,646.1,247.0,26.8,42.1,9,5181.5,No,Coimbatore
HSE00314,3,1047,62343.0,588.0,257.3,26.8,33.9,11,4461.43,No,Bangalore
HSE00315,4,2310,37939.26,907.1,273.1,31.9,33.5,4,8250.43,No,Mumbai
HSE00316,1,753,65615.99,709.4,361.7,34.8,53.4,6,6253.62,No,Delhi
HSE00317,1,1651,36005.43,754.1,313.4,27.2,102.1,5,5126.85,No,Pune
HSE00318,2,1433,21477.94,970.0,505.6,27.5,62.7,10,7241.17,Yes,Chennai
HSE00319,7,1303,99476.18,914.0,229.2,30.2,28.0,6,5512.9,No,Coimbatore
HSE00320,7,1866,49672.21,1332.5,585.0,25.4,180.0,11,11614.75,No,Delhi
HSE00321,6,1334,56242.93,1099.1,410.8,35.3,102.6,3,8380.97,No,Madurai
HSE00322,2,914,86129.23,457.9,183.9,25.4,35.5,3,2912.55,No,Pune
HSE00323,3,1331,128100.38,782.1,370.0,26.5,103.5,6,5269.25,No,Mumbai
HSE00324,7,1118,76048.36,884.2,281.3,36.1,54.2,5,7888.15,No,Salem
HSE00325,4,1426,57609.29,734.0,228.6,29.9,21.8,5,5755.03,No,Hyderabad
HSE00326,2,1566,67736.55,1016.6,468.6,36.8,96.1,12,7270.93,Yes,Hyderabad
HSE00327,1,813,48167.32,603.5,245.3,28.1,28.0,14,4615.11,Yes,Coimbatore
HSE00328,4,1738,55901.13,893.7,286.1,39.1,64.4,4,5592.4,No,Madurai
HSE00329,4,1085,58704.82,819.0,323.7,31.5,52.4,12,5136.98,No,Mumbai
HSE00330,1,1400,38603.84,731.4,283.7,26.0,67.6,12,5554.89,Yes,Bangalore
HSE00331,2,1478,55526.55,856.2,391.7,25.9,123.8,4,6577.05,No,Coimbatore
HSE00332,1,1365,64879.33,412.3,103.4,23.2,47.4,10,2821.76,No,Bangalore
HSE00333,6,1151,69407.21,591.4,252.0,23.6,21.6,3,4842.34,No,Coimbatore
HSE00334,4,980,66962.24,624.6,269.6,26.4,30.7,10,3843.28,No,Bangalore
HSE00335,5,1079,30107.43,814.2,385.6,25.0,20.5,12,7173.95,No,Salem
HSE00336,5,1904,95631.26,786.8,406.6,18.7,16.2,5,5520.92,Yes,Coimbatore
HSE00337,3,810,92126.23,756.1,288.9,32.4,89.4,4,4845.55,Yes,Mumbai
HSE00338,7,876,52671.07,848.2,299.2,32.1,51.3,11,5686.05,No,Chennai
HSE00339,1,857,67512.45,580.8,163.0,30.2,44.0,7,3970.76,No,Pune
HSE00340,1,1261,49893.16,495.6,174.0,24.5,36.0,7,3358.29,No,Mumbai
HSE00341,3,514,77147.11,1092.3,295.5,35.6,77.7,15,7907.4,Yes,Chennai
HSE00342,3,591,38126.55,948.7,465.7,28.3,110.2,8,7697.43,No,Kochi
HSE00343,3,1083,100629.0,612.0,301.2,25.7,27.5,6,4147.94,No,Pune
HSE00344,4,621,75439.17,730.2,274.0,29.9,62.9,9,5603.26,No,Salem
HSE00345,6,657,76231.78,983.3,322.4,29.7,85.8,9,8389.89,No,Coimbatore
HSE00346,1,624,52460.44,540.4,154.2,19.0,55.6,13,3574.56,No,Hyderabad
HSE00347,4,819,29126.69,868.5,438.9,28.9,74.0,11,7242.22,No,Salem
HSE00348,3,1529,81867.64,569.4,292.2,29.5,21.4,8,3536.17,No,Kochi
HSE00349,1,1630,29563.21,1060.5,349.8,27.5,111.9,15,6856.75,No,Kochi
HSE00350,4,2064,82312.33,799.0,348.8,23.7,77.9,3,6212.52,No,Mumbai
HSE00351,6,2047,38856.52,981.7,321.6,23.8,66.6,11,6526.0,No,Delhi
HSE00352,4,1554,26927.86,1011.6,321.2,31.1,82.4,14,8884.21,Yes,Pune
HSE00353,6,1662,55024.75,996.2,255.4,32.0,39.8,15,5830.4,No,Coimbatore
HSE00354,3,1259,93652.72,715.0,302.6,27.2,24.3,12,5372.71,No,Delhi
HSE00355,6,1434,35616.59,746.1,220.1,30.5,20.6,11,5996.93,Yes,Kochi
HSE00356,1,2075,112944.75,647.5,164.3,27.2,18.5,7,4313.5,No,Coimbatore
HSE00357,3,1367,73911.35,675.9,190.2,25.6,62.4,9,5580.67,No,Chennai
HSE00358,1,1719,59019.92,433.1,149.0,29.9,37.0,3,3152.76,No,Bangalore
HSE00359,5,780,45209.28,970.7,437.5,24.4,108.0,6,8019.17,No,Kochi
HSE00360,2,900,46650.3,949.5,295.1,36.6,95.5,14,7584.96,No,Pune
HSE00361,6,1340,66746.94,897.6,463.4,23.2,77.6,12,6296.35,No,Delhi
HSE00362,2,1267,80483.45,803.6,270.4,30.1,68.0,6,5801.3,Yes,Pune
HSE00363,2,921,42108.93,703.3,245.7,29.6,30.6,7,4912.92,No,Hyderabad
HSE00364,6,2283,38259.89,833.7,262.9,29.2,34.4,8,5111.59,Yes,Kochi
HSE00365,3,1278,49954.43,655.5,213.8,34.9,30.5,6,3821.06,No,Chennai
HSE00366,5,1001,102972.92,482.7,131.4,18.3,23.7,8,4284.26,No,Delhi
HSE00367,1,1268,31808.5,786.3,266.1,30.6,44.9,12,5620.78,No,Chennai
HSE00368,4,1211,91968.68,998.2,507.0,27.9,85.2,9,5960.75,Yes,Coimbatore
HSE00369,1,1285,56056.44,526.0,240.1,31.3,43.1,5,3332.9,Yes,Chennai
HSE00370,4,483,26143.5,772.4,395.9,29.2,29.5,11,5298.16,No,Hyderabad
HSE00371,1,1781,44683.25,662.5,186.5,28.7,43.1,10,3835.2,No,Kochi
HSE00372,6,1807,72362.18,802.6,310.4,24.2,53.2,3,5886.63,No,Hyderabad
HSE00373,5,1862,123735.9,841.3,268.2,26.3,35.1,15,5251.83,Yes,Chennai
HSE00374,4,1346,30265.71,876.8,408.9,41.5,45.1,4,5416.7,Yes,Salem
HSE00375,7,1498,15466.92,1311.0,709.3,31.4,180.0,4,10338.03,No,Chennai
HSE00376,3,810,30509.39,686.7,339.6,33.2,18.0,12,5529.81,No,Salem
HSE00377,1,1575,91470.83,609.9,158.9,27.6,10.0,11,4245.35,No,Madurai
HSE00378,1,1313,24536.2,635.9,219.4,25.6,50.9,14,5230.29,No,Mumbai
HSE00379,4,993,107888.41,816.0,211.0,32.1,60.7,11,4857.25,Yes,Coimbatore
HSE00380,3,1589,95011.43,720.2,188.7,21.4,43.7,11,5849.94,Yes,Delhi
HSE00381,3,1607,59937.33,657.1,179.9,26.4,25.1,3,4086.68,Yes,Kochi
HSE00382,6,1227,41490.68,1038.7,345.8,27.6,106.9,9,9003.42,No,Hyderabad
HSE00383,7,1397,56384.85,1124.0,383.6,32.8,49.1,14,9913.05,No,Chennai
HSE00384,6,736,72408.41,978.6,362.2,30.7,52.4,13,8329.76,Yes,Pune
HSE00385,6,1759,67602.68,1166.5,433.3,27.1,76.8,15,9709.64,No,Mumbai
HSE00386,6,796,120323.01,687.6,331.0,30.5,42.6,5,5294.43,No,Chennai
HSE00387,6,883,48924.93,806.2,235.7,27.8,40.2,13,5759.58,No,Madurai
HSE00388,6,1228,30629.2,1113.6,331.1,33.3,106.9,11,8545.25,No,Madurai
HSE00389,5,1702,28291.37,943.5,413.2,29.9,14.3,10,7147.8,No,Bangalore
HSE00390,3,1701,25856.24,896.4,377.9,35.9,58.8,5,5213.45,No,Coimbatore
HSE00391,6,1198,60078.9,802.3,237.6,27.9,55.8,3,6014.35,No,Mumbai
HSE00392,3,1548,49494.78,875.7,442.8,33.9,36.8,11,7039.24,No,Bangalore
HSE00393,3,440,55814.17,651.5,227.2,29.4,43.8,15,3970.32,Yes,Coimbatore
HSE00394,2,876,43192.05,969.9,349.3,26.2,101.6,12,8028.5,No,Madurai
HSE00395,5,885,33373.36,804.3,302.5,39.4,28.0,3,6346.14,No,Salem
HSE00396,6,1763,72514.34,1076.7,373.4,34.2,73.9,5,6675.8,Yes,Bangalore
HSE00397,1,1495,18155.15,678.6,283.1,29.9,48.2,15,5013.34,No,Pune
HSE00398,4,1283,38344.66,941.1,345.0,32.1,69.4,8,8338.59,No,Coimbatore
HSE00399,7,1327,78355.31,865.0,283.6,24.7,61.3,8,7584.34,No,Bangalore
HSE00400,1,1906,36669.89,522.5,272.4,24.8,9.5,13,3937.74,No,Coimbatore
HSE00401,5,1123,65600.75,804.5,275.5,33.5,27.5,12,5665.29,No,Coimbatore
HSE00402,4,609,38367.72,509.8,234.3,29.0,30.4,6,3327.1,No,Mumbai
HSE00403,5,1689,44799.77,621.0,219.9,28.4,25.0,4,3817.52,No,Pune
HSE00404,3,1282,71239.5,790.7,300.9,27.8,33.0,15,5772.35,No,Hyderabad
HSE00405,4,1629,30947.79,880.8,282.5,29.6,52.3,12,7702.7,No,Hyderabad
HSE00406,3,1180,76915.58,828.5,394.1,28.0,81.1,8,7229.96,Yes,Chennai
HSE00407,1,823,56148.36,558.9,263.3,20.9,19.8,12,4874.28,No,Pune
HSE00408,1,1381,96808.1,708.7,181.9,34.7,48.6,7,4830.84,Yes,Bangalore
HSE00409,4,1205,60400.7,753.9,202.1,28.6,57.0,15,4918.83,No,Coimbatore
HSE00410,4,1283,33989.93,998.5,525.9,36.3,90.0,8,7744.39,No,Chennai
HSE00411,6,1927,119693.07,1146.3,592.2,22.0,113.9,9,9082.83,No,Coimbatore
HSE00412,5,706,35292.09,706.9,284.1,21.9,42.4,13,5580.51,No,Hyderabad
HSE00413,6,1329,49655.69,939.3,373.8,27.9,25.4,11,7806.93,No,Coimbatore
HSE00414,5,831,84619.71,996.7,492.1,32.9,59.3,14,8396.74,No,Pune
HSE00415,6,400,23602.81,591.7,172.5,24.1,26.2,14,5035.72,No,Madurai
HSE00416,3,1178,105128.59,691.5,308.5,24.0,56.4,9,5066.54,No,Chennai
HSE00417,4,1214,32767.44,711.4,279.4,30.5,29.5,6,6004.99,No,Hyderabad
HSE00418,1,1481,44816.82,842.5,398.5,27.7,64.9,12,5224.39,No,Hyderabad
HSE00419,5,1102,62634.69,882.2,228.5,31.2,30.8,7,7129.78,Yes,Salem
HSE00420,5,530,53977.41,1089.4,466.1,27.8,107.9,15,7323.55,Yes,Coimbatore
HSE00421,1,830,78450.07,636.5,265.4,30.5,48.3,8,4264.02,Yes,Delhi
HSE00422,6,1793,26761.65,1074.3,539.6,34.5,15.4,15,6789.28,No,Bangalore
HSE00423,5,824,76301.02,840.3,380.7,24.1,82.4,11,5432.2,No,Hyderabad
HSE00424,7,1912,79090.46,915.5,470.6,33.7,42.8,7,8344.17,No,Chennai
HSE00425,3,1672,87399.08,719.5,371.4,22.2,67.8,7,4850.78,No,Chennai
HSE00426,4,1057,26896.22,937.0,349.0,31.4,83.3,9,8474.52,No,Chennai
HSE00427,1,872,28397.82,522.6,152.2,34.7,49.9,4,3154.89,No,Coimbatore
HSE00428,4,1672,47146.71,732.5,321.6,26.9,18.9,5,4651.31,No,Chennai
HSE00429,7,1092,29813.51,1116.1,571.6,31.6,52.7,14,8637.92,No,Delhi
HSE00430,5,504,24423.55,692.3,188.6,27.1,99.8,4,4976.93,Yes,Delhi
HSE00431,5,1453,46241.35,1030.4,430.1,31.3,45.3,12,8546.96,No,Mumbai
HSE00432,7,1388,61109.93,877.5,249.6,20.0,61.4,12,6429.37,Yes,Coimbatore
HSE00433,1,1712,193809.16,686.9,177.3,29.6,28.1,14,5786.58,No,Coimbatore
HSE00434,3,1357,70403.08,662.5,300.7,30.6,16.6,4,4867.16,Yes,Kochi
HSE00435,2,953,121007.76,650.7,295.8,34.4,43.4,5,5307.77,No,Chennai
HSE00436,1,1771,53918.04,886.8,381.5,32.7,49.0,8,6611.38,No,Madurai
HSE00437,2,1815,70748.96,789.9,401.1,28.4,89.0,7,6374.5,Yes,Kochi
HSE00438,7,1305,51499.45,903.8,247.9,30.1,50.9,13,7295.75,No,Coimbatore
HSE00439,6,1227,183963.73,992.6,279.5,23.2,85.0,15,7124.4,Yes,Madurai
HSE00440,2,605,40399.5,699.3,356.2,35.6,36.4,7,4757.92,Yes,Mumbai
HSE00441,3,927,42941.76,494.5,198.3,31.8,18.5,4,4216.25,No,Mumbai
HSE00442,6,1542,78710.49,666.1,221.1,21.6,63.5,4,5714.67,No,Kochi
HSE00443,2,949,60382.3,965.5,455.2,30.0,105.8,14,5757.03,Yes,Bangalore
HSE00444,7,544,45443.07,597.6,309.7,30.3,33.2,3,5075.4,No,Pune
HSE00445,6,2773,84732.81,1028.5,469.9,25.9,69.0,5,8062.58,No,Delhi
HSE00446,7,541,53990.98,979.7,477.7,29.4,70.5,14,7462.45,No,Pune
HSE00447,2,2216,53819.97,783.8,262.4,25.5,16.8,14,7054.5,No,Delhi
HSE00448,7,1062,61013.5,770.9,259.5,23.4,42.3,13,6162.04,No,Coimbatore
HSE00449,3,1162,25203.4,861.2,438.6,26.5,72.3,9,7332.89,No,Chennai
HSE00450,2,897,26852.77,758.8,329.7,29.7,59.2,13,5824.09,Yes,Madurai
HSE00451,2,1552,89696.9,882.5,282.6,32.7,72.3,7,6053.62,No,Chennai
HSE00452,2,552,40556.68,739.5,301.2,29.3,65.5,9,5625.18,Yes,Hyderabad
HSE00453,1,400,51805.95,552.9,252.0,32.8,45.6,11,4869.17,No,Bangalore
HSE00454,1,1925,113628.07,817.6,258.0,31.6,49.0,8,6685.87,No,Coimbatore
HSE00455,1,838,52867.71,476.6,212.8,24.9,87.6,4,3136.35,No,Chennai
HSE00456,3,1536,50038.53,625.1,164.2,31.6,52.7,3,4255.71,No,Chennai
HSE00457,6,712,82316.21,824.7,281.3,31.7,30.4,3,6413.14,No,Hyderabad
HSE00458,7,1519,42018.67,1172.7,530.3,36.0,42.7,12,9091.15,No,Kochi
HSE00459,5,1958,94504.87,1163.3,342.9,30.6,61.3,11,7741.37,Yes,Hyderabad
HSE00460,2,963,81559.62,660.5,209.2,24.1,84.5,8,4384.31,Yes,Delhi
HSE00461,7,400,125334.12,674.0,346.3,26.8,16.5,8,5767.75,No,Bangalore
HSE00462,2,1960,40313.19,631.3,285.5,21.6,41.3,6,4883.43,No,Kochi
HSE00463,3,1617,101745.21,1009.1,403.3,31.0,80.9,14,8433.95,Yes,Delhi
HSE00464,2,987,70574.91,556.5,174.3,35.6,27.9,4,5128.06,Yes,Coimbatore
HSE00465,1,1102,30293.05,416.1,146.6,19.4,28.0,12,2802.99,No,Hyderabad
HSE00466,5,700,17099.58,811.5,342.7,35.8,48.6,5,6575.43,No,Kochi
HSE00467,4,1839,38406.28,635.9,188.6,31.0,15.6,5,5347.43,Yes,Pune
HSE00468,2,959,62733.13,774.0,305.4,24.7,121.9,10,7061.79,No,Madurai
HSE00469,7,562,66962.97,903.6,336.8,30.0,60.8,8,6287.11,No,Chennai
HSE00470,1,1296,53557.01,653.0,256.6,24.8,68.8,9,4463.28,No,Salem
HSE00471,4,813,53773.19,999.4,281.5,30.8,91.0,11,8406.95,Yes,Chennai
HSE00472,5,736,51968.41,995.4,280.7,29.3,160.4,3,8971.37,No,Coimbatore
HSE00473,4,1006,87477.44,637.8,343.9,30.3,45.7,4,5683.12,No,Hyderabad
HSE00474,1,1239,28818.08,558.0,303.4,25.3,16.3,11,4690.25,No,Coimbatore
HSE00475,6,579,62057.64,686.8,259.5,25.9,57.7,7,4940.92,Yes,Delhi
HSE00476,6,1823,37981.34,813.8,396.1,31.0,29.1,6,6563.31,No,Madurai
HSE00477,4,1505,36575.91,552.0,246.6,27.0,22.1,3,4410.21,Yes,Madurai
HSE00478,3,1036,93376.24,704.6,200.9,29.6,35.3,11,5910.26,No,Mumbai
HSE00479,7,793,35334.68,1079.9,366.1,30.8,45.2,13,8777.43,No,Hyderabad
HSE00480,7,1160,51653.09,1048.4,360.7,28.1,91.9,15,6375.68,No,Salem
HSE00481,4,1605,132775.2,1266.1,542.8,33.6,123.7,11,10212.86,Yes,Mumbai
HSE00482,2,1535,80195.53,640.5,271.6,28.3,24.1,6,4702.25,No,Madurai
HSE00483,2,1676,44817.4,843.7,444.7,28.1,37.0,11,7652.16,No,Madurai
HSE00484,7,984,46514.56,1185.5,577.4,26.5,67.0,12,9113.69,No,Chennai
HSE00485,7,400,31661.2,1167.9,592.2,33.2,72.4,15,8948.53,No,Coimbatore
HSE00486,6,1762,98753.17,781.4,404.3,26.2,26.0,3,6975.36,No,Hyderabad
HSE00487,3,1125,86698.93,778.3,381.7,34.0,81.0,7,5037.5,No,Kochi
HSE00488,1,1500,74911.26,443.4,155.1,29.7,30.3,3,2819.37,Yes,Kochi
HSE00489,2,1951,78720.85,838.8,263.8,39.7,25.3,6,6872.7,No,Mumbai
HSE00490,7,2295,38814.63,1033.8,435.8,26.4,65.4,14,6884.81,No,Coimbatore
HSE00491,6,908,27406.29,1063.1,485.7,34.1,93.3,7,7438.16,No,Coimbatore
HSE00492,5,1260,70779.99,815.4,298.4,31.0,57.7,13,6821.63,No,Salem
HSE00493,6,1815,82038.14,933.7,471.1,26.9,52.1,5,6755.25,No,Bangalore
HSE00494,2,820,113352.7,555.6,299.0,31.1,45.7,4,3571.02,No,Delhi
HSE00495,2,938,50246.08,685.2,288.3,30.9,50.4,8,4718.2,No,Madurai
HSE00496,6,935,47053.96,818.4,316.7,27.7,41.9,13,4845.66,No,Kochi
HSE00497,1,1187,49385.96,702.8,353.4,30.7,66.5,15,5296.35,No,Mumbai
HSE00498,4,1101,74378.57,860.3,221.3,33.7,50.4,5,5688.52,No,Hyderabad
HSE00499,2,933,48443.25,1177.1,339.8,31.0,154.9,12,10023.06,No,Pune
HSE00500,6,765,53722.16,694.8,350.0,27.3,59.1,3,5336.39,Yes,Bangalore
HSE00501,7,1565,79942.45,4600.0,483.2,27.1,42.0,13,32000.0,No,Mumbai
HSE00502,6,1802,41500.56,942.5,353.3,28.7,24.4,15,6400.91,No,Coimbatore
HSE00503,3,1867,102858.32,796.0,411.3,33.4,26.5,7,6140.65,No,Kochi
HSE00504,4,984,73128.87,712.1,253.1,26.0,60.6,4,4876.88,Yes,Salem
HSE00505,5,1584,23840.93,799.1,351.7,30.6,34.1,4,5889.27,No,Salem
HSE00506,1,1306,43615.99,622.4,274.0,22.8,53.7,6,5249.25,Yes,Bangalore
HSE00507,5,943,22117.71,967.0,295.2,31.4,96.4,6,6749.11,Yes,Hyderabad
HSE00508,4,1530,50341.38,726.1,243.6,32.0,21.1,6,4973.04,No,Chennai
HSE00509,4,923,43951.78,800.8,420.3,37.1,43.7,9,6581.28,No,Bangalore
HSE00510,4,1031,80079.33,544.4,166.1,32.7,7.7,3,3924.88,No,Hyderabad
HSE00511,5,580,36998.41,791.1,239.0,27.4,16.8,15,5153.49,No,Pune
HSE00512,7,991,65484.53,733.0,288.7,22.9,54.9,10,4795.88,No,Coimbatore
HSE00513,4,1314,71045.08,896.8,249.0,31.1,18.2,14,7945.42,No,Bangalore
HSE00514,6,1906,61748.57,935.8,485.1,27.7,20.7,15,8110.26,No,Mumbai
HSE00515,5,1041,91871.31,1039.0,291.0,30.3,115.9,12,7126.8,No,Chennai
HSE00516,4,733,139499.8,587.9,255.7,26.1,32.0,11,4816.48,No,Coimbatore
HSE00517,6,1874,57841.53,968.5,340.8,28.3,25.3,12,6180.64,No,Hyderabad
HSE00518,7,973,66000.61,1045.9,513.8,22.2,96.0,15,8298.48,No,Mumbai
HSE00519,3,413,37010.76,597.1,254.9,24.8,25.1,8,3976.0,No,Delhi
HSE00520,7,1260,34762.79,742.5,272.1,24.3,58.5,6,4589.12,No,Bangalore
HSE00521,4,1054,87580.34,792.9,432.3,32.5,59.5,8,6629.55,No,Chennai
HSE00522,5,2235,82518.27,1042.8,281.4,25.7,78.0,12,7359.6,Yes,Chennai
HSE00523,2,1414,34605.21,663.2,280.8,34.5,22.4,9,4363.98,No,Coimbatore
HSE00524,4,1134,30527.68,640.0,350.0,25.7,27.8,8,5299.65,No,Chennai
HSE00525,2,784,41075.08,809.5,370.2,37.4,32.2,13,7166.05,No,Kochi
HSE00526,6,1349,51609.88,634.6,299.5,21.2,28.7,3,4833.41,Yes,Coimbatore
HSE00527,3,1856,45751.58,994.7,258.3,30.7,75.0,7,8534.15,No,Coimbatore
HSE00528,1,1340,59119.74,628.3,161.1,29.2,59.6,10,4734.06,Yes,Coimbatore
HSE00529,7,819,83097.23,892.9,232.9,24.2,65.0,10,6104.86,No,Bangalore
HSE00530,3,1442,67713.13,673.6,368.8,26.8,16.2,14,4064.3,No,Bangalore
HSE00531,4,1178,70006.47,865.6,470.8,28.0,54.1,12,5828.69,No,Chennai
HSE00532,2,1402,18249.58,976.8,342.2,30.0,104.8,11,6214.11,No,Coimbatore
HSE00533,7,1040,26604.41,1023.4,345.2,25.3,143.8,6,7739.77,No,Madurai
HSE00534,2,1030,38433.43,646.3,189.9,30.7,35.7,12,4025.66,No,Madurai
HSE00535,5,1012,41396.9,926.2,323.0,29.5,78.9,8,6777.5,Yes,Pune
HSE00536,2,1624,80258.74,725.6,262.0,32.1,28.3,9,4587.78,No,Chennai
HSE00537,5,1034,37033.67,602.1,285.7,25.6,16.7,7,4700.6,No,Bangalore
HSE00538,6,993,74250.95,840.9,428.8,27.4,17.4,13,6216.52,No,Delhi
HSE00539,7,776,38630.25,1176.4,557.6,34.8,96.9,10,8624.66,No,Chennai
HSE00540,7,1404,32038.4,742.1,329.4,25.4,37.4,5,5380.51,No,Hyderabad
HSE00541,1,1340,32714.91,487.4,233.8,23.4,32.9,10,4238.87,No,Delhi
HSE00542,4,998,151950.24,675.1,318.3,26.5,73.5,7,5843.45,No,Hyderabad
HSE00543,5,881,38245.23,485.2,190.6,21.9,20.2,3,3412.32,No,Bangalore
HSE00544,1,2044,75059.22,903.7,317.0,35.7,63.3,15,7174.41,No,Bangalore
HSE00545,2,400,27279.73,546.5,183.0,27.9,41.9,8,3920.91,No,Pune
HSE00546,2,1422,104151.99,977.2,443.5,27.9,136.2,4,5728.99,No,Pune
HSE00547,1,1781,64354.17,698.7,375.8,32.0,36.8,9,4153.74,No,Delhi
HSE00548,7,400,62216.71,760.4,322.7,26.1,43.9,11,5908.21,No,Bangalore
HSE00549,2,1557,66257.95,688.5,360.6,28.1,17.3,5,4885.9,No,Pune
HSE00550,6,1101,69625.65,1292.4,328.6,26.0,148.0,12,7820.69,No,Salem
HSE00551,6,1315,79155.44,640.2,312.6,22.0,38.4,6,4046.05,No,Delhi
HSE00552,1,1055,42002.93,812.8,411.3,29.2,118.9,6,5277.9,Yes,Bangalore
HSE00553,5,1684,40911.8,803.1,352.8,33.1,13.6,6,7035.09,No,Pune
HSE00554,5,1363,56231.88,818.4,433.9,29.3,56.6,5,5482.23,No,Mumbai
HSE00555,1,1259,74837.99,1090.0,465.4,32.7,139.2,7,7040.82,No,Kochi
HSE00556,5,796,53374.77,701.0,225.8,24.6,32.0,11,5694.6,No,Delhi
HSE00557,7,2047,77912.7,1080.0,339.9,26.0,54.3,13,8157.41,No,Pune
HSE00558,7,1204,72628.67,1065.5,444.0,23.8,98.7,10,8416.22,No,Delhi
HSE00559,5,2230,49883.52,1078.2,562.8,30.5,38.7,12,7739.69,No,Coimbatore
HSE00560,6,2067,25055.72,829.9,225.5,27.7,16.8,4,6013.15,No,Hyderabad
HSE00561,5,400,43848.72,794.3,342.6,27.6,35.2,14,6869.28,No,Coimbatore
HSE00562,7,905,120493.03,875.4,421.0,31.7,57.0,11,6073.98,No,Hyderabad
HSE00563,3,733,64094.59,733.4,208.7,27.1,56.6,14,5376.12,No,Delhi
HSE00564,4,1178,41245.24,1027.1,292.8,33.3,71.2,12,8953.91,No,Bangalore
HSE00565,2,1284,61567.02,575.1,206.9,29.9,27.5,4,3603.85,No,Coimbatore
HSE00566,3,1303,74576.32,1054.6,350.3,27.5,133.1,9,7496.09,No,Bangalore
HSE00567,5,1674,41254.23,820.9,254.1,22.8,28.1,7,5626.25,No,Coimbatore
HSE00568,6,1872,95895.2,1024.0,317.0,31.7,50.4,15,6195.52,No,Pune
HSE00569,1,1635,68744.54,825.9,238.9,30.1,58.3,9,6045.5,No,Pune
HSE00570,5,948,33527.78,777.1,336.7,30.3,55.0,7,4853.53,No,Pune
HSE00571,6,848,80858.28,924.1,421.8,30.5,22.6,14,5774.14,No,Coimbatore
HSE00572,4,1201,45741.55,893.7,411.9,26.9,100.0,8,6284.97,No,Coimbatore
HSE00573,5,1392,50740.5,961.1,393.8,28.4,34.1,10,5827.33,No,Madurai
HSE00574,7,1118,34818.44,821.4,440.2,27.2,61.3,3,6799.39,No,Coimbatore
HSE00575,1,595,73074.84,729.4,375.0,34.0,54.0,15,6342.31,No,Delhi
HSE00576,6,1507,51436.28,1010.2,542.8,27.9,53.9,13,7135.9,No,Pune
HSE00577,6,1023,74479.49,838.5,307.4,26.5,15.8,15,7268.26,Yes,Hyderabad
HSE00578,6,1010,42922.28,1045.4,536.6,34.3,32.2,14,8510.28,No,Mumbai
HSE00579,4,1175,40768.17,813.6,389.6,33.8,61.0,3,6605.62,No,Chennai
HSE00580,5,1092,39308.33,861.3,303.2,29.9,16.4,7,6100.92,No,Madurai
HSE00581,4,1035,65729.49,616.7,173.9,28.5,41.8,3,5419.32,No,Bangalore
HSE00582,2,624,40494.89,529.2,240.7,27.5,51.2,5,4580.98,Yes,Chennai
HSE00583,2,1149,50195.86,760.0,221.1,28.8,69.2,12,5317.1,No,Hyderabad
HSE00584,5,1516,43555.72,860.3,290.9,25.5,50.6,11,7064.97,No,Chennai
HSE00585,7,1319,67045.46,1064.6,426.0,30.9,42.7,15,8887.25,Yes,Delhi
HSE00586,4,1627,25190.0,973.8,442.1,35.6,55.6,9,6712.32,No,Hyderabad
HSE00587,1,872,61466.85,712.0,375.8,31.3,41.0,14,5362.3,No,Coimbatore
HSE00588,6,625,119873.57,606.1,259.4,24.6,26.8,8,3435.42,No,Coimbatore
HSE00589,6,1089,95922.92,797.6,360.1,30.8,34.9,10,5436.86,Yes,Coimbatore
