Car_ID,Brand,Model_Year,Mileage_Km,Engine_CC,Horsepower,Fuel_Efficiency_Kmpl,Owner_Count,Service_Count,Accident_Count,Car_Age,Commute_Distance_Km,Condition_Score,Selling_Price_Lakhs,Engine_Power_Copy,Random_Feature,Constant_Feature
CAR00257,Toyota,2012,37949,1200,86,18.84,1,13,0,14,13.84,5.6,17.77,86,54.81,1
CAR00258,Kia,2019,79397,3000,211,13.44,1,4,1,7,10.06,9.9,24.77,211,46.75,1
CAR00259,Tata,2012,111371,1200,92,23.85,3,7,1,14,23.86,8.6,14.25,92,13.44,1
CAR00260,Mercedes,2022,49402,2200,159,18.69,2,11,3,4,77.85,10.0,27.98,159,36.98,1
CAR00261,Audi,2012,61196,1000,60,15.98,1,9,0,14,27.06,7.5,19.02,60,34.17,1
CAR00262,Maruti,2013,65431,2200,165,13.91,2,10,0,13,30.43,8.8,25.58,165,63.2,1
CAR00263,Audi,2013,45658,1800,106,15.3,1,5,1,13,5.56,9.1,17.57,106,39.46,1
CAR00264,Toyota,2023,87018,2500,198,12.39,1,11,0,3,17.09,7.0,27.92,198,56.02,1
CAR00265,Maruti,2017,61557,1600,136,14.69,1,3,0,9,28.62,5.4,26.57,136,17.58,1
CAR00266,BMW,2018,78506,2200,146,15.36,4,7,1,8,32.29,8.0,25.81,146,77.29,1
CAR00267,Tata,2016,43598,2000,137,14.81,2,14,0,10,11.18,7.9,23.24,137,64.3,1
CAR00268,Mercedes,2012,53385,1800,102,15.08,2,9,2,14,24.0,7.9,8.33,102,49.5,1
CAR00269,Hyundai,2012,89968,1600,89,21.47,4,5,2,14,19.98,7.5,9.81,89,40.34,1
CAR00270,Tata,2014,54960,2200,182,14.37,3,6,0,12,19.76,6.8,20.14,182,66.66,1
CAR00271,Tata,2025,141390,1800,106,15.97,2,7,0,1,34.11,6.7,31.98,106,39.65,1
CAR00272,Honda,2013,54301,1800,123,18.34,2,4,1,13,19.29,8.4,11.96,123,39.5,1
CAR00273,Kia,2016,71916,1000,79,18.25,1,8,1,10,26.66,3.5,11.5,79,45.42,1
CAR00274,Toyota,2023,98894,1200,98,16.24,1,5,0,3,19.28,5.3,30.37,98,79.27,1
CAR00275,Tata,2021,34334,1800,127,16.34,2,7,0,5,40.15,5.1,22.87,127,37.44,1
CAR00276,Toyota,2017,29430,1500,108,21.73,2,7,0,9,15.2,4.9,16.04,108,63.61,1
CAR00277,Tata,2018,32715,1200,90,17.61,4,4,0,8,20.02,7.3,26.32,90,34.61,1
CAR00278,Honda,2015,114726,1600,134,15.61,1,8,0,11,24.36,8.2,20.24,134,7.79,1
CAR00279,Ford,2018,50706,1600,117,18.27,2,4,0,8,18.67,8.2,20.93,117,57.89,1
CAR00280,Toyota,2022,205527,1600,115,16.82,2,3,1,4,15.92,5.9,25.35,115,32.68,1
CAR00281,BMW,2019,50424,1600,89,22.91,1,9,1,7,10.02,5.3,21.46,89,44.08,1
CAR00282,Audi,2022,70629,1500,86,16.14,2,12,1,4,40.52,7.7,27.42,86,66.81,1
CAR00283,Tata,2012,130104,2200,159,19.18,2,4,0,14,30.76,8.2,13.73,159,31.8,1
CAR00284,Honda,2017,160313,3000,249,15.76,2,4,0,9,22.57,8.3,16.63,249,41.69,1
CAR00285,Ford,2019,164361,1800,146,16.09,2,10,1,7,10.2,5.7,23.84,146,62.86,1
CAR00286,Hyundai,2016,111961,1600,135,17.42,1,3,0,10,14.92,8.6,30.57,135,40.86,1
CAR00287,Honda,2015,103050,1200,85,16.51,2,8,1,11,68.89,7.7,19.78,85,51.74,1
CAR00288,BMW,2013,84862,1200,94,17.49,2,8,0,13,31.98,6.2,15.81,94,47.07,1
CAR00289,Toyota,2017,92264,1800,144,16.08,2,10,0,9,8.88,6.7,18.65,144,47.12,1
CAR00290,Audi,2017,50722,2200,164,16.03,2,9,1,9,20.96,6.3,17.57,164,45.84,1
CAR00291,BMW,2022,44979,3000,195,10.6,1,10,2,4,15.46,6.4,24.25,195,58.94,1
CAR00292,Maruti,2012,64901,2200,152,16.34,1,5,2,14,30.93,8.9,19.86,152,11.82,1
CAR00293,Ford,2020,60208,1800,145,16.57,1,10,2,6,38.61,8.2,21.38,145,44.66,1
CAR00294,Honda,2023,53008,2000,128,17.08,1,4,0,3,28.67,6.1,29.15,128,34.26,1
CAR00295,Audi,2022,88922,1500,124,18.81,2,7,1,4,34.87,6.9,23.92,124,63.58,1
CAR00296,BMW,2017,99910,1800,111,16.41,3,4,0,9,9.3,8.3,25.26,111,73.84,1
CAR00297,BMW,2024,67638,2500,194,15.83,1,4,1,2,26.51,4.9,23.63,194,49.6,1
CAR00298,Hyundai,2014,126378,1000,74,18.97,1,6,0,12,35.95,8.3,23.55,74,46.67,1
CAR00299,Toyota,2015,38886,1000,77,20.63,1,7,1,11,21.55,10.0,18.15,77,59.99,1
CAR00300,Audi,2023,59575,2200,150,16.35,1,7,0,3,23.79,7.9,31.05,150,52.53,1
CAR00301,Mercedes,2022,47079,1800,149,17.22,2,5,1,4,11.71,7.3,22.34,149,46.84,1
CAR00302,Toyota,2015,28063,1800,133,16.65,3,6,1,11,34.94,5.5,19.67,133,54.82,1
CAR00303,Audi,2014,62626,1000,64,21.73,3,4,1,12,8.55,4.5,8.49,64,43.28,1
CAR00304,Tata,2021,61535,3000,222,14.24,1,5,0,5,30.85,6.8,26.46,222,64.37,1
CAR00305,Honda,2014,128437,1000,64,16.5,3,6,0,12,22.43,8.1,8.92,64,85.01,1
CAR00306,Audi,2014,86337,1800,115,15.91,1,7,0,12,44.36,7.3,24.9,115,46.54,1
CAR00307,Ford,2015,40997,3000,201,12.97,2,4,1,11,12.78,9.1,18.51,201,58.57,1
CAR00308,Audi,2018,149714,1600,129,17.43,2,6,1,8,25.14,8.0,11.67,129,10.6,1
CAR00309,BMW,2015,112601,2500,175,15.21,2,9,0,11,29.07,6.5,13.81,175,15.19,1
CAR00310,Honda,2020,84464,2000,151,14.4,1,4,0,6,21.87,9.1,28.84,151,54.4,1
CAR00311,Mercedes,2012,58702,1500,100,17.58,1,12,0,14,14.17,8.3,17.55,100,42.58,1
CAR00312,BMW,2019,42209,1600,101,16.8,2,7,0,7,13.18,5.4,19.03,101,35.56,1
CAR00313,Maruti,2018,54976,1200,100,20.74,1,6,0,8,16.36,6.2,27.4,100,58.96,1
CAR00314,Kia,2013,106094,1000,73,17.15,1,8,0,13,4.0,6.9,15.7,73,44.18,1
CAR00315,Maruti,2019,151783,2500,208,14.82,2,4,2,7,3.51,9.8,21.58,208,58.88,1
CAR00316,Toyota,2012,130171,1000,61,17.77,2,9,0,14,24.25,8.5,14.3,61,52.5,1
CAR00317,Hyundai,2022,52165,1000,59,22.87,2,7,1,4,13.91,6.2,19.96,59,64.97,1
CAR00318,Audi,2023,39274,1600,129,19.94,1,6,0,3,18.02,10.0,34.05,129,47.37,1
CAR00319,Hyundai,2020,69254,2000,151,13.0,3,8,1,6,34.72,8.5,28.35,151,49.6,1
CAR00320,Mercedes,2020,29329,3000,182,11.84,1,8,3,6,27.21,6.0,28.33,182,44.22,1
CAR00321,Toyota,2013,75175,1000,63,20.88,3,8,2,13,6.15,7.1,13.28,63,40.64,1
CAR00322,Maruti,2018,60823,2200,174,16.63,1,5,2,8,2.26,6.8,19.64,174,58.88,1
CAR00323,Maruti,2025,52703,1800,124,17.71,2,10,2,1,31.55,6.4,29.15,124,31.28,1
CAR00324,Kia,2021,31714,2500,188,15.24,3,6,1,5,4.8,9.2,32.32,188,71.07,1
CAR00325,Toyota,2014,81901,2200,142,17.62,1,7,0,12,7.66,7.3,15.53,142,30.41,1
CAR00326,Kia,2018,51145,1600,106,18.99,1,6,1,8,8.8,8.7,18.72,106,43.41,1
CAR00327,Tata,2023,38395,1600,136,16.85,1,5,1,3,43.38,7.3,27.4,136,41.75,1
CAR00328,Audi,2021,17848,2000,125,13.89,1,8,0,5,23.36,7.0,34.73,125,61.41,1
CAR00329,Tata,2020,64200,2000,140,12.91,2,10,1,6,27.29,6.7,22.27,140,74.46,1
CAR00330,BMW,2015,144301,3000,241,13.22,1,7,0,11,1.68,7.5,19.5,241,56.22,1
CAR00331,Maruti,2023,137271,1800,112,13.18,3,3,2,3,3.31,6.5,20.37,112,80.99,1
CAR00332,BMW,2012,52915,2500,169,15.36,2,6,2,14,31.62,7.5,14.56,169,36.12,1
CAR00333,BMW,2013,49570,1800,132,16.24,1,9,1,13,4.84,6.8,17.52,132,44.63,1
CAR00334,Honda,2012,80265,1200,83,22.46,3,10,1,14,50.62,5.8,19.35,83,22.24,1
CAR00335,Mercedes,2025,41476,2000,138,16.97,1,5,0,1,9.91,7.0,35.16,138,27.76,1
CAR00336,Kia,2023,74455,3000,198,13.37,1,11,0,3,8.69,5.2,32.57,198,68.61,1
CAR00337,Audi,2016,91755,1500,109,14.48,1,10,0,10,8.96,9.3,17.46,109,45.96,1
CAR00338,Hyundai,2016,112901,1000,74,16.62,2,9,0,10,16.28,8.2,14.84,74,40.5,1
CAR00339,Audi,2022,62136,1000,75,20.51,1,10,0,4,48.54,6.9,27.16,75,32.19,1
CAR00340,Maruti,2018,59307,1500,86,17.09,2,7,0,8,11.98,5.2,20.31,86,63.61,1
CAR00341,Tata,2020,43785,1800,133,21.93,1,9,0,6,23.43,7.5,24.56,133,41.76,1
CAR00342,Toyota,2020,44804,1500,125,17.55,4,4,0,6,29.62,7.8,14.57,125,26.91,1
CAR00343,Hyundai,2014,58702,3000,214,13.77,2,6,1,12,43.47,8.0,21.91,214,50.5,1
CAR00344,Toyota,2014,76685,2500,191,12.22,1,11,0,12,31.12,6.5,25.47,191,60.17,1
CAR00345,Ford,2014,98052,1500,108,19.61,2,6,1,12,21.0,7.8,13.56,108,46.73,1
CAR00346,Tata,2015,45284,3000,242,11.58,2,10,0,11,3.71,10.0,24.51,242,39.47,1
CAR00347,Kia,2019,127243,2000,166,17.33,1,5,0,7,16.24,6.8,28.87,166,51.17,1
CAR00348,Mercedes,2017,57534,2200,133,17.34,1,6,2,9,3.21,8.8,22.83,133,22.68,1
CAR00349,Hyundai,2019,64378,1600,109,17.62,1,7,1,7,6.0,7.5,23.5,109,63.01,1
CAR00350,Mercedes,2012,46439,1600,107,20.94,3,12,0,14,13.99,7.3,12.09,107,57.5,1
CAR00351,Audi,2019,21834,1200,81,17.35,2,8,0,7,21.61,7.7,18.91,81,70.28,1
CAR00352,Maruti,2015,96757,1800,106,20.21,1,9,1,11,10.11,6.8,19.01,106,33.24,1
CAR00353,Hyundai,2022,90556,2500,199,12.32,1,7,2,4,51.52,7.7,23.99,199,18.51,1
CAR00354,Honda,2012,57271,2200,123,17.31,2,5,3,14,20.73,8.8,18.42,123,20.22,1
CAR00355,Audi,2019,66989,2200,156,15.43,2,5,2,7,34.28,8.7,22.56,156,30.01,1
CAR00356,Hyundai,2015,81987,2000,150,14.87,2,8,0,11,2.52,9.0,16.78,150,25.96,1
CAR00357,Mercedes,2017,32177,1500,92,14.39,4,9,2,9,23.44,6.7,13.56,92,60.47,1
CAR00358,Honda,2019,51229,1800,148,16.34,1,6,1,7,51.8,7.6,21.42,148,40.22,1
CAR00359,Ford,2015,92926,1000,80,18.5,1,9,0,11,36.46,10.0,20.28,80,45.1,1
CAR00360,Ford,2025,36964,2200,152,16.06,1,6,0,1,21.26,6.2,26.86,152,37.9,1
CAR00361,Kia,2014,74180,3000,202,14.88,3,5,0,12,18.6,7.4,20.43,202,46.56,1
CAR00362,Audi,2025,35302,1000,62,17.53,1,7,1,1,11.98,5.9,32.05,62,63.25,1
CAR00363,Audi,2020,80181,1200,92,22.09,1,7,0,6,8.18,7.6,18.66,92,80.93,1
CAR00364,Tata,2014,63966,1500,88,16.64,2,3,0,12,7.48,8.9,12.5,88,67.86,1
CAR00365,Honda,2020,31424,1500,113,18.92,1,7,0,6,2.97,9.7,25.16,113,50.61,1
CAR00366,Honda,2024,109785,2500,201,15.04,1,9,1,2,9.55,6.2,32.29,201,44.04,1
CAR00367,Tata,2013,46704,2200,136,15.32,2,6,0,13,11.62,6.4,16.01,136,74.17,1
CAR00368,Mercedes,2025,45140,2000,162,16.37,1,6,1,1,20.76,9.6,27.6,162,31.18,1
CAR00369,Maruti,2013,71140,1600,90,15.55,1,8,1,13,8.73,3.6,10.5,90,49.67,1
CAR00370,Hyundai,2013,108992,3000,247,12.65,2,11,0,13,21.0,6.7,20.58,247,26.7,1
CAR00371,Hyundai,2017,41152,1000,59,16.46,1,3,0,9,37.58,8.8,19.93,59,73.38,1
CAR00372,Mercedes,2014,66829,1200,89,17.47,1,6,1,12,23.12,5.3,9.24,89,77.79,1
CAR00373,Toyota,2024,78835,1600,100,16.5,3,5,0,2,24.26,6.1,28.4,100,24.09,1
CAR00374,Maruti,2020,88791,1500,120,19.4,1,4,1,6,20.29,9.1,34.92,120,22.62,1
CAR00375,BMW,2015,70371,1000,70,18.48,2,10,0,11,44.75,4.9,14.43,70,39.89,1
CAR00376,Kia,2012,55104,1800,106,15.96,1,9,1,14,20.37,4.9,14.12,106,61.16,1
CAR00377,Toyota,2015,44789,2200,159,16.15,2,7,2,11,8.23,8.6,15.16,159,33.89,1
CAR00378,Toyota,2012,67569,1200,81,18.93,1,8,5,14,23.04,9.6,11.93,81,34.94,1
CAR00379,Honda,2025,40122,1800,135,15.68,1,10,2,1,19.81,9.4,30.64,135,62.4,1
CAR00380,Mercedes,2016,17458,2000,163,17.07,1,6,1,10,37.0,4.1,25.41,163,54.96,1
CAR00381,Mercedes,2015,79110,2200,148,15.36,2,11,1,11,21.98,9.4,24.46,148,48.03,1
CAR00382,Ford,2019,97627,1000,64,17.96,2,8,0,7,22.6,7.6,14.64,64,50.9,1
CAR00383,Maruti,2019,22445,2200,122,14.72,1,7,0,7,13.6,6.4,26.97,122,55.1,1
CAR00384,Tata,2018,41265,1600,116,19.33,4,8,2,8,14.99,6.3,14.39,116,66.11,1
CAR00385,BMW,2014,85885,2500,168,13.93,1,3,1,12,11.07,8.4,10.81,168,66.68,1
CAR00386,Audi,2012,164065,1600,106,17.95,2,5,0,14,18.21,8.1,9.98,106,39.27,1
CAR00387,Mercedes,2012,65611,2000,121,13.72,1,5,1,14,17.39,9.3,23.04,121,47.52,1
CAR00388,Honda,2023,46842,3000,204,15.66,2,6,0,3,15.89,6.7,30.01,204,37.71,1
CAR00389,Honda,2022,59865,1800,152,15.69,2,3,1,4,32.03,6.9,23.33,152,58.12,1
CAR00390,BMW,2014,120673,1600,102,18.23,2,4,1,12,22.1,8.5,19.65,102,29.82,1
CAR00391,Toyota,2017,48604,2500,182,14.35,1,3,3,9,14.26,6.5,14.74,182,27.08,1
CAR00392,Ford,2018,45365,3000,235,14.21,1,7,1,8,22.56,8.6,30.45,235,40.39,1
CAR00393,Toyota,2017,52308,1600,124,18.32,2,10,0,9,74.4,6.0,27.26,124,7.76,1
CAR00394,Mercedes,2025,42325,1500,97,17.42,1,10,0,1,66.88,10.0,35.2,97,-23.49,1
CAR00395,Hyundai,2025,68689,2500,183,11.13,1,3,4,1,9.89,10.0,37.75,183,57.18,1
CAR00396,Kia,2017,135029,1800,146,19.04,1,5,1,9,18.36,6.5,14.41,146,58.92,1
CAR00397,Ford,2017,75172,1200,67,18.29,1,9,0,9,11.5,7.6,22.81,67,29.79,1
CAR00398,Toyota,2024,58022,3000,204,14.16,1,8,0,2,15.2,7.7,40.4,204,46.17,1
CAR00399,Tata,2014,57001,1500,93,19.1,3,7,0,12,21.19,7.3,14.0,93,79.02,1
CAR00400,Maruti,2017,32167,1200,80,17.66,2,7,1,9,33.12,6.2,21.59,80,46.01,1
CAR00401,Audi,2019,96717,1000,67,20.18,2,10,0,7,19.43,7.6,26.16,67,74.24,1
CAR00402,Mercedes,2022,62763,2500,194,13.36,1,8,1,4,7.22,5.6,20.31,194,35.36,1
CAR00403,BMW,2022,59930,1500,87,18.49,2,12,0,4,37.07,9.5,23.87,87,52.32,1
CAR00404,Kia,2013,250000,2200,155,15.75,2,5,1,13,23.67,9.6,10.06,155,58.4,1
CAR00405,Maruti,2016,74353,1000,72,18.3,2,7,1,10,15.11,9.3,25.98,72,38.9,1
CAR00406,Tata,2025,46344,1000,70,19.24,1,5,0,1,18.86,9.3,35.68,70,42.68,1
CAR00407,Toyota,2012,53652,3000,231,11.32,4,1,1,14,17.2,8.5,15.3,231,45.48,1
CAR00408,Tata,2023,108983,2500,166,15.48,2,5,0,3,32.13,6.3,24.49,166,32.57,1
CAR00409,BMW,2012,68399,1500,125,18.54,3,8,0,14,18.55,5.8,8.19,125,52.93,1
CAR00410,Maruti,2016,34027,2000,139,16.98,1,7,0,10,19.22,6.1,21.22,139,72.91,1
CAR00411,Toyota,2023,98302,1500,108,20.72,1,9,1,3,13.06,8.1,21.46,108,72.3,1
CAR00412,Tata,2024,48121,1600,128,17.24,1,11,0,2,26.62,5.8,24.71,128,87.98,1
CAR00413,Hyundai,2014,151014,1000,63,19.09,2,9,1,12,17.29,7.7,11.24,63,40.4,1
CAR00414,Toyota,2015,105679,1800,103,14.52,1,7,0,11,15.16,8.2,18.96,103,38.58,1
CAR00415,Ford,2014,53149,1000,76,22.29,3,5,2,12,14.95,7.3,9.47,76,61.31,1
CAR00416,Audi,2012,115682,1000,69,16.15,3,5,0,14,33.19,7.5,8.25,69,76.78,1
CAR00417,Honda,2012,67015,2200,180,16.17,2,6,0,14,13.18,10.0,19.18,180,70.82,1
CAR00418,BMW,2023,95405,2000,169,15.06,2,6,0,3,11.73,7.5,24.81,169,62.46,1
CAR00419,BMW,2023,80844,1200,80,18.7,2,5,0,3,42.09,8.0,26.22,80,33.22,1
CAR00420,Ford,2025,44413,1200,81,15.96,2,10,0,1,5.3,9.0,42.2,81,34.72,1
CAR00421,Mercedes,2024,48657,2200,148,17.5,1,8,0,2,23.02,8.7,30.19,148,59.79,1
CAR00422,Toyota,2025,103324,1000,65,17.23,2,8,0,1,17.75,8.6,27.67,65,57.94,1
CAR00423,Tata,2016,55910,1200,94,20.9,3,7,0,10,19.85,7.9,13.12,94,46.71,1
CAR00424,Maruti,2017,54203,2500,194,13.0,1,6,1,9,17.25,7.9,20.48,194,58.88,1
CAR00425,BMW,2014,42291,2000,139,18.24,3,4,0,12,19.01,5.1,14.07,139,51.49,1
CAR00426,Maruti,2023,78650,1200,68,16.91,1,11,0,3,31.79,9.8,31.15,68,65.07,1
CAR00427,BMW,2020,164436,2200,141,14.49,1,5,0,6,4.86,6.7,21.99,141,38.45,1
CAR00428,Honda,2016,40205,1600,102,17.42,1,9,2,10,10.78,8.6,18.4,102,21.4,1
CAR00429,Kia,2019,65712,1200,95,16.88,1,4,0,7,17.36,7.2,16.95,95,24.29,1
CAR00430,Maruti,2024,122718,2000,115,14.53,3,6,1,2,27.4,10.0,25.0,115,35.46,1
CAR00431,Ford,2012,62712,3000,238,11.76,3,8,1,14,33.97,6.4,11.5,238,38.37,1
CAR00432,Mercedes,2025,79675,3000,225,14.07,2,5,1,1,9.16,10.0,36.49,225,49.29,1
CAR00433,Audi,2016,40298,2500,192,14.86,4,8,0,10,7.15,7.3,18.25,192,32.89,1
CAR00434,Toyota,2014,78817,1500,102,17.82,1,6,0,12,13.98,8.4,14.06,102,27.86,1
CAR00435,Mercedes,2023,59750,1500,113,17.07,1,8,2,3,5.49,7.5,22.73,113,19.26,1
CAR00436,Tata,2012,101288,1200,88,19.67,2,7,0,14,22.75,9.6,13.74,88,53.63,1
CAR00437,Kia,2015,110909,1800,141,18.96,3,4,1,11,7.57,7.7,17.8,141,49.49,1
CAR00438,Honda,2024,208448,1600,109,18.58,1,5,1,2,19.57,7.9,22.77,109,53.79,1
CAR00439,Honda,2016,84371,2200,152,15.3,4,8,1,10,9.73,7.6,13.45,152,40.47,1
CAR00440,Maruti,2018,75264,1600,119,14.99,2,8,1,8,4.74,8.2,21.03,119,85.72,1
CAR00441,Toyota,2012,70942,3000,175,9.47,4,6,0,14,7.66,6.3,11.8,175,26.38,1
CAR00442,Kia,2014,55449,1200,82,18.44,1,7,2,12,15.79,4.6,12.46,82,51.14,1
CAR00443,Ford,2013,75694,2000,168,12.3,2,9,2,13,7.33,8.1,17.1,168,5.78,1
CAR00444,Hyundai,2020,56909,2200,123,15.32,2,7,1,6,35.37,10.0,32.03,123,58.0,1
CAR00445,BMW,2021,70119,1600,103,20.23,2,7,1,5,15.2,7.0,26.43,103,34.54,1
CAR00446,Mercedes,2017,117602,2000,129,13.98,1,10,0,9,19.95,8.5,19.98,129,23.14,1
CAR00447,Maruti,2021,41324,2200,163,13.14,3,4,0,5,10.65,5.6,30.44,163,58.94,1
CAR00448,Honda,2014,108563,1600,93,18.7,3,7,2,12,12.78,6.8,8.26,93,25.63,1
CAR00449,Ford,2019,117576,2500,185,9.25,1,8,0,7,28.44,7.6,30.25,185,33.22,1
CAR00450,Mercedes,2025,61637,3000,174,14.19,1,5,1,1,9.12,7.5,28.88,174,69.4,1
CAR00451,Tata,2019,25017,1000,58,22.08,2,6,2,7,13.44,9.0,22.06,58,53.0,1
CAR00452,Tata,2013,49445,2200,169,13.97,2,3,1,13,9.35,5.1,12.06,169,42.2,1
CAR00453,Hyundai,2017,116517,3000,194,11.34,2,7,1,9,8.78,7.3,16.75,194,52.72,1
CAR00454,Honda,2018,64335,1800,152,18.04,1,5,1,8,41.41,6.7,18.88,152,41.74,1
CAR00455,Honda,2013,41459,1200,67,16.23,2,16,2,13,15.95,6.3,20.43,67,62.77,1
CAR00456,Maruti,2022,51792,2000,137,17.91,2,5,2,4,3.28,6.5,24.47,137,46.7,1
CAR00457,Maruti,2021,94885,2200,128,13.54,1,7,1,5,12.38,7.9,31.12,128,30.91,1
CAR00458,Ford,2013,83131,1200,79,22.11,2,4,3,13,16.85,7.7,14.69,79,20.15,1
CAR00459,Hyundai,2021,58374,1200,102,19.9,1,7,0,5,54.79,7.2,34.65,102,72.39,1
CAR00460,Toyota,2012,55109,1000,82,19.22,1,7,3,14,10.54,5.7,8.19,82,21.68,1
CAR00461,Maruti,2019,54494,1600,90,20.85,2,6,1,7,2.58,7.2,22.44,90,64.86,1
CAR00462,Toyota,2012,42918,2200,158,17.78,4,12,1,14,19.52,9.0,12.56,158,32.48,1
CAR00463,Audi,2020,134465,3000,223,14.17,1,7,1,6,27.0,5.4,20.48,223,36.71,1
CAR00464,Ford,2022,56224,1500,92,13.99,1,12,0,4,4.41,6.6,24.92,92,74.76,1
CAR00465,Honda,2017,112405,2200,131,14.31,1,11,1,9,14.26,6.0,18.01,131,36.36,1
CAR00466,Ford,2018,128893,2200,181,17.89,1,6,2,8,11.94,6.1,14.98,181,44.41,1
CAR00467,Ford,2024,101863,2200,185,13.11,1,12,1,2,13.18,7.2,32.98,185,73.13,1
CAR00468,Toyota,2021,53525,1200,102,17.04,2,7,0,5,8.95,6.7,25.93,102,62.07,1
CAR00469,Ford,2018,77950,2000,157,14.24,1,5,0,8,6.73,6.4,25.88,157,63.14,1
CAR00470,Audi,2021,64296,1200,90,19.38,4,9,0,5,6.4,7.5,22.19,90,33.41,1
CAR00471,Tata,2014,43281,2000,131,18.21,1,12,0,12,34.66,5.5,20.56,131,32.37,1
CAR00472,Honda,2013,75215,1500,90,19.64,3,7,0,13,18.21,10.0,23.11,90,61.02,1
CAR00473,Audi,2020,38238,1200,69,16.87,3,6,2,6,41.09,6.8,20.07,69,49.98,1
CAR00474,Audi,2019,110924,2000,152,17.06,2,2,2,7,20.14,7.0,20.49,152,48.96,1
CAR00475,Toyota,2024,52737,1200,94,16.77,1,7,0,2,80.0,7.1,25.58,94,25.31,1
CAR00476,Maruti,2023,71158,1800,144,16.44,2,10,1,3,9.59,6.2,28.32,144,35.96,1
CAR00477,Ford,2021,73838,1200,99,19.61,2,5,1,5,32.63,9.1,28.97,99,15.69,1
CAR00478,Tata,2018,57852,1500,122,19.84,3,3,1,8,7.73,7.8,21.46,122,52.43,1
CAR00479,Audi,2020,84639,1500,127,13.42,2,14,0,6,21.24,4.2,16.04,127,58.45,1
CAR00480,Hyundai,2015,52493,2000,125,16.48,1,5,0,11,13.61,5.9,12.54,125,68.37,1
CAR00481,Toyota,2024,96204,2000,156,19.1,3,7,2,2,11.42,6.7,22.03,156,21.04,1
CAR00482,Mercedes,2015,35470,1500,109,18.18,4,10,1,11,19.28,8.3,17.01,109,63.45,1
CAR00483,Maruti,2012,68804,1500,94,17.88,2,7,0,14,27.02,9.0,14.66,94,48.55,1
CAR00484,Tata,2019,155540,1000,84,18.02,3,13,1,7,13.07,7.3,13.76,84,70.7,1
CAR00485,Ford,2025,41440,2200,180,18.48,2,10,0,1,13.98,9.6,30.8,180,13.94,1
CAR00486,BMW,2025,47914,2500,147,13.82,2,9,2,1,14.43,8.5,29.38,147,81.39,1
CAR00487,Maruti,2023,81912,1200,67,18.37,2,9,0,3,11.06,10.0,31.79,67,45.7,1
CAR00488,Toyota,2014,70471,1600,121,16.49,2,3,1,12,11.17,6.8,11.15,121,53.87,1
CAR00489,Audi,2018,76109,2200,161,15.93,1,7,0,8,22.96,7.0,29.69,161,33.29,1
CAR00490,Kia,2023,81006,2500,208,17.71,2,9,1,3,15.9,7.8,33.02,208,30.21,1
CAR00491,Hyundai,2013,86489,1000,62,17.33,2,5,0,13,16.03,6.5,8.99,62,59.98,1
CAR00492,Tata,2013,107099,1600,92,17.65,1,6,0,13,15.87,8.5,19.43,92,43.2,1
CAR00493,Maruti,2018,78164,2000,126,17.07,1,4,0,8,52.08,5.9,19.99,126,82.33,1
CAR00494,Ford,2017,58313,1500,83,16.09,2,7,1,9,50.44,5.6,16.07,83,44.1,1
CAR00495,Tata,2014,87974,1800,101,16.74,2,8,0,12,8.86,7.4,13.87,101,66.62,1
CAR00496,Kia,2020,152831,3000,247,17.13,1,7,3,6,18.26,9.4,28.61,247,45.53,1
CAR00497,Ford,2021,61234,1500,98,14.18,3,7,1,5,8.08,8.1,27.2,98,-6.97,1
CAR00498,Mercedes,2025,41924,1800,121,16.01,3,10,1,1,15.61,8.6,31.98,121,41.47,1
CAR00499,Hyundai,2024,106973,2500,139,15.36,2,7,1,2,27.65,9.7,27.24,139,64.82,1
CAR00500,Toyota,2017,61573,2000,126,15.53,1,7,1,9,32.63,8.1,18.67,126,52.89,1
CAR00501,BMW,2021,24451,1600,127,23.2,3,6,0,5,8.91,7.1,19.48,127,39.81,1
CAR00502,Tata,2021,95176,2500,184,15.95,3,13,1,5,41.1,9.4,27.38,184,54.38,1
CAR00503,Toyota,2017,51085,1500,116,15.63,1,3,0,9,8.06,8.8,20.98,116,75.36,1
CAR00504,BMW,2012,62405,1500,103,13.04,1,12,1,14,19.75,6.5,13.85,103,71.19,1
CAR00505,Audi,2015,75473,1600,103,18.11,1,4,2,11,19.23,6.4,21.15,103,20.84,1
CAR00506,Kia,2021,70818,3000,208,11.92,2,10,2,5,25.36,7.4,22.57,208,50.5,1
CAR00507,Audi,2017,89446,1800,116,19.43,1,5,0,9,44.36,8.7,25.61,116,53.29,1
CAR00508,Ford,2017,53432,2500,200,14.31,2,5,0,9,3.09,6.2,18.7,200,28.02,1
CAR00509,Mercedes,2022,81882,2000,128,15.15,1,11,0,4,35.74,7.7,39.08,128,34.16,1
CAR00510,BMW,2023,57835,1500,112,16.54,3,7,1,3,35.51,8.7,23.69,112,30.7,1
CAR00511,Kia,2016,90636,2500,148,16.83,1,5,0,10,4.3,7.2,17.57,148,32.08,1
CAR00512,Maruti,2012,85739,3000,227,14.26,2,6,1,14,23.75,7.9,17.52,227,19.31,1
CAR00513,Audi,2019,42668,2500,206,18.37,4,3,1,7,21.61,8.1,30.3,206,46.13,1
CAR00514,Kia,2016,105962,1600,117,17.0,1,9,0,10,4.74,8.5,17.01,117,63.89,1
