Customer_ID,Age,Annual_Income,Credit_Limit,Bill_Amount,Payment_Amount,Total_Transactions,Late_Payments,Credit_Utilization,Months_With_Bank,Employment_Type,Education_Level,Marital_Status,Card_Type,Region,Default
CUST100235,58,49559.0,10585.0,8436.0,5467.0,20,2,79.7,21,Salaried,Bachelor,Single,Platinum,West,0
CUST100236,44,143794.0,26771.0,11696.0,4565.0,23,0,43.69,71,Salaried,Diploma,Married,Standard,South,0
CUST100237,25,32567.0,19191.0,741.0,356.0,18,2,3.86,68,Business,Bachelor,Married,Standard,South,0
CUST100238,54,101662.0,30592.0,23404.0,5697.0,25,1,76.5,44,Business,Bachelor,Divorced,Gold,Central,0
CUST100239,26,55754.0,26491.0,16247.0,3493.0,20,0,61.33,106,Salaried,Bachelor,Widowed,Standard,North,0
CUST100240,42,55730.0,17527.0,9869.0,3952.0,21,2,56.31,127,Business,Diploma,Married,Signature,East,0
CUST100241,31,100393.0,34709.0,19699.0,7428.0,23,3,56.75,103,Self-Employed,High School,Married,Standard,East,0
CUST100242,68,78368.0,22026.0,7440.0,2239.0,18,1,33.78,73,Salaried,Bachelor,Married,Gold,Central,0
CUST100243,36,88963.0,28604.0,16029.0,4361.0,26,1,56.04,50,Business,Diploma,Single,Standard,East,0
CUST100244,53,110707.0,39340.0,10934.0,4349.0,22,1,27.79,17,Business,Diploma,Married,Standard,Central,0
CUST100245,29,54172.0,27639.0,9593.0,4104.0,20,2,34.71,60,Self-Employed,Bachelor,Married,Standard,South,0
CUST100246,26,46417.0,18835.0,10145.0,3942.0,19,6,53.86,32,Salaried,Diploma,Single,Standard,East,0
CUST100247,36,35786.0,22251.0,7864.0,749.0,24,2,35.34,33,Self-Employed,Master,Divorced,Gold,North,0
CUST100248,49,41281.0,7057.0,2854.0,1015.0,25,3,40.44,42,Salaried,Bachelor,Married,Signature,Central,0
CUST100249,23,329109.0,132149.0,40097.0,22288.0,17,2,30.34,180,Salaried,Bachelor,Married,Standard,South,0
CUST100250,40,128890.0,56984.0,34705.0,21007.0,20,3,60.9,20,Salaried,Bachelor,Divorced,Platinum,Central,0
CUST100251,56,30917.0,18862.0,8405.0,7507.0,17,2,44.56,72,Self-Employed,Diploma,Single,Standard,South,0
CUST100252,39,31407.0,5483.0,3437.0,1836.0,17,1,62.68,83,Self-Employed,Diploma,Single,Gold,North,0
CUST100253,46,84725.0,37004.0,6687.0,3839.0,20,5,18.07,35,Salaried,Master,Single,Gold,South,0
CUST100254,23,87828.0,50661.0,13560.0,6986.0,17,1,26.77,32,Self-Employed,Bachelor,Single,Standard,South,0
CUST100255,39,87906.0,23819.0,11426.0,1444.0,19,4,47.97,66,Salaried,Bachelor,Widowed,Standard,Central,0
CUST100256,40,56496.0,33228.0,20499.0,13586.0,20,2,61.69,47,Student,Master,Married,Gold,West,0
CUST100257,52,60666.0,9678.0,3268.0,1540.0,30,0,33.77,66,Business,Master,Married,Gold,South,0
CUST100258,27,77845.0,40186.0,29449.0,5849.0,18,0,73.28,33,Business,Bachelor,Married,Gold,East,0
CUST100259,61,68144.0,42015.0,8064.0,6352.0,35,1,19.19,104,Salaried,Bachelor,Single,Signature,West,0
CUST100260,53,19178.0,9179.0,3734.0,515.0,19,2,40.68,67,Unemployed,Master,Married,Gold,East,0
CUST100261,60,57283.0,21167.0,14151.0,5133.0,20,1,66.85,37,Unemployed,High School,Single,Standard,Central,0
CUST100262,59,40695.0,7017.0,5177.0,2980.0,22,2,73.78,33,Self-Employed,High School,Single,Platinum,North,1
CUST100263,38,71576.0,43665.0,16717.0,5018.0,24,2,38.28,89,Salaried,Bachelor,Married,Gold,North,0
CUST100264,60,335721.0,129302.0,14860.0,4922.0,25,3,11.49,82,Self-Employed,Bachelor,Divorced,Standard,East,0
CUST100265,21,79559.0,13087.0,,2749.0,15,1,35.52,62,Salaried,High School,Married,Platinum,West,0
CUST100266,31,54704.0,27074.0,5821.0,2255.0,22,0,21.5,100,Self-Employed,High School,Married,Standard,West,0
CUST100267,48,107919.0,42188.0,17122.0,11455.0,20,1,40.59,59,Unemployed,Diploma,Divorced,Signature,South,0
CUST100268,45,84764.0,17985.0,7683.0,4675.0,29,2,42.72,30,Business,High School,Single,Gold,North,0
CUST100269,70,81895.0,21058.0,6010.0,2491.0,22,2,28.54,86,Salaried,Bachelor,Married,Standard,West,0
CUST100270,43,90754.0,16539.0,8844.0,1575.0,23,1,53.47,51,Salaried,High School,Single,Gold,South,0
CUST100271,51,201439.0,88058.0,48187.0,13347.0,31,2,54.72,28,Unemployed,Bachelor,Married,Standard,West,0
CUST100272,50,34897.0,16088.0,8115.0,4856.0,27,1,50.44,36,Salaried,Bachelor,Single,Standard,North,0
CUST100273,62,84342.0,33979.0,16480.0,13381.0,23,1,48.5,102,Student,Master,Married,Standard,West,0
CUST100274,55,39051.0,21812.0,8005.0,657.0,28,3,36.7,100,Salaried,Master,Single,Gold,Central,0
CUST100275,27,88228.0,51217.0,18074.0,11586.0,21,3,35.29,62,Salaried,High School,Single,Standard,Central,0
CUST100276,36,39217.0,17954.0,5928.0,1116.0,34,1,33.02,70,Business,Diploma,Single,Standard,East,0
CUST100277,46,51668.0,8080.0,3283.0,1800.0,19,0,40.63,48,Salaried,Master,Single,Standard,South,0
CUST100278,68,55262.0,27499.0,7015.0,5604.0,21,3,25.51,97,Self-Employed,High School,Divorced,Standard,North,0
CUST100279,69,111173.0,39911.0,21906.0,14028.0,22,1,54.89,63,Self-Employed,Bachelor,Married,Gold,South,0
CUST100280,22,107720.0,46619.0,21381.0,3326.0,17,0,45.86,72,Self-Employed,Diploma,Divorced,Gold,West,0
CUST100281,21,32761.0,15546.0,4752.0,3072.0,22,3,30.57,76,Salaried,Bachelor,Single,Standard,South,0
CUST100282,68,66994.0,21781.0,4519.0,1669.0,19,1,20.75,40,Self-Employed,Doctorate,Married,Standard,East,0
CUST100283,32,43997.0,26774.0,3422.0,1685.0,19,4,12.78,39,Unemployed,Bachelor,Married,Standard,East,0
CUST100284,25,32532.0,7059.0,2381.0,763.0,14,1,33.73,42,Salaried,Bachelor,Widowed,Signature,West,0
CUST100285,57,57687.0,28022.0,9052.0,6314.0,26,2,32.3,34,Salaried,Bachelor,Married,Standard,West,1
CUST100286,52,54857.0,8348.0,5731.0,4696.0,25,1,68.65,47,Salaried,High School,Married,Platinum,North,0
CUST100287,29,246924.0,150000.0,34886.0,22184.0,20,1,23.26,130,Salaried,Doctorate,Divorced,Platinum,Central,0
CUST100288,61,82477.0,17011.0,4708.0,3845.0,26,3,27.68,61,,Bachelor,Married,Signature,South,0
CUST100289,55,30469.0,6016.0,587.0,447.0,13,3,9.76,37,Self-Employed,Doctorate,Married,Gold,South,0
CUST100290,39,47644.0,15080.0,7143.0,1741.0,18,1,47.37,85,Salaried,Bachelor,Married,Standard,Central,0
CUST100291,68,113994.0,38391.0,10612.0,5662.0,25,4,27.64,48,Student,Diploma,Married,Standard,North,0
CUST100292,36,205004.0,52717.0,25286.0,15005.0,19,3,47.97,89,Salaried,Bachelor,Single,Standard,South,0
CUST100293,23,27170.0,12024.0,4582.0,4057.0,15,1,38.11,115,Unemployed,Bachelor,Married,Standard,Central,0
CUST100294,40,23114.0,8586.0,4624.0,3435.0,29,3,53.86,35,Business,Bachelor,Single,Platinum,East,1
CUST100295,44,181893.0,30392.0,18710.0,6330.0,27,1,61.56,29,Self-Employed,Master,Divorced,Gold,Central,0
CUST100296,53,80534.0,24952.0,6907.0,2751.0,22,1,27.68,68,Self-Employed,Bachelor,Divorced,Platinum,South,0
CUST100297,44,,22386.0,10167.0,5444.0,25,2,45.42,82,Student,Diploma,Married,Gold,South,0
CUST100298,31,87220.0,43161.0,12895.0,8650.0,20,0,29.88,63,Business,Doctorate,Married,Standard,North,0
CUST100299,69,18000.0,9224.0,6601.0,3272.0,27,3,71.56,73,Self-Employed,Bachelor,Single,Standard,East,0
CUST100300,28,65121.0,32499.0,16263.0,10136.0,22,2,50.04,43,Salaried,Diploma,Single,Standard,North,0
CUST100301,56,77843.0,23780.0,5855.0,2688.0,26,2,24.62,97,Salaried,Master,Married,Standard,South,0
CUST100302,58,108065.0,21595.0,8695.0,2338.0,21,6,40.26,54,Business,Bachelor,Married,Gold,West,1
CUST100303,60,37216.0,10652.0,3458.0,1139.0,23,3,32.46,40,Self-Employed,Master,Single,Standard,West,1
CUST100304,40,,38558.0,28336.0,11788.0,24,3,73.49,31,Unemployed,High School,Divorced,Standard,South,0
CUST100305,55,39072.0,25015.0,3902.0,1763.0,24,0,15.6,90,Student,Bachelor,Single,Standard,North,0
CUST100306,68,74802.0,29691.0,14283.0,1948.0,22,3,48.11,47,Salaried,Bachelor,Married,Gold,North,1
CUST100307,45,39724.0,6151.0,3240.0,1682.0,21,2,52.67,30,Salaried,Master,Single,Standard,South,0
CUST100308,55,51932.0,11426.0,7075.0,4720.0,19,2,61.92,39,Salaried,Bachelor,Single,Gold,North,0
CUST100309,45,37588.0,11691.0,1057.0,288.0,21,3,9.04,74,Salaried,Bachelor,Married,Signature,South,0
CUST100310,49,92992.0,40851.0,25048.0,5482.0,16,4,61.32,61,Salaried,High School,Single,Standard,East,0
CUST100311,38,104223.0,19547.0,8031.0,6172.0,26,2,41.09,88,Salaried,Master,Widowed,Signature,North,0
CUST100312,66,57131.0,35517.0,5923.0,2771.0,23,3,16.68,180,Salaried,High School,Married,Platinum,Central,0
CUST100313,38,66381.0,22074.0,5830.0,3108.0,20,0,26.41,39,Salaried,Master,Married,Standard,North,0
CUST100314,22,29302.0,17766.0,7849.0,2970.0,14,1,44.18,76,Student,Master,Married,Signature,West,0
CUST100315,55,55123.0,29781.0,13725.0,3211.0,25,0,46.09,109,Salaried,Bachelor,Married,Gold,East,0
CUST100316,36,63230.0,33368.0,13711.0,8464.0,19,5,41.09,60,Salaried,Master,Married,Gold,East,0
CUST100317,61,274740.0,124556.0,67864.0,14917.0,16,1,54.48,62,Salaried,Master,Single,Gold,East,0
CUST100318,56,35262.0,16340.0,7962.0,5745.0,21,0,48.73,30,Salaried,Master,Married,Standard,South,0
CUST100319,53,145429.0,68206.0,48060.0,2333.0,24,3,70.46,75,Business,Bachelor,Divorced,Standard,West,0
CUST100320,24,112467.0,52225.0,20575.0,17605.0,26,1,39.4,94,Self-Employed,Master,Single,Gold,South,0
CUST100321,53,75848.0,32377.0,21570.0,2416.0,18,3,66.62,32,Salaried,Bachelor,Single,Signature,East,0
CUST100322,34,170994.0,109985.0,24126.0,11164.0,18,0,21.94,45,Unemployed,Bachelor,Widowed,Standard,West,0
CUST100323,41,79762.0,41169.0,10488.0,2018.0,12,2,,173,Salaried,Doctorate,Widowed,Platinum,North,0
CUST100324,68,80513.0,43354.0,11933.0,8522.0,29,2,27.52,114,Student,Bachelor,Married,Signature,North,0
CUST100325,40,63128.0,37008.0,24606.0,17209.0,23,1,66.49,72,Self-Employed,Master,Married,Standard,East,0
CUST100326,28,127402.0,32847.0,6052.0,,16,0,18.42,81,Salaried,Bachelor,Married,Standard,Central,0
CUST100327,27,118800.0,22798.0,8107.0,3931.0,23,2,35.56,47,Salaried,Bachelor,Married,Standard,South,0
CUST100328,23,46075.0,18036.0,,212.0,13,1,2.63,159,Student,Bachelor,Married,Standard,West,0
CUST100329,37,31463.0,12807.0,4759.0,482.0,21,0,37.16,48,Salaried,Diploma,Married,Platinum,East,0
CUST100330,53,58134.0,32822.0,10017.0,4091.0,28,3,30.52,90,Self-Employed,Doctorate,Single,Standard,South,0
CUST100331,68,41861.0,15568.0,998.0,744.0,22,1,6.41,52,Student,Bachelor,Married,Standard,East,0
CUST100332,32,62768.0,27331.0,14415.0,8008.0,29,1,52.74,97,Self-Employed,Diploma,Single,Gold,East,0
CUST100333,42,128378.0,53089.0,28959.0,18321.0,31,0,54.55,75,Self-Employed,Bachelor,Married,Gold,South,0
CUST100334,42,50545.0,8547.0,3515.0,1399.0,18,4,41.13,53,Salaried,High School,Married,Gold,South,0
CUST100335,66,63487.0,29052.0,3973.0,2194.0,32,2,13.68,76,Business,Bachelor,Divorced,Gold,South,0
CUST100336,50,67108.0,37850.0,19496.0,6680.0,19,0,51.51,31,Self-Employed,Bachelor,Divorced,Standard,Central,0
CUST100337,58,103650.0,23710.0,10984.0,6323.0,16,2,46.33,92,Salaried,Diploma,Divorced,Standard,South,0
CUST100338,58,18889.0,8447.0,3021.0,1719.0,26,0,35.76,25,Self-Employed,Doctorate,Married,Standard,Central,0
CUST100339,65,46558.0,20802.0,12728.0,7467.0,27,3,61.19,82,Salaried,Bachelor,Married,Signature,North,0
CUST100340,28,73010.0,16945.0,4776.0,1694.0,14,1,28.19,76,Self-Employed,Diploma,Single,Standard,North,0
CUST100341,47,125767.0,26629.0,8771.0,4992.0,27,2,32.94,89,Self-Employed,Master,Single,Gold,North,0
CUST100342,47,49593.0,31741.0,15254.0,5897.0,27,2,48.06,51,Salaried,Bachelor,Married,Standard,West,0
CUST100343,54,23157.0,8032.0,3963.0,1988.0,17,0,49.34,62,Salaried,Master,Married,Gold,North,0
CUST100344,41,91398.0,24103.0,9555.0,6976.0,18,2,39.64,9,Business,Bachelor,Married,Standard,East,0
CUST100345,50,,10800.0,6625.0,2649.0,16,0,61.34,27,Business,Diploma,Single,Standard,West,0
CUST100346,53,33787.0,16346.0,1396.0,805.0,29,0,8.54,64,Salaried,High School,Single,Signature,East,0
CUST100347,48,46108.0,20966.0,17332.0,7385.0,23,2,82.67,42,Self-Employed,Bachelor,Married,Gold,North,0
CUST100348,67,58727.0,27706.0,22140.0,7263.0,27,2,79.91,26,Salaried,Bachelor,Divorced,Gold,West,0
CUST100349,53,46608.0,9042.0,5013.0,3080.0,18,2,55.44,62,Salaried,High School,Single,Standard,South,0
CUST100350,25,19324.0,11532.0,5721.0,2464.0,19,0,49.61,89,Salaried,Diploma,Married,Standard,North,0
CUST100351,68,106460.0,36690.0,14094.0,9641.0,19,2,38.41,66,Salaried,High School,Single,Gold,West,1
CUST100352,39,131049.0,40191.0,7935.0,3175.0,19,1,19.74,28,Salaried,High School,Single,Gold,North,0
CUST100353,24,93012.0,35454.0,22062.0,9437.0,36,0,62.23,32,Business,Bachelor,Widowed,Standard,East,0
CUST100354,55,34767.0,11996.0,2804.0,1314.0,27,1,23.37,30,Salaried,Diploma,Single,Gold,South,0
CUST100355,69,58181.0,33849.0,6891.0,1403.0,18,1,20.36,109,Salaried,Diploma,Single,Standard,South,0
CUST100356,37,64767.0,39808.0,31420.0,18701.0,22,0,78.93,26,Salaried,Bachelor,Single,Gold,West,0
CUST100357,64,90353.0,27262.0,4209.0,1889.0,28,3,15.44,44,Self-Employed,Bachelor,Married,Gold,North,1
CUST100358,48,93876.0,54633.0,12557.0,7075.0,25,1,22.98,47,Unemployed,Master,Single,Standard,West,0
CUST100359,50,,23472.0,10719.0,6527.0,25,2,45.67,33,Self-Employed,Bachelor,Married,Standard,West,0
CUST100360,49,67998.0,41846.0,13024.0,9123.0,22,1,31.12,54,Student,High School,Widowed,Platinum,Central,0
CUST100361,66,83587.0,22809.0,13379.0,2441.0,22,2,58.66,24,Unemployed,Bachelor,Single,Gold,East,1
CUST100362,26,144762.0,63475.0,19506.0,4008.0,16,2,,18,Self-Employed,Diploma,Divorced,Gold,North,0
CUST100363,55,95762.0,27510.0,6890.0,1979.0,19,1,25.05,44,Salaried,Diploma,Single,Gold,North,0
CUST100364,61,100320.0,56385.0,5718.0,3113.0,27,2,10.14,14,Student,Diploma,Single,Gold,East,0
CUST100365,57,68067.0,10391.0,5735.0,2585.0,26,0,55.19,51,Student,Bachelor,Married,Standard,West,0
CUST100366,44,141195.0,61054.0,43761.0,6333.0,17,2,71.68,159,Student,High School,Single,Standard,North,1
CUST100367,49,81431.0,26025.0,13833.0,9620.0,13,0,53.15,67,Unemployed,Diploma,Single,Standard,South,0
CUST100368,69,40479.0,12603.0,8439.0,3111.0,25,1,66.96,17,Salaried,Master,Married,Standard,West,0
CUST100369,66,140645.0,66448.0,4423.0,1637.0,20,0,6.66,29,Salaried,Master,Single,Platinum,South,0
CUST100370,51,95415.0,54934.0,24825.0,7460.0,23,0,45.19,50,Business,High School,Divorced,Standard,South,0
CUST100371,55,50943.0,23159.0,7462.0,1364.0,22,0,32.22,38,Self-Employed,High School,Single,Standard,West,0
CUST100372,53,49932.0,28790.0,19197.0,4858.0,24,3,,36,Student,Master,Married,Standard,South,0
CUST100373,41,76516.0,21600.0,20235.0,5478.0,25,1,93.68,38,Salaried,Diploma,Single,Standard,West,0
CUST100374,52,83859.0,34361.0,4987.0,2911.0,21,0,14.51,130,Self-Employed,Bachelor,Single,Standard,South,0
CUST100375,43,72450.0,27188.0,12548.0,5709.0,26,2,46.15,107,Unemployed,Bachelor,Widowed,Gold,Central,0
CUST100376,53,77139.0,12020.0,8503.0,3502.0,21,1,70.74,34,Salaried,Master,Married,Standard,North,0
CUST100377,23,165565.0,70929.0,4116.0,,23,2,5.8,56,Salaried,Diploma,Married,Standard,West,0
CUST100378,38,117183.0,56337.0,11236.0,7111.0,21,2,19.94,41,Salaried,Master,Single,Standard,North,0
CUST100379,45,72185.0,32191.0,21781.0,14007.0,24,2,67.66,18,Salaried,Bachelor,Married,Gold,West,0
CUST100380,62,109083.0,56520.0,43120.0,22881.0,25,1,76.29,23,Salaried,Master,Married,Standard,North,0
CUST100381,51,36837.0,16049.0,1899.0,1216.0,24,4,11.83,53,Salaried,Bachelor,Married,Gold,East,0
CUST100382,23,80903.0,14836.0,8095.0,,20,1,54.56,41,Salaried,Master,Married,Standard,South,0
CUST100383,60,175828.0,36611.0,11551.0,7120.0,28,1,31.55,95,Salaried,High School,Single,Platinum,East,0
CUST100384,66,57654.0,25843.0,6366.0,1275.0,24,4,24.63,37,Salaried,Bachelor,Single,Standard,North,0
CUST100385,44,40780.0,11724.0,6747.0,3583.0,32,0,57.55,52,Student,Diploma,Married,Standard,,0
CUST100386,70,45410.0,8620.0,1372.0,550.0,25,3,15.92,89,Self-Employed,High School,Single,Gold,West,0
CUST100387,52,35698.0,13023.0,2237.0,438.0,19,2,17.18,119,Student,Bachelor,Married,Platinum,South,0
CUST100388,67,42215.0,18033.0,7063.0,1812.0,24,1,39.17,42,Salaried,Bachelor,Single,Standard,East,0
CUST100389,42,53017.0,16667.0,7547.0,5010.0,22,0,45.28,103,Salaried,High School,Single,Gold,West,0
CUST100390,43,30004.0,15309.0,11089.0,4148.0,12,5,72.43,57,Salaried,Master,Married,Standard,East,1
CUST100391,22,65561.0,30937.0,8087.0,3342.0,27,4,26.14,85,Salaried,Diploma,Married,Gold,West,0
CUST100392,47,106766.0,33782.0,7589.0,2458.0,24,5,22.46,42,Student,Bachelor,Single,Gold,North,0
CUST100393,62,39453.0,20809.0,6330.0,4195.0,17,3,30.42,42,Salaried,Doctorate,Single,Signature,West,0
CUST100394,22,149904.0,71107.0,20829.0,9349.0,27,1,29.29,64,Salaried,Diploma,Married,Gold,East,0
CUST100395,46,86084.0,40350.0,23136.0,15199.0,16,3,57.34,22,Business,High School,Single,Standard,West,0
CUST100396,37,114572.0,48889.0,20847.0,14729.0,28,1,42.64,40,Business,Diploma,Single,Standard,Central,0
CUST100397,60,45267.0,7048.0,1111.0,155.0,16,2,15.76,53,Salaried,Master,Single,Standard,North,0
CUST100398,53,103998.0,51817.0,24574.0,6213.0,17,0,47.42,57,Self-Employed,High School,Single,Platinum,South,0
CUST100399,29,35653.0,12051.0,2133.0,1288.0,21,2,17.7,78,Salaried,Bachelor,Married,Platinum,East,0
CUST100400,63,106062.0,65897.0,35990.0,5904.0,19,1,54.62,23,Salaried,Master,Single,Gold,North,0
CUST100401,68,71443.0,39936.0,2675.0,1420.0,26,2,6.7,45,Salaried,Master,Married,Standard,South,0
CUST100402,59,88118.0,39111.0,26607.0,15501.0,22,0,68.03,34,Business,Bachelor,Single,Platinum,North,0
CUST100403,49,34049.0,9401.0,1763.0,391.0,31,0,18.75,89,Salaried,Bachelor,Single,Gold,West,0
CUST100404,62,39730.0,10006.0,5533.0,2689.0,23,3,55.3,34,Salaried,Master,Single,Standard,East,1
CUST100405,46,90275.0,28905.0,16217.0,11215.0,13,2,56.1,58,Student,Diploma,Single,Standard,North,0
CUST100406,55,38582.0,14981.0,3087.0,1000.0,22,0,20.61,34,Salaried,Bachelor,Married,Gold,South,0
CUST100407,70,83860.0,24993.0,12861.0,4611.0,20,2,51.46,125,Salaried,Bachelor,Single,Gold,South,0
CUST100408,45,30645.0,12487.0,6883.0,398.0,13,0,55.12,82,Student,Master,Married,Standard,South,0
CUST100409,44,103636.0,24115.0,6712.0,3140.0,28,0,27.83,40,Self-Employed,High School,Married,Platinum,North,0
CUST100410,33,33000.0,21082.0,13832.0,1753.0,19,1,65.61,74,Self-Employed,Master,Single,Gold,South,0
CUST100411,27,88072.0,17963.0,6424.0,286.0,21,0,35.76,45,Self-Employed,Master,Married,Standard,North,0
CUST100412,56,91697.0,56483.0,7317.0,3652.0,24,1,12.95,103,Salaried,Bachelor,Married,Gold,North,0
CUST100413,65,44308.0,26886.0,6564.0,3741.0,28,0,24.41,56,Business,Bachelor,Married,Platinum,South,0
CUST100414,40,89524.0,36945.0,11646.0,2738.0,28,3,31.52,107,Salaried,Bachelor,Single,Standard,South,0
CUST100415,21,75011.0,38440.0,7624.0,3869.0,19,0,19.83,51,Salaried,Doctorate,Married,Standard,Central,0
CUST100416,28,48329.0,17786.0,2419.0,1798.0,23,2,13.6,86,Self-Employed,Bachelor,Single,Gold,North,0
CUST100417,66,37326.0,17357.0,4767.0,1570.0,22,1,27.46,128,Business,Diploma,Single,Standard,West,0
CUST100418,36,22086.0,7074.0,3570.0,2695.0,19,3,50.47,123,Business,Master,Married,Standard,South,0
CUST100419,34,78783.0,23681.0,11860.0,10248.0,24,4,50.08,88,Salaried,Master,Single,Standard,East,0
CUST100420,32,27488.0,12070.0,2839.0,1352.0,13,4,23.52,121,Business,Master,Married,Platinum,South,0
CUST100421,43,68500.0,27336.0,4637.0,2737.0,21,2,16.96,11,Self-Employed,High School,Married,Gold,East,0
CUST100422,35,56232.0,24729.0,6796.0,3771.0,16,3,27.48,83,Self-Employed,,Single,Gold,West,0
CUST100423,48,94435.0,27701.0,11410.0,4307.0,18,2,41.19,86,Unemployed,Bachelor,Single,Standard,North,0
CUST100424,54,55051.0,18358.0,2817.0,827.0,18,5,15.34,28,Salaried,Diploma,Married,Standard,South,0
CUST100425,22,54228.0,10409.0,3431.0,2448.0,19,1,32.96,26,Business,Bachelor,Married,Standard,South,0
CUST100426,52,97214.0,17123.0,6541.0,3528.0,21,2,38.2,105,Self-Employed,Bachelor,Single,Platinum,North,0
CUST100427,43,78153.0,21627.0,9211.0,2395.0,25,1,42.59,37,Salaried,High School,Married,Standard,North,0
CUST100428,42,77345.0,14473.0,5545.0,2924.0,22,2,38.31,87,Business,Bachelor,Married,Standard,West,0
CUST100429,45,84140.0,16987.0,12474.0,4885.0,26,1,73.43,101,Salaried,Bachelor,Married,Platinum,Central,0
CUST100430,42,27933.0,15544.0,10093.0,3422.0,22,1,64.93,80,Self-Employed,High School,Single,Standard,South,0
CUST100431,42,98556.0,16699.0,14749.0,8869.0,28,3,88.32,79,Self-Employed,Master,Married,Gold,West,0
CUST100432,69,91035.0,43649.0,7638.0,1543.0,19,2,17.5,66,Self-Employed,Bachelor,Single,Standard,Central,0
CUST100433,62,37159.0,10638.0,1594.0,937.0,20,0,14.98,100,Salaried,High School,Married,Gold,North,0
CUST100434,26,56834.0,33292.0,13461.0,6552.0,26,1,40.43,55,Salaried,Master,Single,Standard,South,0
CUST100435,35,63610.0,24967.0,4814.0,1878.0,22,1,19.28,66,Salaried,Bachelor,Single,Platinum,West,0
CUST100436,63,60365.0,18278.0,8271.0,3103.0,15,0,45.25,11,Salaried,Diploma,Married,Standard,North,0
CUST100437,57,78102.0,31930.0,9261.0,5962.0,16,2,29.0,44,Business,High School,Single,Standard,East,0
CUST100438,53,142828.0,48701.0,5357.0,2424.0,14,1,11.0,49,Business,Master,Single,Gold,East,0
CUST100439,28,117844.0,50926.0,26599.0,11207.0,22,1,52.23,70,Self-Employed,Doctorate,Married,Platinum,West,0
CUST100440,64,,6547.0,4887.0,3674.0,15,0,74.64,83,Unemployed,Diploma,Single,Standard,East,1
CUST100441,64,91517.0,59348.0,19980.0,12061.0,16,7,33.67,51,Salaried,Bachelor,Single,Platinum,East,0
CUST100442,25,135003.0,48976.0,18778.0,6098.0,28,3,38.34,45,Business,Diploma,Married,Standard,West,0
CUST100443,59,80409.0,26062.0,11622.0,5324.0,18,6,44.59,51,Salaried,Bachelor,Single,Standard,East,0
CUST100444,24,118442.0,59826.0,27499.0,15159.0,19,5,45.96,27,Salaried,Master,Married,Gold,Central,0
CUST100445,26,196593.0,65259.0,44267.0,12395.0,24,2,67.83,44,,High School,Single,Gold,West,0
CUST100446,65,114140.0,64676.0,27618.0,9128.0,21,0,42.7,36,Self-Employed,Diploma,Single,Platinum,West,0
CUST100447,52,513664.0,28117.0,24557.0,7004.0,16,1,87.34,89,Business,Diploma,Married,Standard,South,0
