Transaction_ID,Customer_Age,Annual_Income,Purchase_Amount,Transaction_Count,Discount_Percentage,Customer_Tenure_Months,Delivery_Distance_Km,Product_Rating,Customer_Support_Calls,Monthly_Spend,Returns_Count
TXN00322,42,51295.91,811.34,6,41.27,24,16.19,3.8,5,3484.36,0
TXN00323,28,121573.26,11620.57,6,11.67,56,13.66,3.04,4,3698.58,4
TXN00324,57,27316.52,10089.6,3,3.01,1,18.04,2.87,5,5190.3,2
TXN00325,26,33505.03,2643.78,5,9.62,7,7.66,4.04,1,4443.91,1
TXN00326,24,107870.35,10275.71,8,10.72,22,0.67,5.0,2,1430.78,2
TXN00327,48,37346.36,2181.97,9,13.52,24,5.31,3.56,2,3072.25,3
TXN00328,44,98758.72,2032.75,3,13.85,3,12.34,3.77,1,5527.35,1
TXN00329,42,165996.48,2623.02,2,17.88,16,12.47,4.22,2,4689.81,0
TXN00330,42,42358.39,2248.15,7,9.98,22,2.61,4.54,0,2024.77,4
TXN00331,36,85645.67,2082.09,6,29.55,16,3.5,4.57,1,4682.8,2
TXN00332,27,25982.76,6607.33,6,8.88,36,8.0,4.17,5,6640.49,1
TXN00333,37,89829.18,2840.29,6,17.19,44,15.65,3.68,3,1767.12,0
TXN00334,29,62612.11,4580.92,4,16.1,19,22.99,4.28,4,887.45,0
TXN00335,46,74799.27,6007.23,6,9.73,17,1.09,4.07,3,12116.97,1
TXN00336,35,36151.24,3477.27,10,20.27,37,31.18,3.76,2,4364.47,0
TXN00337,28,18683.28,1095.88,4,55.0,24,31.53,4.44,1,2541.26,2
TXN00338,33,76282.76,791.64,3,29.56,61,0.5,4.1,6,2481.03,3
TXN00339,40,14384.07,2837.02,0,9.99,20,8.47,3.31,4,3878.76,4
TXN00340,30,44748.39,2161.33,8,15.81,26,10.62,3.05,0,7253.44,0
TXN00341,28,101402.87,2692.78,3,3.08,4,9.68,2.69,2,1216.42,2
TXN00342,38,62306.56,2466.12,4,12.9,54,11.48,3.14,4,2643.49,0
TXN00343,38,195147.54,22473.31,5,2.44,16,8.4,3.82,0,11139.98,3
TXN00344,31,107088.34,807.02,3,23.26,38,4.17,4.52,2,6233.86,1
TXN00345,31,35956.12,460.63,2,25.48,17,1.21,3.72,1,5872.49,2
TXN00346,38,55985.17,3316.17,8,12.48,1,2.8,4.01,2,4655.97,5
TXN00347,22,53332.3,1815.45,4,7.37,15,16.18,4.22,0,4349.67,3
TXN00348,22,19666.53,3270.52,3,11.83,5,3.31,2.95,2,2521.97,1
TXN00349,29,29846.69,4106.58,8,9.0,15,21.24,3.5,3,2367.92,3
TXN00350,34,38200.12,7446.77,5,3.14,12,6.2,2.99,4,6153.71,2
TXN00351,39,14640.47,694.3,6,16.48,7,6.42,3.56,3,2398.97,1
TXN00352,51,56724.37,1557.5,7,14.49,4,24.34,3.99,1,4269.28,1
TXN00353,45,46779.1,3599.29,10,27.45,39,2.89,3.85,2,3892.21,0
TXN00354,34,18540.4,4812.35,7,2.11,42,2.52,3.22,2,16233.62,0
TXN00355,36,71526.75,16130.68,3,7.36,9,50.73,4.18,3,3128.23,2
TXN00356,26,87588.57,5632.98,3,21.29,21,9.33,3.98,5,7930.27,4
TXN00357,36,63745.95,2382.19,7,32.45,19,2.54,4.1,3,5742.4,2
TXN00358,33,44553.42,1172.83,3,23.08,13,2.18,3.91,1,3224.23,1
TXN00359,39,80783.33,1547.51,3,20.11,10,23.74,3.27,2,1465.17,1
TXN00360,28,85582.12,1510.58,3,5.81,6,10.99,2.95,3,3372.62,2
TXN00361,41,67164.55,4363.35,8,34.72,62,1.47,4.07,5,6568.13,3
TXN00362,51,32179.68,3110.36,2,20.36,54,26.15,4.1,2,1484.96,1
TXN00363,35,65833.16,811.55,5,19.56,16,7.04,3.85,2,6282.45,2
TXN00364,40,119629.04,1725.94,4,9.02,38,54.51,5.0,2,8960.12,2
TXN00365,43,37319.81,5270.93,2,22.58,21,3.97,3.48,3,3743.3,1
TXN00366,32,215076.5,3370.98,3,6.52,3,9.03,4.04,5,6634.95,1
TXN00367,38,39082.43,4053.73,2,14.61,52,2.28,3.88,2,3861.06,1
TXN00368,36,56170.84,3461.75,6,24.24,7,6.95,3.78,1,5221.21,1
TXN00369,37,35524.32,9961.79,3,15.97,37,2.33,3.05,2,9956.93,2
TXN00370,28,63590.19,3055.45,6,37.06,22,4.4,3.61,1,1179.37,2
TXN00371,36,17723.46,1800.69,5,2.99,35,3.77,4.47,3,2048.5,1
TXN00372,41,38567.35,1147.86,4,20.74,19,3.99,4.21,5,8400.07,0
TXN00373,51,27043.71,3090.89,6,10.08,36,42.01,4.4,3,9557.7,2
TXN00374,46,60057.54,314.02,6,5.65,1,0.5,3.37,1,1306.32,0
TXN00375,58,104975.18,2137.52,6,0.56,1,8.24,4.45,0,10447.63,2
TXN00376,28,83699.85,2098.72,7,10.71,68,11.91,3.03,0,578.26,4
TXN00377,45,11772.36,783.87,10,8.31,42,12.97,3.66,4,5423.14,2
TXN00378,38,207406.05,1135.72,12,10.15,53,16.86,3.09,1,4079.27,0
TXN00379,58,66637.34,4975.37,5,9.33,18,17.17,5.0,3,2095.06,0
TXN00380,28,33201.95,3041.64,7,5.05,18,37.35,3.91,1,2187.33,1
TXN00381,28,60914.2,2725.93,10,27.88,23,16.91,4.46,3,2244.5,3
TXN00382,30,61673.64,3243.61,2,20.39,8,20.83,4.08,0,3033.92,0
TXN00383,18,35654.72,2704.79,4,13.26,40,9.12,4.17,3,14055.13,0
TXN00384,31,62550.8,7190.24,6,13.67,53,12.86,3.07,2,6227.25,0
TXN00385,28,37057.7,2776.54,4,20.56,71,7.8,3.76,3,9552.91,3
TXN00386,38,42287.77,723.84,5,44.78,22,3.88,3.04,5,2793.54,3
TXN00387,39,35207.24,9993.16,3,27.72,16,4.51,3.47,3,4112.14,3
TXN00388,55,21673.64,3424.93,3,2.82,53,5.37,3.82,1,1653.09,1
TXN00389,46,60468.76,1515.01,3,8.62,42,5.0,3.14,0,2880.18,5
TXN00390,30,80461.42,861.48,6,17.39,61,9.14,2.89,2,2377.41,1
TXN00391,27,76861.69,3500.19,5,27.45,32,3.41,2.94,1,4927.39,1
TXN00392,41,93717.47,2263.01,9,11.49,64,8.72,4.23,2,2133.93,1
TXN00393,23,67908.03,9528.77,1,20.32,3,29.76,3.57,3,1948.3,1
TXN00394,54,38902.62,1863.15,5,10.99,34,6.25,2.88,1,4619.14,2
TXN00395,48,94927.62,1226.93,6,32.34,3,3.02,3.74,3,3371.31,2
TXN00396,31,22758.68,5353.32,5,15.6,41,5.11,4.28,1,2143.39,1
TXN00397,19,30627.45,5489.19,8,21.51,30,25.14,3.7,4,1935.01,2
TXN00398,50,29388.49,2885.34,4,11.85,1,34.11,2.78,6,2142.89,2
TXN00399,35,110982.18,4442.4,6,7.17,27,26.13,3.65,4,6190.36,1
TXN00400,48,101508.82,2421.18,5,22.43,5,4.07,3.21,4,4688.12,1
TXN00401,20,75496.14,3049.8,7,5.6,5,5.89,3.94,3,2062.95,2
TXN00402,30,110397.51,6729.72,4,7.36,5,44.23,3.51,2,2121.22,1
TXN00403,36,31056.23,4253.79,7,20.9,20,4.7,3.91,3,1567.73,0
TXN00404,36,68987.13,2164.97,4,12.79,4,1.78,2.56,2,2657.76,3
TXN00405,31,50702.23,7891.6,5,8.11,4,3.98,3.81,0,3814.58,1
TXN00406,42,95374.05,334.93,5,6.12,9,39.88,3.57,2,1891.75,2
TXN00407,25,51031.21,14304.2,5,14.35,1,6.45,3.14,4,16181.72,1
TXN00408,35,42824.93,586.39,6,35.23,10,32.6,3.8,3,5416.29,1
TXN00409,37,78172.95,1467.06,5,13.07,29,1.32,3.54,5,3422.05,0
TXN00410,41,97207.04,2414.54,3,11.53,28,17.43,3.71,2,3714.76,3
TXN00411,43,35620.05,2207.33,3,7.74,105,1.18,3.07,4,1321.52,0
TXN00412,25,52859.32,5881.08,5,6.44,4,2.64,3.86,3,1512.02,1
TXN00413,21,27642.29,1017.28,4,8.28,60,11.49,2.46,1,8835.59,1
TXN00414,49,10843.8,3120.34,5,35.99,15,6.84,3.61,3,10993.81,0
TXN00415,39,62654.28,1529.3,2,14.23,15,13.18,3.72,1,742.29,2
TXN00416,29,81705.53,3212.86,8,13.2,13,43.52,4.92,3,4864.83,1
TXN00417,52,65214.16,2366.08,4,27.45,4,0.65,3.56,0,9206.5,1
TXN00418,37,15488.81,2705.5,1,7.15,20,2.55,4.86,7,2755.35,0
TXN00419,48,43784.55,1566.52,3,9.18,46,12.27,4.53,3,10138.13,0
TXN00420,37,13005.95,1620.5,6,21.21,62,27.22,3.65,3,5988.89,1
TXN00421,57,133973.08,3191.44,7,18.49,99,19.17,3.75,3,4798.96,3
TXN00422,54,27150.56,5575.87,5,4.76,46,7.52,2.98,1,2949.11,1
TXN00423,34,124380.51,1503.44,3,20.96,29,16.42,3.33,3,3733.1,5
TXN00424,46,101712.32,1194.63,5,18.77,21,2.8,3.9,1,2558.89,2
TXN00425,42,30629.07,4211.13,4,20.41,62,0.5,3.52,3,4307.18,1
TXN00426,50,26338.27,2431.87,4,28.35,40,10.13,4.36,4,4177.55,0
TXN00427,26,69066.78,5064.29,2,14.58,5,20.14,4.2,2,2582.51,1
TXN00428,43,31770.0,1157.62,3,23.72,34,6.82,3.95,0,895.69,0
TXN00429,47,58788.61,550.88,4,18.06,17,10.11,4.22,3,3053.45,1
TXN00430,18,40185.06,1589.21,6,3.31,27,6.58,4.04,1,1716.44,5
TXN00431,24,17280.53,1303.29,8,32.89,69,8.66,3.79,4,1597.04,0
TXN00432,18,12903.89,2338.06,5,6.48,32,25.89,3.26,2,2159.26,0
TXN00433,33,63731.44,1454.95,2,13.41,84,7.8,5.0,2,6243.75,1
TXN00434,43,38180.34,4693.39,3,8.79,60,0.5,4.23,1,1607.97,1
TXN00435,51,38391.07,1956.9,6,32.42,4,19.3,4.03,5,1880.57,0
TXN00436,37,86456.78,2841.11,6,36.23,1,11.54,3.24,3,5740.26,0
TXN00437,52,117927.58,2858.45,9,10.71,15,15.73,5.0,1,2047.89,2
TXN00438,22,46070.79,2950.58,5,37.22,60,27.76,3.29,4,1589.98,0
TXN00439,19,44077.26,2449.25,3,9.09,8,4.05,3.82,4,6165.37,0
TXN00440,35,76128.76,3858.59,6,23.87,35,8.39,3.85,0,3196.76,1
TXN00441,40,22767.29,1271.23,4,5.5,19,11.07,2.85,0,3663.8,2
TXN00442,36,63585.32,8213.64,5,13.67,41,5.08,4.11,3,2992.34,3
TXN00443,18,78732.74,2044.66,4,11.63,5,22.45,4.03,0,4707.13,2
TXN00444,35,85582.67,819.94,7,11.47,8,14.35,3.05,2,5655.3,2
TXN00445,23,15618.31,2933.37,9,7.8,8,15.86,4.31,4,3211.29,1
TXN00446,43,33530.39,1212.62,6,10.95,24,19.8,3.12,1,1226.37,2
TXN00447,40,31076.82,4400.97,5,3.24,10,3.58,3.57,3,4310.27,1
TXN00448,27,58689.43,16353.72,2,8.63,50,16.43,3.25,4,2758.7,0
TXN00449,31,75174.88,1281.08,7,36.29,13,17.84,4.22,4,6378.05,2
TXN00450,25,145502.74,3316.16,2,17.76,32,22.17,4.15,1,1869.81,3
TXN00451,35,39869.26,562.2,5,7.93,89,8.05,3.01,1,2808.6,0
TXN00452,46,39801.76,3677.05,5,13.23,28,8.42,3.38,4,1240.43,0
TXN00453,26,116119.52,1177.55,4,22.4,8,1.24,3.39,2,6055.53,1
TXN00454,41,66693.55,1469.88,2,5.96,53,22.94,4.25,6,8252.43,1
TXN00455,31,125374.68,980.39,11,35.58,1,9.15,3.3,2,2487.22,1
TXN00456,28,66354.16,4658.15,5,6.74,9,10.83,3.71,2,3055.39,0
TXN00457,35,25924.99,5885.55,8,14.12,15,1.55,3.64,3,1985.73,0
TXN00458,26,23122.35,2550.19,10,8.14,7,11.05,3.57,2,2124.39,3
TXN00459,30,20062.46,1199.05,10,20.14,28,0.51,5.0,1,5687.41,2
TXN00460,24,84577.38,9654.13,5,12.23,24,30.8,3.33,3,2459.25,1
TXN00461,56,119094.96,1321.07,2,30.3,16,23.9,3.64,5,4881.09,4
TXN00462,36,182987.63,397.95,7,11.08,10,2.59,4.05,0,3462.88,2
TXN00463,29,95140.21,3691.09,7,24.28,17,10.81,3.5,0,5918.94,2
TXN00464,38,117117.57,977.49,10,12.23,10,11.08,3.39,3,2659.36,1
TXN00465,35,37724.98,5792.76,3,1.37,8,19.52,4.04,4,7481.85,1
TXN00466,34,25936.8,1808.19,7,6.79,13,16.97,4.35,0,13008.18,3
TXN00467,42,95572.46,4176.39,6,13.82,28,59.97,4.71,5,1064.51,2
TXN00468,44,72155.66,8228.19,2,13.51,31,5.18,3.66,1,3281.32,0
TXN00469,31,58978.44,894.72,2,6.34,11,1.6,3.26,3,3279.91,3
TXN00470,30,70748.03,1545.34,3,28.28,88,10.22,3.26,2,2120.74,2
TXN00471,33,67857.08,2344.26,4,12.43,9,17.33,4.78,4,4655.36,2
TXN00472,18,126698.99,9236.93,2,10.34,37,4.04,4.03,1,7668.96,1
TXN00473,21,127622.13,1428.56,9,4.66,3,3.23,3.23,4,878.93,1
TXN00474,50,78341.42,1508.27,7,6.87,33,19.46,3.32,3,833.59,1
TXN00475,52,95307.17,3753.58,8,10.12,18,16.82,3.02,1,11167.0,0
TXN00476,34,76820.68,1530.58,3,10.55,25,2.73,3.74,0,2959.56,4
TXN00477,42,40754.77,2846.07,7,14.79,6,24.42,4.14,2,3726.18,0
TXN00478,39,89936.17,668.64,3,3.89,17,1.74,4.88,4,1656.71,1
TXN00479,67,22218.19,16419.53,10,13.25,44,1.39,4.56,2,3610.32,2
TXN00480,47,109110.67,795.12,4,29.4,44,5.19,3.83,2,9124.62,1
TXN00481,35,25302.25,1901.8,7,7.44,8,26.11,3.32,6,4954.32,1
TXN00482,26,66228.13,2431.92,2,8.72,13,14.27,4.12,1,4005.56,2
TXN00483,20,31752.87,12706.02,2,22.33,1,6.02,2.56,2,1013.86,4
TXN00484,38,78809.7,810.72,5,0.85,3,2.05,3.25,2,5886.42,3
TXN00485,28,53800.45,13496.62,10,21.19,4,15.0,4.24,6,3523.57,0
TXN00486,22,19506.38,4758.3,6,14.21,10,10.97,4.41,3,2286.83,1
TXN00487,30,72297.38,3563.78,4,2.43,43,52.76,4.72,4,5487.75,1
TXN00488,25,37776.4,1082.59,1,8.62,21,17.41,3.72,3,1933.37,0
TXN00489,53,97522.05,4062.35,8,3.62,47,1.29,4.71,2,5182.59,2
TXN00490,45,55047.41,1351.65,5,44.95,42,15.63,3.53,3,8203.68,1
TXN00491,36,71119.16,7337.17,3,6.73,27,3.57,3.48,5,3898.97,2
TXN00492,51,29515.44,1095.15,4,11.6,21,39.21,4.02,4,2601.18,0
TXN00493,37,37497.24,2270.74,3,20.16,80,0.5,4.6,3,2344.93,1
TXN00494,27,40821.87,1559.41,3,7.71,25,3.27,4.46,4,4575.16,1
TXN00495,51,95984.8,1079.93,4,35.99,20,8.29,4.52,2,2586.6,1
TXN00496,41,163633.36,4694.6,4,2.28,61,0.99,4.17,2,18344.06,3
TXN00497,26,32588.89,3940.98,5,5.19,2,5.06,4.47,1,1299.76,2
TXN00498,34,110751.0,6986.29,3,10.43,32,8.25,3.82,3,3196.09,1
TXN00499,27,13423.98,550.68,6,19.65,4,7.11,4.02,3,4235.76,0
TXN00500,22,25307.73,6177.02,4,9.22,51,7.41,5.0,1,3897.07,0
TXN00501,45,600000.0,95000.0,6,7.83,47,180.0,4.42,2,80000.0,1
TXN00502,55,22832.9,1703.01,6,6.07,21,8.45,3.81,2,8292.46,2
TXN00503,22,19648.49,12517.99,5,4.83,32,33.97,4.36,2,5582.07,2
TXN00504,42,71936.41,1998.91,7,9.2,44,1.92,3.06,4,5874.46,1
TXN00505,29,47855.65,778.6,5,14.9,20,3.95,3.57,2,2192.88,2
TXN00506,31,70382.64,1928.04,6,1.78,71,12.82,3.66,2,2640.18,1
TXN00507,30,86154.35,6093.75,4,16.07,17,3.99,3.3,4,4926.05,3
TXN00508,27,65364.82,1226.1,8,2.63,67,5.12,5.0,3,1619.97,4
TXN00509,36,84341.94,1500.81,11,12.29,26,27.76,4.13,3,5577.05,1
TXN00510,28,52569.56,4140.43,6,8.45,17,9.28,4.21,5,3261.21,0
TXN00511,39,25426.39,2506.51,3,17.81,1,4.89,3.73,5,7374.14,1
TXN00512,35,109389.23,4109.17,4,1.75,11,17.99,2.99,3,2594.59,0
TXN00513,34,37502.6,3060.09,8,9.87,61,0.88,3.76,2,12462.04,0
TXN00514,27,29940.01,3758.32,6,3.73,17,9.95,3.5,4,4665.13,1
TXN00515,30,48993.45,1731.23,5,14.91,16,1.26,3.09,4,5038.28,2
TXN00516,44,30386.73,3044.27,6,14.74,20,2.34,4.33,4,2155.37,0
TXN00517,41,41930.08,1136.58,4,24.6,10,0.77,3.61,2,4179.12,1
TXN00518,26,68783.8,7474.22,5,8.83,20,27.83,2.55,1,2382.86,2
TXN00519,37,68975.77,1458.13,14,7.74,14,0.59,3.8,3,1190.67,0
TXN00520,44,30684.07,6526.11,4,16.0,72,8.72,3.81,1,3052.02,2
TXN00521,19,40057.85,2049.76,6,13.55,25,3.06,4.33,1,7898.99,2
TXN00522,41,110570.09,2968.3,2,28.31,54,5.81,3.88,2,3346.38,0
TXN00523,29,75943.77,1641.44,5,11.17,35,8.17,3.37,3,2848.7,0
TXN00524,42,211902.33,1054.11,5,18.5,7,7.18,4.15,1,2822.35,1
TXN00525,28,118441.18,567.36,4,55.84,61,16.54,3.35,1,16808.27,2
TXN00526,18,115714.24,1019.45,3,60.0,3,29.15,4.29,3,5358.36,1
TXN00527,20,22314.1,1898.32,6,15.52,18,4.28,4.61,7,1150.0,1
TXN00528,36,90363.68,2993.33,5,19.74,8,0.5,2.06,1,2393.03,2
TXN00529,39,53133.83,5900.95,7,9.52,23,26.93,3.28,7,2643.73,1
TXN00530,27,38443.71,1711.55,8,8.79,11,46.24,4.13,2,2112.6,1
TXN00531,42,61346.81,1181.31,6,11.03,38,6.82,3.86,1,3661.28,2
TXN00532,19,101668.82,733.43,5,21.03,83,7.3,4.71,3,2342.07,1
TXN00533,35,76162.84,3759.72,8,17.51,37,1.87,4.68,2,2444.49,0
TXN00534,24,31072.56,8101.15,9,35.93,13,7.74,4.45,4,3897.07,0
TXN00535,29,89115.34,7335.1,3,16.28,27,4.34,2.62,7,1190.36,2
TXN00536,36,36339.35,4571.01,5,21.8,66,62.18,3.69,4,776.48,0
TXN00537,27,63318.48,4301.88,2,10.14,9,2.45,4.25,2,8353.98,2
TXN00538,32,45157.47,10583.23,6,8.77,4,5.71,3.78,0,6289.13,1
TXN00539,46,47706.62,3315.34,9,7.54,4,11.5,3.71,2,4531.2,0
TXN00540,30,90503.73,4329.71,5,21.69,20,5.08,4.67,3,4332.01,1
TXN00541,44,27972.09,1903.37,7,3.06,40,7.72,4.05,1,3065.73,3
TXN00542,25,194748.69,785.49,7,9.34,32,43.56,3.62,1,28902.82,0
TXN00543,41,16837.81,1397.97,3,16.42,18,8.51,2.97,1,4006.15,1
TXN00544,50,37294.62,2480.61,5,11.75,39,28.94,5.0,6,21724.28,1
TXN00545,18,69963.31,2632.56,5,14.7,30,0.53,4.01,3,14831.13,1
TXN00546,28,80409.91,12853.73,4,10.76,30,1.53,3.47,4,4835.18,0
TXN00547,42,51522.78,2678.82,5,17.93,7,34.7,4.45,1,3021.55,1
TXN00548,34,52986.08,6809.42,4,21.42,11,1.65,2.68,3,3539.45,1
TXN00549,40,71821.99,1727.15,8,13.94,13,16.01,5.0,1,2643.71,0
TXN00550,30,47329.7,1918.16,7,17.77,50,7.09,4.23,2,4832.99,0
TXN00551,37,136033.48,807.86,6,7.54,45,6.27,5.0,1,5609.26,1
TXN00552,34,94908.2,1330.18,7,25.73,9,12.92,4.24,2,1485.62,6
TXN00553,48,96995.93,3912.69,10,3.09,2,15.61,3.97,0,21821.36,0
TXN00554,39,29351.14,2516.12,4,16.9,44,32.25,3.38,2,2026.02,2
TXN00555,39,52233.85,5572.19,9,13.33,16,3.56,3.49,2,533.84,3
TXN00556,32,45242.2,2916.42,9,2.72,7,14.37,2.93,1,3305.22,2
TXN00557,31,28608.17,1852.81,9,32.68,4,5.03,5.0,4,1566.52,1
TXN00558,32,69507.86,15523.31,3,14.9,1,15.17,3.89,3,3371.52,0
TXN00559,40,38778.4,2308.21,3,60.0,17,1.84,4.41,1,3678.15,1
TXN00560,32,84212.69,6718.34,8,23.69,12,7.34,4.52,3,4780.09,2
TXN00561,39,27431.96,1777.6,6,26.51,36,2.43,3.64,0,7077.08,2
TXN00562,57,168125.31,4569.71,9,3.52,113,4.92,3.24,1,1728.98,2
TXN00563,45,30713.95,5501.96,2,6.48,7,15.09,3.3,2,2714.01,1
TXN00564,33,63426.37,2984.73,6,30.46,8,3.19,2.72,2,5627.95,1
TXN00565,48,92023.29,337.9,2,6.2,12,13.86,3.02,2,2209.07,1
TXN00566,32,37955.59,2539.09,9,8.51,19,8.22,4.17,3,940.43,1
TXN00567,18,95721.01,7114.83,6,8.16,36,1.16,4.52,1,5399.67,1
TXN00568,26,24738.58,3914.35,1,0.73,13,5.87,3.8,1,2356.28,2
TXN00569,18,141345.85,3651.92,3,14.06,3,24.41,4.45,5,2249.02,1
TXN00570,32,55508.17,578.32,4,16.75,39,54.44,4.46,1,3806.88,5
TXN00571,36,37325.09,1355.14,4,10.8,47,5.52,3.58,4,3510.15,0
TXN00572,53,45279.98,3546.44,6,6.41,9,0.68,4.56,3,7034.43,2
TXN00573,39,93049.42,3543.51,8,29.72,4,1.67,3.69,4,1459.98,0
TXN00574,34,37616.29,7019.96,5,18.3,23,18.62,3.5,3,17052.05,2
TXN00575,44,33792.9,2210.36,11,25.34,7,12.8,3.86,3,1300.65,1
TXN00576,18,47623.88,3529.8,9,14.65,14,4.03,2.81,3,2668.03,0
TXN00577,38,25592.72,2535.04,5,6.67,45,5.96,3.77,2,1905.6,0
TXN00578,44,179591.84,1080.46,4,19.25,7,20.0,2.18,1,3638.75,0
TXN00579,21,38060.49,367.46,3,19.16,49,6.4,4.27,5,3546.3,1
TXN00580,47,94432.39,3606.18,12,7.39,34,16.92,2.89,2,3932.28,2
TXN00581,39,63022.31,2898.36,5,37.84,7,4.2,3.8,3,4202.56,0
TXN00582,32,29002.62,1478.22,12,10.56,22,15.48,4.84,4,8734.15,2
TXN00583,42,54787.53,631.28,4,5.05,29,7.54,3.85,2,3905.6,0
TXN00584,59,91554.55,4269.81,5,60.0,7,9.46,2.47,4,9249.92,0
TXN00585,38,48665.16,1994.23,3,17.9,5,10.96,3.89,5,1027.87,4
TXN00586,38,119445.07,4013.38,3,20.81,23,7.19,3.62,0,758.6,4
TXN00587,31,106838.48,12191.41,5,11.18,36,7.53,4.45,3,3825.49,0
TXN00588,28,99945.78,404.98,3,17.31,19,3.71,3.72,4,4400.25,0
TXN00589,44,40794.87,1379.37,8,33.9,2,51.02,4.58,2,2408.64,4
TXN00590,27,27260.41,2092.42,6,9.4,78,28.35,4.1,1,3475.25,2
TXN00591,37,36910.69,8609.73,4,6.0,36,8.99,4.41,0,7429.76,1
TXN00592,31,62482.7,622.1,2,14.3,29,0.5,3.73,3,5595.74,0
TXN00593,41,78421.22,12958.77,8,14.73,31,2.21,4.7,4,2778.16,2
TXN00594,39,13407.47,2806.02,7,3.92,15,23.08,3.44,1,4019.96,1
TXN00595,46,54710.72,2304.1,3,11.17,125,32.05,2.52,5,5953.51,4
TXN00596,31,60952.28,2112.64,3,7.58,4,2.11,3.03,3,1480.06,2
TXN00597,33,45921.32,1725.41,8,8.88,40,15.91,3.88,2,1992.27,0
TXN00598,26,127314.6,6093.3,5,11.66,16,11.71,3.99,2,6679.95,1
TXN00599,32,72348.18,1008.08,6,32.98,64,4.34,3.91,3,1042.89,1
TXN00600,40,128889.82,3353.13,9,12.78,38,6.87,4.65,3,1631.53,4
TXN00601,44,47796.81,1803.51,4,30.62,25,13.57,3.93,2,1496.92,1
TXN00602,27,101159.0,1307.97,5,11.46,83,1.28,4.03,4,6654.21,1
TXN00603,45,159194.44,22519.23,6,8.31,73,2.51,4.49,2,1637.84,0
TXN00604,50,129015.68,3569.71,7,8.35,2,0.5,2.63,2,6092.68,1
TXN00605,40,27043.35,4210.44,3,6.2,6,27.9,4.31,1,2733.11,1
TXN00606,55,46639.31,6575.83,4,5.32,34,10.24,4.72,2,12156.41,3
TXN00607,28,43946.64,746.88,4,7.95,76,8.89,4.3,2,3828.95,1
TXN00608,24,75591.86,11086.62,1,39.2,17,14.7,4.02,3,7386.26,1
TXN00609,18,85923.98,296.32,5,1.56,1,53.43,4.36,3,4830.81,0
TXN00610,51,31882.36,1300.62,4,7.99,31,2.27,2.3,4,2552.77,2
TXN00611,43,57479.49,1692.34,1,6.15,6,1.71,3.71,1,3469.4,1
TXN00612,35,14796.35,4099.05,3,33.27,24,4.19,2.89,3,3520.59,0
TXN00613,39,140414.31,3010.79,7,18.35,15,28.11,4.07,2,2533.16,2
TXN00614,25,39420.66,2169.5,0,13.75,24,6.36,3.1,1,6516.25,1
TXN00615,60,57033.84,2474.64,9,1.96,81,18.93,4.39,2,20291.21,2
TXN00616,37,44972.94,1088.69,5,17.04,20,2.72,3.51,1,3795.67,2
TXN00617,37,115844.77,700.22,4,19.27,1,8.17,2.9,4,5779.93,2
TXN00618,43,8696.79,4635.88,0,3.4,26,1.64,3.14,3,5067.89,0
TXN00619,41,54409.37,4508.39,6,6.52,12,6.39,2.88,4,563.11,3
TXN00620,38,51344.15,9612.95,6,12.86,45,3.65,3.78,0,4937.51,0
TXN00621,28,40954.82,1277.34,2,20.95,19,9.57,4.23,4,4767.53,1
TXN00622,41,168912.43,4504.98,3,24.71,41,18.19,3.35,4,1460.46,0
TXN00623,55,30894.22,1964.31,5,12.97,72,33.44,2.78,1,1000.81,1
TXN00624,49,90831.01,6877.08,7,4.93,13,4.01,3.79,0,4719.8,2
TXN00625,52,69331.37,5959.34,5,10.58,136,16.31,3.78,3,11072.49,0
TXN00626,31,124875.93,2991.63,5,5.29,5,26.02,3.45,3,2702.64,3
TXN00627,26,35646.83,1873.28,6,27.87,31,1.6,3.25,4,2774.85,1
TXN00628,35,34154.81,5658.07,3,12.76,1,10.58,4.7,3,17611.99,0
TXN00629,37,112143.42,4332.56,5,3.24,7,11.36,3.39,4,6553.21,2
TXN00630,47,72514.9,1397.26,4,5.64,30,3.82,2.79,4,1495.97,0
TXN00631,19,20148.38,808.69,3,11.52,1,0.5,3.74,4,2124.76,0
TXN00632,51,38736.6,1956.27,7,23.3,3,3.56,4.17,4,16090.96,0
TXN00633,34,70702.57,9064.74,4,4.52,10,10.55,4.12,2,2200.4,2
TXN00634,32,94810.48,6624.7,7,10.93,26,2.62,2.68,2,2409.69,1
TXN00635,26,35368.91,971.23,6,12.09,1,4.07,4.65,3,5596.88,1
TXN00636,19,8273.58,926.54,4,4.03,20,14.77,3.95,2,2910.42,3
TXN00637,44,77279.46,7387.37,4,18.49,29,6.1,4.2,3,4773.89,2
TXN00638,37,24881.5,952.18,3,24.44,15,0.81,5.0,2,4281.39,0
TXN00639,23,14821.26,3854.31,5,8.07,2,6.11,4.33,4,3161.87,1
TXN00640,23,8726.12,1480.87,4,9.86,28,100.0,4.2,3,8160.51,2
TXN00641,33,93356.06,9882.63,10,14.83,28,3.63,3.64,2,1433.43,2
TXN00642,53,59795.75,1298.79,8,11.71,21,3.7,3.8,4,3800.04,1
TXN00643,33,47496.52,6607.12,2,16.26,35,2.23,2.96,4,2331.7,1
TXN00644,21,135666.41,2925.37,3,47.6,7,3.8,3.86,1,11046.84,0
TXN00645,34,83228.87,3097.69,7,15.95,34,10.26,4.94,1,3097.65,0
