Application_ID,Application_Date,Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loans,Debt_to_Income,Employment_Type,Education_Level,Loan_Purpose,Approval_Status,Approval_Decision_Date,Post_Approval_Review,Final_Loan_Status
APP100148,2023-03-07 14:00:45.615205069,43,848551.0,12,604.0,3241585.0,48,2,0.645,Salaried,Bachelor,Home,0,2023-03-08 14:00:45.615205069,Rejected_Review,Rejected
APP100149,2023-03-08 00:43:12.864288097,59,480756.0,6,734.0,441027.0,60,2,0.437,Salaried,High School,Home,0,2023-03-12 00:43:12.864288097,Standard_Review,Closed
APP100150,2023-03-08 11:25:40.113371124,65,733117.0,6,587.0,552374.0,36,2,0.299,Salaried,Master,Personal,0,2023-03-13 11:25:40.113371124,Rejected_Review,Rejected
APP100151,2023-03-08 22:08:07.362454152,35,1081807.0,3,662.0,1153650.0,36,0,0.265,Self-Employed,Bachelor,Education,0,2023-03-13 22:08:07.362454152,Rejected_Review,Rejected
APP100152,2023-03-09 08:50:34.611537180,63,1748593.0,9,616.0,774530.0,36,0,0.158,Self-Employed,High School,Home,0,2023-03-15 08:50:34.611537180,Rejected_Review,Closed
APP100153,2023-03-09 19:33:01.860620207,49,592663.0,13,746.0,370392.0,12,1,0.257,Salaried,Diploma,Vehicle,0,2023-03-14 19:33:01.860620207,Rejected_Review,Rejected
APP100154,2023-03-10 06:15:29.109703235,56,956250.0,8,567.0,709618.0,36,0,0.18,Salaried,Master,Education,0,2023-03-11 06:15:29.109703235,Rejected_Review,Rejected
APP100155,2023-03-10 16:57:56.358786263,33,1082998.0,3,675.0,983308.0,60,2,0.269,Salaried,Bachelor,Business,0,2023-03-16 16:57:56.358786263,Rejected_Review,Rejected
APP100156,2023-03-11 03:40:23.607869290,52,450965.0,13,615.0,904236.0,12,2,0.413,Self-Employed,Master,Business,0,2023-03-14 03:40:23.607869290,Rejected_Review,Closed
APP100157,2023-03-11 14:22:50.856952318,27,1449404.0,1,634.0,974254.0,12,2,0.217,Salaried,High School,Personal,0,2023-03-15 14:22:50.856952318,Standard_Review,Rejected
APP100158,2023-03-12 01:05:18.106035346,42,402478.0,10,,2087932.0,48,4,0.75,Salaried,Diploma,Business,0,2023-03-19 01:05:18.106035346,Rejected_Review,Rejected
APP100159,2023-03-12 11:47:45.355118373,48,935439.0,3,776.0,801789.0,48,2,0.246,Self-Employed,Master,Vehicle,0,2023-03-16 11:47:45.355118373,Standard_Review,Rejected
APP100160,2023-03-12 22:30:12.604201401,22,745732.0,15,668.0,1042006.0,36,0,0.286,Salaried,Bachelor,Home,0,2023-03-15 22:30:12.604201401,Rejected_Review,Rejected
APP100161,2023-03-13 09:12:39.853284429,62,666461.0,19,802.0,208302.0,48,1,0.152,Salaried,Bachelor,Personal,0,2023-03-15 09:12:39.853284429,Rejected_Review,Rejected
APP100162,2023-03-13 19:55:07.102367456,65,2044784.0,4,816.0,1779100.0,60,1,0.164,Contract,Master,Education,1,2023-03-14 19:55:07.102367456,Standard_Review,Disbursed
APP100163,2023-03-14 06:37:34.351450484,26,567595.0,5,827.0,723124.0,36,6,0.203,Business,Diploma,Vehicle,0,2023-03-16 06:37:34.351450484,Rejected_Review,Rejected
APP100164,2023-03-14 17:20:01.600533512,48,563500.0,9,686.0,453537.0,36,1,0.289,Salaried,Master,Business,0,2023-03-18 17:20:01.600533512,Rejected_Review,Rejected
APP100165,2023-03-15 04:02:28.849616539,48,1183389.0,4,704.0,634899.0,24,0,0.318,Self-Employed,Master,Education,0,2023-03-23 04:02:28.849616539,Rejected_Review,Rejected
APP100166,2023-03-15 14:44:56.098699567,64,915787.0,2,715.0,974906.0,48,1,0.428,Self-Employed,High School,Education,0,2023-03-18 14:44:56.098699567,Rejected_Review,Rejected
APP100167,2023-03-16 01:27:23.347782595,64,1157383.0,15,666.0,1174332.0,36,1,0.35,Contract,Bachelor,Education,0,2023-03-20 01:27:23.347782595,Standard_Review,Closed
APP100168,2023-03-16 12:09:50.596865623,40,685099.0,5,718.0,667445.0,60,2,0.303,Self-Employed,Master,Education,0,2023-03-21 12:09:50.596865623,Rejected_Review,Rejected
APP100169,2023-03-16 22:52:17.845948650,50,749643.0,8,629.0,945583.0,48,1,0.323,Self-Employed,Bachelor,Home,0,2023-03-19 22:52:17.845948650,Rejected_Review,Rejected
APP100170,2023-03-17 09:34:45.095031678,31,1529037.0,4,568.0,613679.0,36,2,0.29,Business,Bachelor,Medical,0,2023-03-24 09:34:45.095031678,Rejected_Review,Rejected
APP100171,2023-03-17 20:17:12.344114706,48,446211.0,7,736.0,895063.0,24,0,0.365,Salaried,Bachelor,Business,1,2023-03-20 20:17:12.344114706,Approved_Review,Disbursed
APP100172,2023-03-18 06:59:39.593197733,45,620594.0,7,667.0,776050.0,48,0,0.426,Self-Employed,Master,Home,0,2023-03-24 06:59:39.593197733,Rejected_Review,Rejected
APP100173,2023-03-18 17:42:06.842280761,59,930932.0,9,627.0,813620.0,36,2,0.252,Salaried,Master,Business,0,2023-03-23 17:42:06.842280761,Rejected_Review,Rejected
APP100174,2023-03-19 04:24:34.091363789,53,595163.0,4,635.0,599202.0,60,0,0.289,Contract,Master,Education,0,2023-03-23 04:24:34.091363789,Rejected_Review,Closed
APP100175,2023-03-19 15:07:01.340446816,21,502908.0,3,788.0,856547.0,36,2,0.356,Contract,Master,Education,0,2023-03-22 15:07:01.340446816,Rejected_Review,Rejected
APP100176,2023-03-20 01:49:28.589529844,47,858589.0,4,720.0,463037.0,36,1,0.293,Salaried,Diploma,Personal,0,2023-03-26 01:49:28.589529844,Rejected_Review,Rejected
APP100177,2023-03-20 12:31:55.838612872,33,1185696.0,22,591.0,771541.0,48,1,0.227,Salaried,Master,Personal,0,2023-03-24 12:31:55.838612872,Rejected_Review,Rejected
APP100178,2023-03-20 23:14:23.087695899,61,610084.0,10,613.0,509712.0,24,1,0.279,Salaried,High School,Personal,0,2023-03-23 23:14:23.087695899,Rejected_Review,Rejected
APP100179,2023-03-21 09:56:50.336778927,23,602512.0,7,671.0,425919.0,36,2,0.149,Salaried,Master,Medical,0,2023-03-28 09:56:50.336778927,Rejected_Review,Closed
APP100180,2023-03-21 20:39:17.585861955,59,485662.0,23,,491912.0,12,0,0.258,Salaried,Diploma,Personal,0,2023-03-22 20:39:17.585861955,Rejected_Review,Closed
APP100181,2023-03-22 07:21:44.834944982,26,568944.0,2,638.0,630850.0,48,0,0.356,Salaried,Bachelor,Business,0,2023-03-29 07:21:44.834944982,Standard_Review,Rejected
APP100182,2023-03-22 18:04:12.084028010,28,1058486.0,9,679.0,537455.0,36,1,0.152,Self-Employed,Master,Personal,0,2023-03-30 18:04:12.084028010,Rejected_Review,Closed
APP100183,2023-03-23 04:46:39.333111038,47,674149.0,18,697.0,853396.0,36,3,0.3,Self-Employed,Master,Business,0,2023-03-25 04:46:39.333111038,Rejected_Review,Rejected
APP100184,2023-03-23 15:29:06.582194065,29,452472.0,7,699.0,728455.0,48,0,0.34,Salaried,Master,Home,0,2023-03-26 15:29:06.582194065,Rejected_Review,Rejected
APP100185,2023-03-24 02:11:33.831277093,57,731455.0,9,534.0,1162538.0,12,0,0.3,Self-Employed,Diploma,Personal,0,2023-03-26 02:11:33.831277093,Standard_Review,Rejected
APP100186,2023-03-24 12:54:01.080360121,53,1043160.0,3,704.0,671054.0,36,1,0.298,Contract,Diploma,Home,1,2023-03-30 12:54:01.080360121,Approved_Review,Disbursed
APP100187,2023-03-24 23:36:28.329443148,62,504781.0,7,577.0,766185.0,36,2,0.367,Salaried,Doctorate,Education,0,2023-03-27 23:36:28.329443148,Rejected_Review,Closed
APP100188,2023-03-25 10:18:55.578526176,64,357487.0,18,671.0,1779417.0,36,0,0.75,Salaried,Diploma,Vehicle,0,2023-03-29 10:18:55.578526176,Standard_Review,Rejected
APP100189,2023-03-25 21:01:22.827609204,44,1742095.0,5,657.0,562090.0,60,1,0.262,Salaried,Bachelor,Personal,0,2023-03-30 21:01:22.827609204,Rejected_Review,Rejected
APP100190,2023-03-26 07:43:50.076692231,35,349546.0,13,620.0,606985.0,24,0,0.361,Salaried,Doctorate,Home,0,2023-03-27 07:43:50.076692231,Rejected_Review,Rejected
APP100191,2023-03-26 18:26:17.325775259,52,,3,745.0,1277710.0,48,2,0.537,Business,Master,Vehicle,0,2023-03-27 18:26:17.325775259,Standard_Review,Rejected
APP100192,2023-03-27 05:08:44.574858287,52,721571.0,8,617.0,433836.0,36,1,0.137,Salaried,Bachelor,Vehicle,0,2023-04-01 05:08:44.574858287,Rejected_Review,Rejected
APP100193,2023-03-27 15:51:11.823941314,44,575006.0,6,656.0,1351226.0,36,3,0.421,Business,Bachelor,Business,0,2023-03-30 15:51:11.823941314,Rejected_Review,Rejected
APP100194,2023-03-28 02:33:39.073024342,61,628454.0,13,747.0,621808.0,48,2,0.279,Business,Bachelor,Vehicle,0,2023-03-30 02:33:39.073024342,Rejected_Review,Rejected
APP100195,2023-03-28 13:16:06.322107370,32,842648.0,15,,461476.0,24,2,0.094,Salaried,Bachelor,Business,0,2023-04-01 13:16:06.322107370,Rejected_Review,Rejected
APP100196,2023-03-28 23:58:33.571190398,59,221561.0,8,641.0,1100686.0,48,2,0.75,Salaried,High School,Medical,0,2023-04-01 23:58:33.571190398,Rejected_Review,Rejected
APP100197,2023-03-29 10:41:00.820273425,22,367554.0,8,673.0,617400.0,12,1,0.291,Self-Employed,Master,Home,0,2023-03-31 10:41:00.820273425,Rejected_Review,Rejected
APP100198,2023-03-29 21:23:28.069356453,23,663076.0,21,725.0,1742758.0,36,0,0.47,Business,High School,Personal,0,2023-04-02 21:23:28.069356453,Rejected_Review,Rejected
APP100199,2023-03-30 08:05:55.318439481,57,541896.0,12,784.0,728989.0,48,0,0.364,Salaried,Bachelor,Education,1,2023-04-01 08:05:55.318439481,Approved_Review,Disbursed
APP100200,2023-03-30 18:48:22.567522508,37,688977.0,3,629.0,726344.0,24,1,0.439,Contract,Bachelor,Vehicle,0,2023-04-04 18:48:22.567522508,Rejected_Review,Rejected
APP100201,2023-03-31 05:30:49.816605536,22,720119.0,5,634.0,522189.0,48,1,0.12,Self-Employed,Bachelor,Personal,0,2023-04-04 05:30:49.816605536,Rejected_Review,Rejected
APP100202,2023-03-31 16:13:17.065688564,22,250838.0,6,672.0,650472.0,24,0,0.503,Salaried,High School,Personal,0,2023-04-08 16:13:17.065688564,Standard_Review,Rejected
APP100203,2023-04-01 02:55:44.314771591,48,1152986.0,10,705.0,610793.0,48,1,0.194,Salaried,Master,Home,0,2023-04-02 02:55:44.314771591,Rejected_Review,Rejected
APP100204,2023-04-01 13:38:11.563854619,43,519440.0,11,640.0,1362084.0,36,1,0.51,Salaried,Bachelor,Business,0,2023-04-04 13:38:11.563854619,Rejected_Review,Rejected
APP100205,2023-04-02 00:20:38.812937647,57,440315.0,12,735.0,809067.0,48,1,0.436,Salaried,Master,Home,0,2023-04-08 00:20:38.812937647,Rejected_Review,Rejected
APP100206,2023-04-02 11:03:06.062020674,52,713892.0,1,630.0,996108.0,60,1,0.347,Self-Employed,High School,Business,0,2023-04-04 11:03:06.062020674,Rejected_Review,Rejected
APP100207,2023-04-02 21:45:33.311103702,53,682112.0,14,566.0,735337.0,36,1,0.285,Salaried,High School,Personal,0,2023-04-06 21:45:33.311103702,Rejected_Review,Rejected
APP100208,2023-04-03 08:28:00.560186730,21,1113745.0,4,725.0,569982.0,36,1,0.137,Salaried,Diploma,Home,0,2023-04-04 08:28:00.560186730,Rejected_Review,Rejected
APP100209,2023-04-03 19:10:27.809269757,39,734592.0,3,732.0,842670.0,60,2,0.219,Salaried,High School,Personal,0,2023-04-05 19:10:27.809269757,Standard_Review,Rejected
APP100210,2023-04-04 05:52:55.058352785,22,1094576.0,11,758.0,1550688.0,24,5,0.376,Salaried,Diploma,Education,0,2023-04-06 05:52:55.058352785,Rejected_Review,Rejected
APP100211,2023-04-04 16:35:22.307435813,64,426150.0,16,561.0,414422.0,48,1,0.207,Salaried,Master,Business,0,2023-04-08 16:35:22.307435813,Rejected_Review,Rejected
APP100212,2023-04-05 03:17:49.556518840,46,692847.0,13,647.0,863351.0,60,2,0.329,Business,High School,Business,0,2023-04-11 03:17:49.556518840,Rejected_Review,Rejected
APP100213,2023-04-05 14:00:16.805601868,52,393600.0,8,674.0,1479369.0,48,1,0.692,Salaried,High School,Business,0,2023-04-08 14:00:16.805601868,Rejected_Review,Rejected
APP100214,2023-04-06 00:42:44.054684896,26,679207.0,10,804.0,465771.0,24,0,0.141,Salaried,High School,Home,0,2023-04-09 00:42:44.054684896,Rejected_Review,Rejected
APP100215,2023-04-06 11:25:11.303767923,52,617416.0,3,680.0,1109967.0,24,1,0.457,Salaried,Master,Home,0,2023-04-08 11:25:11.303767923,Rejected_Review,Rejected
APP100216,2023-04-06 22:07:38.552850951,24,605581.0,9,602.0,1110611.0,36,1,0.459,Salaried,Bachelor,Personal,0,2023-04-08 22:07:38.552850951,Rejected_Review,Rejected
APP100217,2023-04-07 08:50:05.801933979,31,607976.0,3,709.0,366479.0,36,0,0.246,Salaried,Bachelor,Medical,0,2023-04-13 08:50:05.801933979,Rejected_Review,Rejected
APP100218,2023-04-07 19:32:33.051017006,37,905374.0,20,775.0,1219625.0,24,0,0.269,Business,Bachelor,Business,0,2023-04-11 19:32:33.051017006,Rejected_Review,Rejected
APP100219,2023-04-08 06:15:00.300100034,58,315343.0,6,761.0,520100.0,48,1,0.385,Self-Employed,Bachelor,Business,0,2023-04-11 06:15:00.300100034,Rejected_Review,Rejected
APP100220,2023-04-08 16:57:27.549183062,44,433576.0,4,727.0,837570.0,36,1,0.369,Contract,High School,Personal,0,2023-04-15 16:57:27.549183062,Rejected_Review,Rejected
APP100221,2023-04-09 03:39:54.798266090,25,638240.0,3,707.0,1168120.0,60,0,0.32,Salaried,Master,Vehicle,0,2023-04-10 03:39:54.798266090,Rejected_Review,Rejected
APP100222,2023-04-09 14:22:22.047349117,54,382441.0,10,543.0,1275535.0,60,0,0.56,Business,Bachelor,Education,0,2023-04-15 14:22:22.047349117,Rejected_Review,Rejected
APP100223,2023-04-10 01:04:49.296432145,26,663629.0,10,692.0,324782.0,60,2,0.147,Self-Employed,Bachelor,Personal,0,2023-04-11 01:04:49.296432145,Standard_Review,Rejected
APP100224,2023-04-10 11:47:16.545515173,42,635295.0,8,702.0,1711938.0,36,4,0.391,Self-Employed,Master,Home,0,2023-04-14 11:47:16.545515173,Rejected_Review,Rejected
APP100225,2023-04-10 22:29:43.794598200,31,345600.0,11,680.0,1422320.0,36,0,0.606,Salaried,Diploma,Personal,0,2023-04-16 22:29:43.794598200,Rejected_Review,Rejected
APP100226,2023-04-11 09:12:11.043681228,36,338001.0,9,736.0,1184466.0,36,2,0.45,Salaried,High School,Vehicle,0,2023-04-12 09:12:11.043681228,Rejected_Review,Rejected
APP100227,2023-04-11 19:54:38.292764256,53,199590.0,5,679.0,838672.0,36,2,0.738,Business,Master,Vehicle,0,2023-04-17 19:54:38.292764256,Rejected_Review,Rejected
APP100228,2023-04-12 06:37:05.541847283,29,375279.0,2,666.0,562973.0,48,0,0.366,Self-Employed,Bachelor,Business,0,2023-04-16 06:37:05.541847283,Rejected_Review,Rejected
APP100229,2023-04-12 17:19:32.790930311,26,654203.0,14,758.0,407275.0,60,1,0.164,Self-Employed,Bachelor,Education,0,2023-04-14 17:19:32.790930311,Rejected_Review,Rejected
APP100230,2023-04-13 04:02:00.040013339,36,697329.0,10,663.0,310803.0,24,1,0.168,Salaried,Master,Business,0,2023-04-17 04:02:00.040013339,Rejected_Review,Rejected
APP100231,2023-04-13 14:44:27.289096366,49,711821.0,11,694.0,966178.0,36,3,0.366,Salaried,High School,Personal,0,2023-04-18 14:44:27.289096366,Standard_Review,Rejected
APP100232,2023-04-14 01:26:54.538179394,23,458018.0,12,748.0,1184168.0,24,1,0.549,Contract,Diploma,Home,0,2023-04-23 01:26:54.538179394,Standard_Review,Rejected
APP100233,2023-04-14 12:09:21.787262422,40,644668.0,8,624.0,671000.0,48,0,0.282,Salaried,Diploma,Business,0,2023-04-18 12:09:21.787262422,Rejected_Review,Rejected
APP100234,2023-04-14 22:51:49.036345449,56,777227.0,6,617.0,555903.0,60,1,0.218,Business,Master,Education,0,2023-04-20 22:51:49.036345449,Rejected_Review,Rejected
APP100235,2023-04-15 09:34:16.285428478,39,367365.0,14,778.0,724902.0,12,2,0.272,Salaried,Bachelor,Business,0,2023-04-19 09:34:16.285428478,Rejected_Review,Rejected
APP100236,2023-04-15 20:16:43.534511504,46,687094.0,6,651.0,508206.0,36,1,0.216,Business,Master,Home,0,2023-04-20 20:16:43.534511504,Rejected_Review,Rejected
APP100237,2023-04-16 06:59:10.783594532,23,873396.0,7,735.0,707604.0,60,3,0.168,Salaried,High School,Personal,0,2023-04-19 06:59:10.783594532,Rejected_Review,Rejected
APP100238,2023-04-16 17:41:38.032677560,39,521195.0,5,575.0,493833.0,36,3,0.182,Salaried,Bachelor,Home,0,2023-04-18 17:41:38.032677560,Rejected_Review,Closed
APP100239,2023-04-17 04:24:05.281760588,40,1048355.0,12,527.0,950606.0,48,2,0.345,Salaried,Bachelor,Personal,0,2023-04-22 04:24:05.281760588,Rejected_Review,Closed
APP100240,2023-04-17 15:06:32.530843616,52,526698.0,6,714.0,1303770.0,24,1,0.439,Self-Employed,Diploma,Personal,0,2023-04-19 15:06:32.530843616,Rejected_Review,Closed
APP100241,2023-04-18 01:48:59.779926644,27,441397.0,9,682.0,902649.0,36,2,0.405,,Master,Personal,0,2023-04-19 01:48:59.779926644,Rejected_Review,Rejected
APP100242,2023-04-18 12:31:27.029009670,61,835100.0,7,714.0,672396.0,36,3,0.275,Self-Employed,Bachelor,Personal,0,2023-04-22 12:31:27.029009670,Rejected_Review,Rejected
APP100243,2023-04-18 23:13:54.278092698,53,1622875.0,2,812.0,1147850.0,48,1,0.222,Salaried,Bachelor,Education,0,2023-04-20 23:13:54.278092698,Rejected_Review,Rejected
APP100244,2023-04-19 09:56:21.527175726,60,675452.0,12,610.0,706649.0,36,0,0.28,Contract,High School,Medical,0,2023-04-22 09:56:21.527175726,Rejected_Review,Rejected
APP100245,2023-04-19 20:38:48.776258754,59,864958.0,10,692.0,1129753.0,36,3,0.308,Salaried,Master,Home,0,2023-04-20 20:38:48.776258754,Rejected_Review,Rejected
APP100246,2023-04-20 07:21:16.025341782,38,517003.0,6,786.0,509285.0,36,0,0.238,Salaried,Diploma,Vehicle,0,2023-04-26 07:21:16.025341782,Rejected_Review,Rejected
APP100247,2023-04-20 18:03:43.274424810,60,371759.0,8,619.0,543327.0,36,1,0.345,Contract,Master,Education,0,2023-04-21 18:03:43.274424810,Standard_Review,Rejected
APP100248,2023-04-21 04:46:10.523507836,21,700498.0,12,652.0,426953.0,60,3,0.217,Self-Employed,Master,Personal,0,2023-04-26 04:46:10.523507836,Rejected_Review,Rejected
APP100249,2023-04-21 15:28:37.772590864,31,752162.0,17,575.0,554653.0,60,2,0.245,Self-Employed,High School,Personal,0,2023-04-26 15:28:37.772590864,Rejected_Review,Rejected
APP100250,2023-04-22 02:11:05.021673892,48,553307.0,8,835.0,1143420.0,12,0,0.398,Salaried,Diploma,Personal,1,2023-04-26 02:11:05.021673892,Approved_Review,Disbursed
APP100251,2023-04-22 12:53:32.270756920,45,863460.0,7,547.0,452690.0,60,0,0.35,Contract,Master,Education,0,2023-04-28 12:53:32.270756920,Rejected_Review,Closed
APP100252,2023-04-22 23:35:59.519839948,43,484267.0,8,742.0,221141.0,24,3,0.274,Business,Diploma,Education,0,2023-04-24 23:35:59.519839948,Rejected_Review,Rejected
APP100253,2023-04-23 10:18:26.768922976,51,433128.0,5,604.0,568967.0,36,2,0.362,Business,Master,Business,0,2023-05-01 10:18:26.768922976,Rejected_Review,Rejected
APP100254,2023-04-23 21:00:54.018006002,50,1047605.0,7,622.0,389248.0,48,4,0.227,Contract,Bachelor,Personal,0,2023-04-25 21:00:54.018006002,Rejected_Review,Rejected
APP100255,2023-04-24 07:43:21.267089030,62,1049825.0,5,759.0,543960.0,24,1,0.242,Self-Employed,Bachelor,Education,0,2023-04-29 07:43:21.267089030,Standard_Review,Rejected
APP100256,2023-04-24 18:25:48.516172058,55,488587.0,5,642.0,2007238.0,12,3,0.623,Salaried,High School,Personal,0,2023-05-02 18:25:48.516172058,Rejected_Review,Rejected
APP100257,2023-04-25 05:08:15.765255086,27,1408746.0,4,732.0,448808.0,36,1,0.267,Salaried,High School,Business,0,2023-04-29 05:08:15.765255086,Rejected_Review,Rejected
APP100258,2023-04-25 15:50:43.014338114,36,571220.0,6,780.0,960878.0,48,0,0.375,Business,Diploma,Personal,0,2023-04-28 15:50:43.014338114,Rejected_Review,Rejected
APP100259,2023-04-26 02:33:10.263421142,46,675278.0,7,703.0,672480.0,36,1,0.31,Business,High School,Vehicle,0,2023-05-02 02:33:10.263421142,Rejected_Review,Rejected
APP100260,2023-04-26 13:15:37.512504170,22,625705.0,9,748.0,843298.0,36,0,0.291,Self-Employed,Diploma,Personal,0,2023-04-29 13:15:37.512504170,Rejected_Review,Rejected
APP100261,2023-04-26 23:58:04.761587196,21,822760.0,3,695.0,542642.0,60,0,0.168,Salaried,Bachelor,Medical,0,2023-04-28 23:58:04.761587196,Rejected_Review,Rejected
APP100262,2023-04-27 10:40:32.010670224,32,734443.0,10,698.0,1251069.0,48,1,0.434,Business,Bachelor,Home,0,2023-05-02 10:40:32.010670224,Rejected_Review,Rejected
APP100263,2023-04-27 21:22:59.259753252,25,730008.0,6,649.0,866536.0,48,2,0.301,Self-Employed,Diploma,Vehicle,0,2023-05-03 21:22:59.259753252,Rejected_Review,Rejected
APP100264,2023-04-28 08:05:26.508836280,57,410826.0,1,815.0,878660.0,36,1,0.373,Salaried,High School,Personal,0,2023-05-02 08:05:26.508836280,Rejected_Review,Closed
APP100265,2023-04-28 18:47:53.757919308,52,304028.0,10,738.0,735483.0,12,1,0.464,Salaried,Bachelor,Home,0,2023-05-02 18:47:53.757919308,Standard_Review,Rejected
APP100266,2023-04-29 05:30:21.007002336,29,1086747.0,5,724.0,1311676.0,24,0,0.287,Contract,Master,Vehicle,0,2023-05-03 05:30:21.007002336,Standard_Review,Rejected
APP100267,2023-04-29 16:12:48.256085362,61,508529.0,17,740.0,926261.0,48,0,0.477,Salaried,Bachelor,Home,0,2023-05-03 16:12:48.256085362,Rejected_Review,Rejected
APP100268,2023-04-30 02:55:15.505168390,55,635815.0,3,646.0,842634.0,48,1,0.284,Salaried,Master,Business,0,2023-05-03 02:55:15.505168390,Rejected_Review,Rejected
APP100269,2023-04-30 13:37:42.754251418,39,752975.0,8,751.0,970104.0,60,0,0.336,Salaried,High School,Education,0,2023-05-01 13:37:42.754251418,Rejected_Review,Rejected
APP100270,2023-05-01 00:20:10.003334446,36,1352928.0,4,791.0,290351.0,24,0,0.252,Salaried,Diploma,Vehicle,0,2023-05-04 00:20:10.003334446,Rejected_Review,Rejected
APP100271,2023-05-01 11:02:37.252417474,23,698953.0,1,600.0,768900.0,24,0,0.328,Salaried,Diploma,Vehicle,0,2023-05-05 11:02:37.252417474,Rejected_Review,Rejected
APP100272,2023-05-01 21:45:04.501500502,40,544198.0,20,725.0,677947.0,24,2,0.337,Business,High School,Education,0,2023-05-09 21:45:04.501500502,Rejected_Review,Rejected
APP100273,2023-05-02 08:27:31.750583528,44,513565.0,6,694.0,1255605.0,24,0,0.408,Salaried,Master,Business,0,2023-05-04 08:27:31.750583528,Rejected_Review,Rejected
