Customer_ID,Age,Gender,Contract_Type,Education_Level,Satisfaction_Level,Is_Member,Payment_Method,City,Product_Category,Customer_Segment,Referral_Source,Monthly_Charges,Tenure_Months,Support_Calls,Churn
CUST00221,23,Female,Monthly,High School,Medium,No,UPI,Mumbai,Sports,Standard,Advertisement,947.75,48,1,No
CUST00222,49,Male,Monthly,Bachelor,Medium,Yes,UPI,Bangalore,Sports,Basic,Google,4052.97,28,3,No
CUST00223,21,Male,Yearly,Master,Medium,No,UPI,Salem,Clothing,Standard,Facebook,1287.01,46,4,No
CUST00224,28,Male,Monthly,High School,Medium,Yes,Cash,Coimbatore,Books,Basic,Email,531.98,64,2,No
CUST00225,34,Male,Yearly,High School,Low,Yes,Bank Transfer,Chennai,Sports,Standard,Friend,9625.29,55,2,No
CUST00226,55,Female,Monthly,Bachelor,High,No,UPI,Hyderabad,Clothing,Basic,Friend,9963.21,2,1,Yes
CUST00227,41,Male,Monthly,Master,Medium,Yes,Credit Card,Mysore,Grocery,Standard,Email,5777.28,16,6,No
CUST00228,22,Male,Yearly,Bachelor,High,No,UPI,Delhi,Sports,Basic,Google,2770.08,11,1,No
CUST00229,51,Male,Quarterly,Bachelor,Medium,No,Bank Transfer,Tiruppur,Home Appliances,Basic,Website,9155.44,3,2,Yes
CUST00230,23,Female,Monthly,Bachelor,High,Yes,UPI,Mumbai,Electronics,Standard,Friend,9268.85,55,3,No
CUST00231,39,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Trichy,Home Appliances,Basic,Google,8617.83,42,6,No
CUST00232,28,Male,Quarterly,High School,Medium,Yes,Credit Card,Bangalore,Grocery,Basic,Friend,5671.51,29,2,No
CUST00233,65,Female,Monthly,High School,Medium,Yes,Credit Card,Erode,Home Appliances,Basic,Google,1209.67,69,3,No
CUST00234,33,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Bangalore,Grocery,Basic,Facebook,1340.17,31,1,No
CUST00235,50,Female,Yearly,Bachelor,Medium,Yes,UPI,Mumbai,Grocery,Premium,Website,9017.89,25,1,No
CUST00236,26,Female,Yearly,PhD,Medium,No,Credit Card,Chennai,Books,Standard,Email,8820.36,6,1,Yes
CUST00237,23,Male,Monthly,Master,Medium,Yes,UPI,Kolkata,Home Appliances,Premium,Friend,4626.77,60,4,No
CUST00238,33,Male,Yearly,High School,Low,No,Credit Card,Kochi,Clothing,Basic,Email,3617.47,67,9,No
CUST00239,46,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Vellore,Grocery,Basic,Friend,6619.18,22,5,No
CUST00240,20,Male,Monthly,Bachelor,Medium,Yes,UPI,Chennai,Home Appliances,Standard,Friend,8166.39,41,3,No
CUST00241,37,Other,Quarterly,High School,Low,Yes,UPI,Coimbatore,Clothing,Basic,Advertisement,7451.01,53,2,No
CUST00242,53,Male,Monthly,Master,Medium,No,Credit Card,Bangalore,Electronics,Basic,Advertisement,6348.23,60,4,Yes
CUST00243,36,Male,Monthly,Master,Medium,Yes,Bank Transfer,Mumbai,Clothing,Standard,Email,2699.35,39,4,No
CUST00244,43,Female,Quarterly,Bachelor,Medium,No,Credit Card,Trichy,Home Appliances,Standard,Facebook,2993.8,55,1,No
CUST00245,20,Female,Yearly,Bachelor,Medium,Yes,UPI,Bangalore,Home Appliances,Basic,Friend,7378.64,30,4,No
CUST00246,36,Male,Quarterly,High School,Medium,Yes,UPI,Chennai,Clothing,Basic,Website,8124.89,71,2,No
CUST00247,37,Male,Monthly,Bachelor,High,Yes,Bank Transfer,Bangalore,Clothing,Standard,Advertisement,1603.28,2,5,No
CUST00248,49,Male,Monthly,Bachelor,Medium,Yes,UPI,Kochi,Sports,Basic,Google,2279.32,8,4,No
CUST00249,24,Female,Monthly,Bachelor,High,Yes,UPI,Bangalore,Grocery,Premium,Google,6964.47,63,3,No
CUST00250,58,Male,Monthly,PhD,Medium,No,UPI,Nagpur,Home Appliances,Premium,Google,4195.37,59,1,No
CUST00251,50,Male,Monthly,High School,High,No,UPI,Chennai,Grocery,Premium,Facebook,5851.28,28,1,No
CUST00252,57,Female,Quarterly,Bachelor,High,No,Cash,Madurai,Grocery,Basic,Friend,6340.74,38,5,Yes
CUST00253,56,Male,Monthly,Master,Medium,No,Credit Card,Delhi,Electronics,Basic,Friend,7873.93,18,1,Yes
CUST00254,35,Female,Quarterly,Bachelor,Medium,No,Bank Transfer,Chennai,Home Appliances,Premium,Email,8154.31,62,5,No
CUST00255,57,Female,Monthly,High School,Medium,No,Credit Card,Madurai,Grocery,Basic,Advertisement,3160.91,23,3,No
CUST00256,18,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Hyderabad,Electronics,Basic,Google,5642.32,65,3,No
CUST00257,28,Female,Monthly,Bachelor,High,Yes,UPI,Kochi,Sports,Basic,Facebook,1673.48,40,5,No
CUST00258,45,Female,Monthly,PhD,High,Yes,Bank Transfer,Pune,Grocery,Basic,Email,8499.14,60,4,Yes
CUST00259,42,Male,Monthly,Master,High,Yes,UPI,Coimbatore,Grocery,Standard,Website,8531.76,5,3,No
CUST00260,40,Female,Monthly,PhD,High,No,Credit Card,Tiruppur,Sports,Premium,Friend,3345.3,18,2,No
CUST00261,48,Female,Yearly,Master,High,Yes,Credit Card,Kochi,Home Appliances,Standard,Friend,2025.89,38,2,No
CUST00262,47,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Salem,Clothing,Standard,Facebook,1165.87,29,2,No
CUST00263,59,Male,Quarterly,Master,Medium,Yes,UPI,Hyderabad,Sports,Basic,Email,5962.28,26,5,Yes
CUST00264,52,Other,Yearly,PhD,Medium,Yes,UPI,Chennai,Clothing,Standard,Email,1368.57,60,3,No
CUST00265,24,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Bangalore,Home Appliances,Basic,Advertisement,6965.65,36,0,No
CUST00266,33,Male,Monthly,Bachelor,Low,Yes,Bank Transfer,Mysore,Clothing,Basic,Facebook,6942.2,29,1,Yes
CUST00267,43,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Ahmedabad,Books,Basic,Email,6332.88,31,2,No
CUST00268,65,Male,Monthly,High School,Medium,Yes,Credit Card,Hyderabad,Clothing,Standard,Advertisement,8827.32,63,4,No
CUST00269,19,Female,Monthly,High School,Medium,Yes,Bank Transfer,Bangalore,Sports,Basic,Email,4093.67,13,1,No
CUST00270,18,Male,Yearly,PhD,High,Yes,Bank Transfer,Madurai,Grocery,Premium,Friend,9071.56,71,0,No
CUST00271,65,Male,Quarterly,Master,Medium,Yes,Credit Card,Salem,Grocery,Premium,Advertisement,850.79,40,4,No
CUST00272,29,Female,Monthly,High School,Low,Yes,Bank Transfer,Erode,Electronics,Basic,Email,1571.19,70,4,No
CUST00273,22,Male,Monthly,Bachelor,High,Yes,Credit Card,Coimbatore,Sports,Standard,Advertisement,4415.95,2,2,No
CUST00274,54,Male,Monthly,Master,Medium,No,Credit Card,Coimbatore,Home Appliances,Standard,Advertisement,6142.93,8,2,Yes
CUST00275,49,Male,Monthly,Master,Medium,Yes,Bank Transfer,Bangalore,Electronics,Premium,Email,807.57,43,1,No
CUST00276,26,Male,Monthly,Bachelor,Medium,No,Cash,Coimbatore,Grocery,Premium,Advertisement,5890.63,49,2,No
CUST00277,58,Male,Yearly,Master,Medium,No,Credit Card,Trichy,Grocery,Basic,Google,3420.28,22,6,No
CUST00278,52,Female,Yearly,Master,High,No,Credit Card,Mumbai,Electronics,Basic,Google,8927.89,35,1,No
CUST00279,36,Male,Yearly,Master,Medium,Yes,Credit Card,Erode,Sports,Basic,Email,5566.2,19,2,Yes
CUST00280,65,Male,Monthly,Bachelor,Low,Yes,Cash,Chennai,Books,Standard,Google,6084.99,4,3,No
CUST00281,33,Female,Quarterly,High School,Medium,Yes,Bank Transfer,Pune,Clothing,Basic,Google,9483.41,19,2,Yes
CUST00282,20,Female,Yearly,Master,High,Yes,Credit Card,Delhi,Books,Standard,Facebook,7759.62,20,4,No
CUST00283,37,Male,Yearly,High School,Medium,No,Bank Transfer,Bangalore,Books,Basic,Website,4663.6,4,6,No
CUST00284,41,Female,Monthly,Master,High,Yes,Credit Card,Mumbai,Books,Premium,Email,5030.36,49,7,No
CUST00285,50,Male,Monthly,High School,Medium,No,UPI,Delhi,Sports,Basic,Advertisement,6655.28,26,2,Yes
CUST00286,41,Female,Monthly,Bachelor,High,No,Credit Card,Mysore,Books,Basic,Facebook,2401.89,3,3,No
CUST00287,28,Female,Quarterly,Bachelor,High,Yes,UPI,Coimbatore,Clothing,Standard,Email,1342.18,52,9,No
CUST00288,25,Male,Quarterly,High School,High,No,Credit Card,Erode,Home Appliances,Basic,Google,3456.75,36,3,Yes
CUST00289,53,Female,Yearly,Master,Medium,Yes,Bank Transfer,Nagpur,Electronics,Standard,Advertisement,7894.64,41,4,No
CUST00290,55,Male,Monthly,High School,High,Yes,Credit Card,Madurai,Books,Standard,Website,2944.58,70,2,Yes
CUST00291,57,Female,Monthly,Master,Medium,Yes,UPI,Madurai,Books,Premium,Email,1742.21,51,5,No
CUST00292,37,Male,Monthly,Master,High,No,Bank Transfer,Chennai,Electronics,Premium,Advertisement,2580.71,16,4,Yes
CUST00293,52,Female,Monthly,Bachelor,Medium,Yes,UPI,Mumbai,Electronics,Premium,Friend,6950.24,47,1,Yes
CUST00294,65,Female,Monthly,Master,Low,No,Credit Card,Kochi,Home Appliances,Standard,Friend,6332.51,46,4,Yes
CUST00295,42,Female,Quarterly,Bachelor,Medium,Yes,UPI,Delhi,Grocery,Standard,Email,7038.99,55,4,No
CUST00296,52,Male,Monthly,Master,Medium,Yes,Bank Transfer,Bangalore,Home Appliances,Basic,Facebook,3558.6,39,3,No
CUST00297,42,Female,Quarterly,Bachelor,Medium,Yes,UPI,Ahmedabad,Grocery,Standard,Website,9058.13,6,1,No
CUST00298,46,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Mumbai,Sports,Premium,Facebook,4791.82,61,5,No
CUST00299,35,Female,Monthly,Bachelor,Medium,Yes,UPI,Bhopal,Clothing,Basic,Advertisement,5380.27,9,4,No
CUST00300,63,Female,Monthly,Master,High,Yes,Bank Transfer,Mumbai,Home Appliances,Standard,Website,9513.68,11,3,No
CUST00301,35,Female,Yearly,Master,Low,No,Credit Card,Trichy,Clothing,Premium,Email,9803.13,65,6,No
CUST00302,19,Male,Monthly,High School,Medium,Yes,UPI,Madurai,Electronics,Premium,Facebook,6784.66,59,2,No
CUST00303,52,Male,Yearly,Bachelor,High,No,UPI,Pune,Home Appliances,Basic,Advertisement,9475.73,70,4,No
CUST00304,33,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Sports,Basic,Google,5644.32,7,5,No
CUST00305,58,Male,Yearly,Master,Medium,Yes,UPI,Coimbatore,Electronics,Basic,Advertisement,3419.19,61,1,No
CUST00306,53,Other,Yearly,High School,Medium,Yes,Bank Transfer,Delhi,Sports,Standard,Facebook,3493.38,57,0,No
CUST00307,50,Female,Monthly,Master,Medium,Yes,Credit Card,Visakhapatnam,Sports,Basic,Email,5809.94,34,6,No
CUST00308,21,Female,Quarterly,High School,Medium,No,Cash,Delhi,Books,Basic,Email,6247.84,45,4,No
CUST00309,50,Male,Monthly,Bachelor,Medium,No,Bank Transfer,Chennai,Electronics,Basic,Website,4676.36,45,4,No
CUST00310,31,Female,Yearly,Master,High,No,Credit Card,Bangalore,Sports,Basic,Website,8895.83,15,4,Yes
CUST00311,38,Female,Monthly,Master,Medium,No,Credit Card,Delhi,Books,Standard,Google,4553.61,9,1,No
CUST00312,65,Female,Monthly,Master,Low,No,Bank Transfer,Delhi,Grocery,Standard,Facebook,3097.52,46,2,No
CUST00313,37,Female,Quarterly,Bachelor,High,Yes,Cash,Lucknow,Books,Premium,Email,575.83,46,5,No
CUST00314,25,Male,Yearly,Master,Medium,No,Credit Card,Mumbai,Grocery,Basic,Email,9720.41,36,5,Yes
CUST00315,24,Female,Monthly,Bachelor,Low,Yes,Credit Card,Bangalore,Books,Standard,Google,8330.98,46,3,Yes
CUST00316,20,Female,Quarterly,Master,High,Yes,UPI,Mumbai,Books,Standard,Friend,6347.82,42,6,No
CUST00317,34,Male,Monthly,Bachelor,Medium,No,UPI,Trichy,Clothing,Basic,Email,8390.15,30,3,No
CUST00318,50,Male,Monthly,Bachelor,High,Yes,UPI,Mumbai,Clothing,Standard,Advertisement,8197.75,11,4,No
CUST00319,65,Female,Quarterly,Bachelor,Medium,No,Bank Transfer,Bangalore,Electronics,Basic,Friend,9352.58,33,0,No
CUST00320,29,Female,Monthly,Bachelor,High,Yes,UPI,Bangalore,Sports,Standard,Friend,4167.64,40,1,No
CUST00321,39,Other,Monthly,High School,Medium,No,Bank Transfer,Salem,Clothing,Standard,Google,5771.1,70,2,No
CUST00322,39,Female,Yearly,Master,Medium,Yes,UPI,Coimbatore,Grocery,Standard,Google,1436.97,43,2,No
CUST00323,63,Male,Monthly,Master,Medium,Yes,Credit Card,Chennai,Clothing,Basic,Advertisement,9670.5,39,7,Yes
CUST00324,47,Male,Quarterly,PhD,High,Yes,Cash,Coimbatore,Electronics,Standard,Google,9858.71,39,3,No
CUST00325,55,Male,Monthly,High School,High,No,UPI,Jaipur,Home Appliances,Standard,Google,7996.3,53,3,No
CUST00326,55,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Grocery,Standard,Google,4814.15,31,2,No
CUST00327,62,Male,Monthly,Master,High,Yes,Credit Card,Salem,Home Appliances,Standard,Email,5217.38,63,6,No
CUST00328,25,Male,Quarterly,Bachelor,Medium,Yes,UPI,Pune,Grocery,Standard,Google,4635.99,25,2,No
CUST00329,44,Male,Quarterly,Bachelor,Low,Yes,UPI,Pune,Sports,Basic,Google,3286.45,41,5,No
CUST00330,44,Female,Monthly,Master,Low,No,Bank Transfer,Salem,Sports,Basic,Friend,5514.02,50,2,No
CUST00331,51,Male,Monthly,Bachelor,High,Yes,Bank Transfer,Bangalore,Sports,Standard,Friend,1007.73,59,4,No
CUST00332,38,Female,Yearly,High School,High,Yes,Credit Card,Bangalore,Electronics,Standard,Advertisement,9922.93,49,5,No
CUST00333,47,Female,Monthly,Master,Medium,Yes,Cash,Chennai,Clothing,Basic,Website,4528.48,30,2,No
CUST00334,50,Male,Yearly,High School,High,Yes,Credit Card,Delhi,Home Appliances,Basic,Advertisement,9309.98,45,3,No
CUST00335,45,Male,Monthly,Master,Medium,Yes,Credit Card,Kolkata,Home Appliances,Basic,Email,7380.58,68,1,No
CUST00336,64,Male,Quarterly,High School,Medium,No,Credit Card,Kolkata,Clothing,Standard,Email,3254.46,53,3,No
CUST00337,50,Male,Monthly,Master,Medium,No,UPI,Kochi,Electronics,Standard,Email,2609.5,26,3,No
CUST00338,22,Female,Yearly,High School,High,Yes,Credit Card,Visakhapatnam,Clothing,Standard,Facebook,9958.92,71,2,No
CUST00339,65,Male,Quarterly,Master,Low,Yes,UPI,Bhopal,Books,Basic,Advertisement,7835.2,40,3,No
CUST00340,36,Male,Monthly,High School,Medium,No,Credit Card,Trichy,Books,Standard,Advertisement,2871.78,12,0,Yes
CUST00341,21,Male,Monthly,Master,Medium,Yes,UPI,Bangalore,Sports,Standard,Google,1140.73,1,2,No
CUST00342,52,Other,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Hyderabad,Books,Basic,Google,7120.71,70,6,No
CUST00343,34,Female,Quarterly,High School,Medium,Yes,Bank Transfer,Ahmedabad,Home Appliances,Basic,Google,3378.66,1,1,No
CUST00344,61,Female,Monthly,Master,Medium,Yes,UPI,Pune,Sports,Standard,Website,2602.64,8,3,No
CUST00345,45,Male,Monthly,Bachelor,High,No,UPI,Erode,Home Appliances,Premium,Email,7481.91,33,4,No
CUST00346,47,Female,Yearly,High School,Medium,No,Cash,Coimbatore,Electronics,Basic,Google,6952.98,68,3,No
CUST00347,46,Female,Monthly,High School,Medium,Yes,Cash,Chennai,Grocery,Premium,Facebook,5073.42,50,1,No
CUST00348,63,Female,Quarterly,Bachelor,High,No,Cash,Bangalore,Clothing,Basic,Friend,9455.23,6,3,No
CUST00349,23,Other,Monthly,High School,Medium,Yes,Credit Card,Chennai,Grocery,Basic,Facebook,6956.56,60,0,No
CUST00350,52,Male,Yearly,High School,High,Yes,UPI,Visakhapatnam,Home Appliances,Standard,Website,8987.49,63,4,No
CUST00351,58,Female,Yearly,Bachelor,Medium,Yes,UPI,Chennai,Clothing,Standard,Google,2310.25,52,2,No
CUST00352,54,Female,Yearly,Bachelor,Low,No,UPI,Mumbai,Home Appliances,Basic,Advertisement,3318.14,3,2,No
CUST00353,41,Male,Monthly,Bachelor,Low,Yes,UPI,Coimbatore,Electronics,Standard,Friend,1492.94,70,2,No
CUST00354,46,Male,Yearly,High School,High,Yes,Cash,Coimbatore,Sports,Basic,Email,3393.51,6,2,No
CUST00355,63,Other,Monthly,PhD,High,No,Cash,Chennai,Clothing,Standard,Website,9731.89,37,5,No
CUST00356,48,Male,Biannual,Master,Medium,No,Credit Card,Nagpur,Home Appliances,Basic,Facebook,9647.13,51,3,No
CUST00357,52,Female,Monthly,Bachelor,Medium,No,Credit Card,Trichy,Books,Standard,Google,7723.67,27,3,No
CUST00358,50,Other,Monthly,High School,Low,Yes,UPI,Pune,Books,Standard,Website,5449.96,46,2,No
CUST00359,38,Female,Yearly,PhD,Medium,No,Credit Card,Visakhapatnam,Home Appliances,Standard,Website,7917.41,69,2,No
CUST00360,49,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Lucknow,Grocery,Standard,Advertisement,5758.13,17,0,Yes
CUST00361,40,Female,Quarterly,Bachelor,Low,No,Bank Transfer,Hyderabad,Sports,Standard,Email,533.33,17,3,Yes
CUST00362,50,Male,Quarterly,Bachelor,Medium,No,UPI,Bangalore,Electronics,Standard,Advertisement,5264.7,23,4,No
CUST00363,20,Female,Quarterly,Master,Medium,No,Bank Transfer,Bangalore,Electronics,Premium,Advertisement,6189.77,39,4,No
CUST00364,35,Male,Monthly,High School,High,No,Bank Transfer,Coimbatore,Home Appliances,Standard,Email,3024.61,33,3,No
CUST00365,42,Female,Monthly,Master,Medium,Yes,Bank Transfer,Chennai,Electronics,Standard,Facebook,2431.29,66,3,No
CUST00366,59,Female,Yearly,Master,Medium,No,Credit Card,Bangalore,Clothing,Standard,Advertisement,3101.19,10,1,No
CUST00367,48,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Electronics,Standard,Email,6424.46,40,4,No
CUST00368,20,Female,Monthly,Master,Low,No,Credit Card,Thanjavur,Books,Basic,Website,1887.61,15,3,Yes
CUST00369,57,Female,Monthly,High School,High,No,Credit Card,Tiruppur,Home Appliances,Standard,Website,7343.12,43,3,No
CUST00370,63,Female,Monthly,Bachelor,Low,Yes,UPI,Chennai,Clothing,Basic,Email,4515.41,12,4,Yes
CUST00371,41,Male,Yearly,Bachelor,Low,Yes,Cash,Trichy,Electronics,Basic,Website,3856.8,22,3,No
CUST00372,49,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Trichy,Books,Standard,Friend,8168.7,18,3,Yes
CUST00373,64,Male,Quarterly,Bachelor,High,Yes,Bank Transfer,Bangalore,Sports,Basic,Friend,5307.6,66,4,No
CUST00374,39,Female,Monthly,Bachelor,Low,Yes,UPI,Kochi,Grocery,Premium,Email,4094.81,62,1,No
CUST00375,40,Male,Monthly,High School,Low,Yes,UPI,Chennai,Electronics,Standard,Email,8842.47,61,1,No
CUST00376,19,Male,Monthly,Bachelor,Low,Yes,Credit Card,Coimbatore,Books,Standard,Facebook,3998.39,60,5,No
CUST00377,44,Female,Monthly,Bachelor,Medium,No,UPI,Mumbai,Sports,Basic,Email,8660.5,39,0,Yes
CUST00378,59,Male,Monthly,Master,Medium,Yes,Bank Transfer,Hyderabad,Sports,Standard,Advertisement,5289.89,22,6,Yes
CUST00379,19,Male,Quarterly,High School,Medium,Yes,Credit Card,Coimbatore,Books,Standard,Website,2476.07,14,2,No
CUST00380,43,Female,Monthly,Master,High,No,UPI,Hyderabad,Books,Basic,Advertisement,6321.77,7,4,Yes
CUST00381,34,Female,Monthly,Bachelor,High,No,Bank Transfer,Jaipur,Books,Premium,Email,3210.57,35,1,No
CUST00382,57,Female,Monthly,High School,Medium,Yes,Credit Card,Madurai,Grocery,Basic,Website,1897.97,34,8,No
CUST00383,50,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Madurai,Home Appliances,Standard,Friend,1322.03,67,1,No
CUST00384,26,Female,Yearly,Bachelor,Medium,No,Credit Card,Salem,Books,Standard,Website,2796.12,63,7,No
CUST00385,60,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Madurai,Home Appliances,Premium,Facebook,7497.27,2,1,Yes
CUST00386,65,Female,Monthly,Bachelor,Medium,No,UPI,Coimbatore,Sports,Standard,Google,8460.99,45,0,No
CUST00387,56,Female,Monthly,PhD,Low,No,Credit Card,Kolkata,Grocery,Standard,Website,8686.35,63,1,Yes
CUST00388,46,Female,Yearly,PhD,Medium,Yes,Credit Card,Erode,Sports,Premium,Email,3066.41,2,5,No
CUST00389,59,Male,Monthly,Bachelor,Medium,No,Cash,Chennai,Grocery,Standard,Facebook,6779.24,54,2,No
CUST00390,43,Male,Yearly,Master,Medium,Yes,Bank Transfer,Mumbai,Sports,Standard,Friend,2688.36,51,3,No
CUST00391,52,Male,Monthly,High School,Medium,Yes,UPI,Delhi,Clothing,Standard,Friend,6416.24,41,4,No
CUST00392,42,Male,Yearly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Clothing,Standard,Google,8928.5,5,5,No
CUST00393,41,Male,Yearly,Master,High,Yes,Bank Transfer,Chennai,Books,Basic,Email,888.49,71,3,No
CUST00394,30,Female,Quarterly,Bachelor,Low,No,Credit Card,Coimbatore,Home Appliances,Basic,Advertisement,9859.64,25,2,No
CUST00395,24,Male,Monthly,High School,High,No,UPI,Vellore,Sports,Standard,Advertisement,8357.33,1,2,Yes
CUST00396,53,Female,Monthly,High School,Medium,Yes,UPI,Coimbatore,Grocery,Basic,Website,7735.79,9,2,No
CUST00397,62,Male,Monthly,Bachelor,High,No,UPI,Bangalore,Electronics,Standard,Friend,7067.95,66,4,Yes
CUST00398,37,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Clothing,Standard,Facebook,7817.6,67,2,No
CUST00399,18,Female,Monthly,Bachelor,High,Yes,Credit Card,Salem,Clothing,Standard,Google,9948.66,4,5,No
CUST00400,25,Male,Monthly,Bachelor,Medium,No,UPI,Kolkata,Sports,Basic,Advertisement,7816.82,21,4,No
CUST00401,63,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Mumbai,Electronics,Standard,Website,3840.21,61,2,No
CUST00402,33,Female,Monthly,Master,Low,No,UPI,Coimbatore,Home Appliances,Premium,Website,6332.26,26,0,Yes
CUST00403,31,Male,Monthly,High School,Medium,No,Bank Transfer,Mumbai,Home Appliances,Standard,Friend,3700.77,44,6,Yes
CUST00404,29,Female,Monthly,Master,Medium,Yes,Credit Card,Salem,Home Appliances,Basic,Facebook,9715.62,37,8,No
CUST00405,40,Female,Yearly,Master,Medium,Yes,Cash,Kochi,Books,Standard,Facebook,9051.33,10,3,Yes
CUST00406,32,Female,Monthly,Master,Medium,Yes,UPI,Madurai,Books,Premium,Advertisement,5892.39,47,2,No
CUST00407,45,Male,Quarterly,Master,Low,No,Credit Card,Chennai,Sports,Standard,Website,7922.1,23,2,Yes
CUST00408,51,Female,Monthly,Bachelor,Medium,Yes,Cash,Coimbatore,Electronics,Standard,Friend,9142.03,54,2,No
CUST00409,19,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Sports,Basic,Facebook,2814.2,59,1,No
CUST00410,49,Female,Monthly,Bachelor,Low,Yes,Credit Card,Lucknow,Grocery,Basic,Website,6005.08,19,0,Yes
CUST00411,40,Male,Monthly,PhD,High,Yes,Credit Card,Delhi,Electronics,Basic,Facebook,5076.31,25,4,Yes
CUST00412,39,Female,Yearly,Bachelor,High,No,UPI,Madurai,Grocery,Basic,Google,7830.12,67,3,No
CUST00413,42,Female,Quarterly,High School,High,No,UPI,Mysore,Electronics,Standard,Facebook,4101.28,13,2,No
CUST00414,39,Female,Monthly,High School,High,Yes,UPI,Tiruppur,Books,Standard,Facebook,7235.31,21,7,No
CUST00415,39,Male,Yearly,PhD,Low,Yes,Credit Card,Chennai,Home Appliances,Standard,Website,4328.43,22,7,No
CUST00416,59,Female,Monthly,High School,High,No,Bank Transfer,Coimbatore,Clothing,Basic,Facebook,1555.21,47,0,No
CUST00417,23,Male,Yearly,High School,Medium,Yes,Bank Transfer,Kolkata,Electronics,Standard,Facebook,1517.65,63,4,No
CUST00418,32,Female,Yearly,Bachelor,Low,No,UPI,Nagpur,Electronics,Standard,Google,1631.04,29,2,No
CUST00419,60,Female,Monthly,PhD,High,Yes,Credit Card,Delhi,Clothing,Premium,Facebook,808.94,49,2,No
CUST00420,54,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Thanjavur,Electronics,Basic,Facebook,5563.25,25,5,No
CUST00421,50,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Chennai,Home Appliances,Basic,Website,6883.08,23,1,No
CUST00422,25,Male,Quarterly,Bachelor,Low,Yes,Credit Card,Coimbatore,Sports,Standard,Friend,1703.92,49,2,No
CUST00423,61,Other,Monthly,High School,Medium,Yes,Credit Card,Mumbai,Clothing,Standard,Google,6312.65,23,3,No
CUST00424,61,Male,Yearly,Master,Medium,Yes,UPI,Erode,Clothing,Premium,Facebook,6178.53,5,2,No
CUST00425,22,Female,Quarterly,Bachelor,Medium,No,Cash,Pune,Home Appliances,Standard,Friend,1897.39,29,3,No
CUST00426,56,Female,Monthly,Bachelor,Low,No,UPI,Pune,Home Appliances,Standard,Website,4338.78,5,3,No
CUST00427,21,Female,Monthly,Master,Medium,Yes,Credit Card,Coimbatore,Clothing,Standard,Google,7673.79,39,3,No
CUST00428,23,Male,Quarterly,PhD,Medium,No,UPI,Bangalore,Home Appliances,Basic,Email,659.18,35,4,Yes
CUST00429,62,Female,Monthly,Bachelor,Medium,Yes,UPI,Ahmedabad,Sports,Premium,Website,1896.0,30,0,Yes
